"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2010,"Archery","10",13,38,1,2.6,399,1,,0,0,0
2010,"Muzzleloader","10",13,12,,0,46,0,0,0,0,0
2010,"All Weapons Combined","10",13,764,192,25.1,4403,152,40,55.7,17.7,91.7
2010,"Any Weapon","10A",14,5234,2433,46.5,37758,1835,598,66,27.1,98.3
2010,"Archery","10A",14,315,27,8.5,2748,22,5,56.9,27.5,100
2010,"Muzzleloader","10A",14,216,68,31.6,916,2,66,50,0,100
2010,"All Weapons Combined","10A",14,5765,2529,43.9,41423,1859,669,65.9,27.1,98.4
2010,"Any Weapon","11",15,1903,674,35.4,11496,513,161,75.1,35.3,100
2010,"Archery","11",15,11,,0,131,0,0,0,0,0
2010,"Muzzleloader","11",15,1,,0,3,0,0,0,0,0
2010,"All Weapons Combined","11",15,1915,674,35.2,11630,513,161,75.1,35.3,100
2010,"Any Weapon","11A",16,2357,1056,44.8,13487,768,289,69.9,26.1,100
2010,"Archery","11A",16,69,33,47.6,398,33,,97,62.5,94
2010,"Muzzleloader","11A",16,7,2,29.6,14,1,1,100,0,100
2010,"All Weapons Combined","11A",16,2433,1092,44.9,13898,802,290,71.1,27.6,99.8
2010,"Any Weapon","12",17,190,55,28.8,972,35,19,56.2,26.7,70
2010,"Archery","12",17,23,2,8.6,241,1,1,0,0,0
2010,"Muzzleloader","12",17,1,1,100,6,1,,100,100,100
2010,"All Weapons Combined","12",17,214,58,26.9,1219,37,20,55.9,28,68.1
2010,"Any Weapon","13",18,414,118,28.4,2138,93,24,46.9,18.6,100
2010,"Archery","13",18,1,,0,4,0,0,0,0,0
2010,"Muzzleloader","13",18,2,,0,6,0,0,0,0,0
2010,"All Weapons Combined","13",18,417,118,28.2,2148,93,24,46.9,18.6,100
2010,"Any Weapon","14",19,1220,345,28.3,5740,296,49,48.6,15.6,98.7
2010,"Archery","14",19,15,,0,120,0,0,0,0,0
2010,"Muzzleloader","14",19,8,,0,13,0,0,0,0,0
2010,"All Weapons Combined","14",19,1243,345,27.7,5872,296,49,48.6,15.6,98.7
2010,"Any Weapon","15",20,2081,800,38.5,11991,601,200,54.2,15.9,96.9
2010,"Archery","15",20,475,142,29.9,2673,88,53,57.7,26.6,100
2010,"Muzzleloader","15",20,33,5,13.9,168,5,,0,0,100
2010,"All Weapons Combined","15",20,2588,947,36.6,14833,694,253,54.3,17.2,97.4
2010,"Any Weapon","16",21,985,484,49.2,5354,388,96,58.6,17.9,100
2010,"Archery","16",21,21,1,4.8,195,,1,0,0,100
2010,"Muzzleloader","16",21,160,65,40.8,624,40,25,76.6,34.4,100
2010,"All Weapons Combined","16",21,1166,551,47.2,6172,428,122,60.3,19.5,100
2010,"Any Weapon","16A",22,156,40,25.6,855,34,6,36.9,22,72.1
2010,"Archery","16A",22,1,1,100,15,1,,100,100,100
2010,"Muzzleloader","16A",22,1,1,100,1,1,,0,0,100
2010,"All Weapons Combined","16A",22,158,42,26.6,871,36,6,37.7,23.6,73.4
2010,"Any Weapon","17",23,349,106,30.4,2315,87,19,60.1,21,49.2
2010,"Archery","17",23,2,2,100,12,2,,100,0,50
2010,"Muzzleloader","17",23,,,,,0,0,0,0,0
2010,"All Weapons Combined","17",23,351,108,30.8,2327,89,19,61,20.6,49.2
2010,"Any Weapon","18",24,720,234,32.4,3410,191,43,49.2,17.8,95.7
2010,"Archery","18",24,8,7,87.1,57,6,1,17.3,0,29.6
2010,"Muzzleloader","18",24,,,,,0,0,0,0,0
2010,"All Weapons Combined","18",24,728,240,33,3468,196,44,48.3,17.3,93.8
2010,"Any Weapon","19",25,312,104,33.4,1664,69,35,46.1,13.1,30.5
2010,"Archery","19",25,18,,0,108,0,0,0,0,0
2010,"Muzzleloader","19",25,,,,,0,0,0,0,0
2010,"All Weapons Combined","19",25,330,104,31.6,1772,69,35,46.1,13.1,30.5
2010,"Any Weapon","19A",26,297,74,25,1642,67,7,26.8,1.5,20.8
2010,"Archery","19A",26,61,10,15.9,533,8,2,74.2,12.9,20.5
2010,"Muzzleloader","19A",26,,,,,0,0,0,0,0
2010,"All Weapons Combined","19A",26,358,84,23.4,2176,75,9,31.7,2.7,20.8
2010,"Any Weapon","20",27,238,83,34.7,1499,61,21,77.9,11.4,34.6
2010,"Archery","20",27,5,,0,10,0,0,0,0,0
2010,"Muzzleloader","20",27,,,,,0,0,0,0,0
2010,"All Weapons Combined","20",27,243,83,34,1509,61,21,77.9,11.4,34.6
2010,"Any Weapon","20A",28,176,30,17,933,30,,69.9,20,13.4
2010,"Archery","20A",28,1,,0,3,0,0,0,0,0
2010,"Muzzleloader","20A",28,,,,,0,0,0,0,0
2010,"All Weapons Combined","20A",28,177,30,16.9,936,30,,69.9,20,13.4
2010,"Any Weapon","21",29,331,93,28.1,1728,89,4,29.3,4.5,11.8
2010,"Archery","21",29,44,8,17.6,250,1,7,100,0,12.9
2010,"Muzzleloader","21",29,9,8,89.4,38,2,6,50,50,100
2010,"All Weapons Combined","21",29,384,109,28.4,2016,92,17,30.5,5.4,18.7
2010,"Any Weapon","21A",30,313,95,30.3,1525,84,11,19.6,6.6,23
2010,"Archery","21A",30,44,12,26.5,235,4,8,50,25,25.5
2010,"Muzzleloader","21A",30,22,3,13.7,106,3,,33.3,0,100
2010,"All Weapons Combined","21A",30,379,110,28.9,1866,91,18,21.4,7.2,25.4
2010,"Any Weapon","22",31,1119,311,27.8,4011,236,74,7.5,0,8.4
2010,"Archery","22",31,252,47,18.5,1864,14,32,30.6,0,9.5
2010,"Muzzleloader","22",31,,,,,0,0,0,0,0
2010,"All Weapons Combined","22",31,1371,357,26.1,5874,251,107,8.9,0,8.6
2010,"Any Weapon","23",32,1692,506,29.9,9278,453,53,39.9,10.6,41.5
2010,"Archery","23",32,324,50,15.4,2679,25,25,24.2,4,6
2010,"Muzzleloader","23",32,11,3,26.3,77,3,,66.7,66.7,66.7
2010,"All Weapons Combined","23",32,2027,559,27.6,12033,480,78,39.3,10.6,38.4
2010,"Any Weapon","24",33,1719,342,19.9,8168,261,81,28.3,6.4,16.1
2010,"Archery","24",33,403,88,21.8,2636,33,55,15.1,3,3.4
2010,"Muzzleloader","24",33,36,9,24.8,231,8,1,75,25,88.9
2010,"All Weapons Combined","24",33,2158,439,20.3,11035,302,137,28.1,6.5,15
2010,"Any Weapon","25",34,472,105,22.2,2365,89,16,42.4,13.5,6
2010,"Archery","25",34,123,26,20.9,744,12,14,8.3,0,0
2010,"Muzzleloader","25",34,7,,0,19,0,0,0,0,0
2010,"All Weapons Combined","25",34,602,131,21.7,3128,101,29,38.3,11.9,4.8
2010,"Any Weapon","26",35,162,15,9.5,801,14,1,72.2,20.9,0
2010,"Archery","26",35,5,,0,76,0,0,0,0,0
2010,"Muzzleloader","26",35,,,,,0,0,0,0,0
2010,"All Weapons Combined","26",35,166,15,9.2,878,14,1,72.2,20.9,0
2010,"Any Weapon","27",36,492,95,19.4,2793,95,,57.6,10.5,1
2010,"Archery","27",36,10,,0,52,0,0,0,0,0
2010,"Muzzleloader","27",36,,,,,0,0,0,0,0
2010,"All Weapons Combined","27",36,502,95,19,2845,95,,57.6,10.5,1
2010,"Any Weapon","28",37,1233,441,35.8,5794,418,23,27.4,6,7.7
2010,"Archery","28",37,296,105,35.4,1087,47,58,30.6,10.2,1
2010,"Muzzleloader","28",37,21,14,65.1,103,13,1,84.4,42.2,100
2010,"All Weapons Combined","28",37,1550,559,36.1,6984,477,82,29.3,7.4,8.7
2010,"Any Weapon","29",38,696,292,42,2815,269,23,32.7,8.4,16.5
2010,"Archery","29",38,151,35,23.3,939,25,10,29.1,8,23.6
2010,"Muzzleloader","29",38,33,20,60.7,123,13,7,23.4,7.8,100
2010,"All Weapons Combined","29",38,880,347,39.5,3877,307,40,32,8.3,22
2010,"Any Weapon","30",39,593,223,37.7,2221,210,13,27.3,2.9,21.7
2010,"Archery","30",39,84,12,14.1,499,11,1,72.1,44.3,57.5
2010,"Muzzleloader","30",39,43,10,24.3,169,8,2,88.1,52.5,100
2010,"All Weapons Combined","30",39,720,246,34.1,2890,230,16,31.6,6.6,26.7
2010,"Any Weapon","30A",40,32,11,35.6,202,11,,56.1,8.8,47.3
2010,"Archery","30A",40,35,3,8.7,289,2,1,50,0,0
2010,"Muzzleloader","30A",40,,,,,0,0,0,0,0
2010,"All Weapons Combined","30A",40,66,14,21.6,491,13,1,55.1,7.5,37.4
2010,"Any Weapon","31",41,1435,531,37,4777,440,91,35.2,3.7,0.4
2010,"Archery","31",41,262,43,16.5,2074,35,8,5.7,0,9.9
2010,"Muzzleloader","31",41,2,1,50,3,1,,0,0,100
2010,"All Weapons Combined","31",41,1699,575,33.9,6855,476,99,32.9,3.4,1.3
2010,"Any Weapon","32",42,3329,980,29.4,10815,767,213,22.6,4.6,2.9
2010,"Archery","32",42,235,32,13.7,1251,18,14,43.8,5.4,3.1
2010,"Muzzleloader","32",42,8,,0,12,0,0,0,0,0
2010,"All Weapons Combined","32",42,3572,1012,28.3,12078,786,226,23.1,4.6,2.9
2010,"Any Weapon","32A",43,2268,543,24,8672,464,79,30.5,7.2,5.3
2010,"Archery","32A",43,265,41,15.6,1674,25,16,18.8,0,2.4
2010,"Muzzleloader","32A",43,3,,0,18,0,0,0,0,0
2010,"All Weapons Combined","32A",43,2536,585,23.1,10364,490,95,29.9,6.8,5.1
2010,"Any Weapon","33",44,987,148,15,4419,135,12,22.7,2.2,18.3
2010,"Archery","33",44,160,26,16.3,1261,13,14,38,0,26
2010,"Muzzleloader","33",44,1,,0,4,0,0,0,0,0
2010,"All Weapons Combined","33",44,1148,174,15.1,5684,148,26,24,2,19.5
2010,"Any Weapon","34",45,275,26,9.3,1302,21,4,23.5,0,20.7
2010,"Archery","34",45,95,8,8.4,601,3,5,0,0,0
2010,"Muzzleloader","34",45,,,,,0,0,0,0,0
2010,"All Weapons Combined","34",45,370,34,9.1,1903,24,9,20.6,0,15.7
2010,"Any Weapon","35",46,316,48,15.3,1283,48,,37.9,10.3,0
2010,"Archery","35",46,33,2,6.1,254,1,1,0,0,0
2010,"Muzzleloader","35",46,,,,,0,0,0,0,0
2010,"All Weapons Combined","35",46,349,50,14.5,1537,49,1,37.2,10.1,0
2010,"Any Weapon","36",47,732,128,17.5,3255,120,8,24,3.3,0.8
2010,"Archery","36",47,178,34,19.3,1379,14,21,14.5,7.3,0
2010,"Muzzleloader","36",47,,,,,0,0,0,0,0
2010,"All Weapons Combined","36",47,910,162,17.9,4634,134,29,23,3.7,0.6
2010,"Any Weapon","36A",48,235,67,28.7,993,63,4,37.5,6.3,7.4
2010,"Archery","36A",48,63,7,10.7,398,1,6,100,100,29.6
2010,"Muzzleloader","36A",48,,,,,0,0,0,0,0
2010,"All Weapons Combined","36A",48,298,74,24.9,1391,64,10,38.5,7.8,9.4
2010,"Any Weapon","36B",49,765,204,26.7,3598,184,20,19.7,4.6,9.2
2010,"Archery","36B",49,57,20,35.5,458,14,6,14.1,7.1,5
2010,"Muzzleloader","36B",49,7,3,40.4,50,3,,66.7,0,100
2010,"All Weapons Combined","36B",49,829,227,27.4,4105,202,26,20,4.7,10
2010,"Any Weapon","37",50,402,111,27.6,1754,96,15,34.8,10.1,15.8
2010,"Archery","37",50,56,9,15.6,345,2,7,50,50,11.4
2010,"Muzzleloader","37",50,21,11,51,97,10,1,55.1,55.1,100
2010,"All Weapons Combined","37",50,480,131,27.2,2196,108,22,36.9,15,22.5
2010,"Any Weapon","37A",51,185,50,26.9,712,43,6,25.4,6.9,6.1
2010,"Archery","37A",51,33,5,15.2,156,3,2,0,0,20
2010,"Muzzleloader","37A",51,2,2,100,10,2,,100,100,100
2010,"All Weapons Combined","37A",51,220,57,25.8,878,48,8,26.9,10.4,10.6
2010,"Any Weapon","38",52,858,260,30.3,3381,103,157,14.6,5.6,1.2
2010,"Archery","38",52,76,14,17.7,405,7,7,70.4,0,0
2010,"Muzzleloader","38",52,80,33,40.7,279,19,14,16.2,5.4,6.1
2010,"All Weapons Combined","38",52,1015,306,30.2,4065,128,178,17.8,5.3,1.6
2010,"Any Weapon","39",53,8536,1714,20.1,35897,1371,342,27.9,6.2,1.6
2010,"Archery","39",53,1401,181,12.9,5955,100,80,18.5,8.7,0
2010,"Muzzleloader","39",53,443,95,21.5,2370,6,89,84.1,68.2,4.5
2010,"All Weapons Combined","39",53,10379,1990,19.2,44222,1478,512,27.5,6.6,1.6
2010,"Any Weapon","40",54,2321,850,36.6,6553,770,80,0.3,0,0.5
2010,"Archery","40",54,194,51,26.3,783,10,41,0,0,0
2010,"Muzzleloader","40",54,6,,0,16,0,0,0,0,0
2010,"All Weapons Combined","40",54,2521,901,35.7,7352,780,121,0.3,0,0.4
2010,"Any Weapon","41",55,563,154,27.4,1729,119,35,0,0,0.6
2010,"Archery","41",55,17,2,11.8,82,,2,0,0,0
2010,"Muzzleloader","41",55,1,1,100,,1,,0,0,0
2010,"All Weapons Combined","41",55,580,157,27.1,1811,120,37,0,0,0.6
2010,"Any Weapon","42",56,337,97,28.9,1041,89,8,5.7,0,0
2010,"Archery","42",56,28,2,7.1,102,1,1,0,0,0
2010,"Muzzleloader","42",56,,,,,0,0,0,0,0
2010,"All Weapons Combined","42",56,365,99,27.2,1142,90,9,5.7,0,0
2010,"Any Weapon","43",57,2282,690,30.3,9282,639,51,39.5,9.1,0.1
2010,"Archery","43",57,335,40,12,2221,15,25,13.5,6.8,0
2010,"Muzzleloader","43",57,,,,,0,0,0,0,0
2010,"All Weapons Combined","43",57,2617,730,27.9,11503,654,77,39,9.1,0.1
2010,"Any Weapon","44",58,,,,,0,0,0,0,0
2010,"Archery","44",58,,,,,0,0,0,0,0
2010,"Muzzleloader","44",58,,,,,0,0,0,0,0
2010,"All Weapons Combined","44",58,,,0,,0,0,0,0,0
2010,"Any Weapon","45",59,,,,,0,0,0,0,0
2010,"Archery","45",59,,,,,0,0,0,0,0
2010,"Muzzleloader","45",59,,,,,0,0,0,0,0
2010,"All Weapons Combined","45",59,,,0,,0,0,0,0,0
2010,"Any Weapon","46",60,1243,337,27.1,4901,277,60,37.4,8.1,0.9
2010,"Archery","46",60,66,18,27.5,262,15,3,6.6,0,5.5
2010,"Muzzleloader","46",60,4,3,75,32,1,2,0,0,0
2010,"All Weapons Combined","46",60,1313,358,27.3,5196,293,65,35.7,7.7,1.1
2010,"Any Weapon","47",61,,,,,0,0,0,0,0
2010,"Archery","47",61,30,2,6.8,145,1,1,100,0,0
2010,"Muzzleloader","47",61,,,,,0,0,0,0,0
2010,"All Weapons Combined","47",61,30,2,6.8,145,1,1,100,0,0
2010,"Any Weapon","48",62,1237,306,24.8,4839,277,29,40.4,11.7,2.1
2010,"Archery","48",62,135,7,5.2,990,4,3,75,50,0
2010,"Muzzleloader","48",62,1,1,100,1,1,,100,100,100
2010,"All Weapons Combined","48",62,1373,314,22.9,5829,282,32,41.1,12.6,2.3
2010,"Any Weapon","49",63,1721,458,26.6,6533,383,75,30.6,5.5,2.5
2010,"Archery","49",63,193,32,16.6,1234,15,17,38.7,6.7,0
2010,"Muzzleloader","49",63,5,1,20,11,1,,0,0,0
2010,"All Weapons Combined","49",63,1919,491,25.6,7778,399,92,30.8,5.5,2.4
2010,"Any Weapon","50",64,1199,333,27.8,4678,299,35,39.9,6.1,6.4
2010,"Archery","50",64,171,6,3.5,1215,5,1,40,20,0
2010,"Muzzleloader","50",64,2,2,100,9,1,1,0,0,0
2010,"All Weapons Combined","50",64,1372,341,24.9,5903,305,37,39.8,6.3,6.2
2010,"Any Weapon","51",65,724,148,20.5,2583,129,19,29.8,2.3,5.9
2010,"Archery","51",65,95,9,9.5,865,6,3,66.7,0,0
2010,"Muzzleloader","51",65,4,2,45.3,44,2,,0,0,0
2010,"All Weapons Combined","51",65,824,159,19.3,3493,137,22,31,2.2,5.5
2010,"Any Weapon","52",66,,,,,0,0,0,0,0
2010,"Archery","52",66,,,,,0,0,0,0,0
2010,"Muzzleloader","52",66,,,,,0,0,0,0,0
2010,"All Weapons Combined","52",66,,,0,,0,0,0,0,0
2010,"Any Weapon","52A",67,703,168,23.9,2794,149,18,32.5,9.9,1.2
2010,"Archery","52A",67,29,4,13.8,166,3,1,0,0,0
2010,"Muzzleloader","52A",67,5,1,20,28,1,,0,0,0
2010,"All Weapons Combined","52A",67,737,173,23.4,2988,153,19,31.6,9.6,1.2
2010,"Any Weapon","53",68,314,82,26.2,1282,50,32,17.9,6,3.6
2010,"Archery","53",68,621,96,15.5,4106,54,42,63.4,12.9,1
2010,"Muzzleloader","53",68,10,15,100,60,10,5,30,10,0
2010,"All Weapons Combined","53",68,945,194,20.5,5448,114,79,40.5,9.6,2.1
2010,"Any Weapon","54",69,84,17,20,288,10,7,57.4,10,5.9
2010,"Archery","54",69,692,123,17.8,3448,69,54,35.5,1.4,0.8
2010,"Muzzleloader","54",69,1,,0,20,0,0,0,0,0
2010,"All Weapons Combined","54",69,776,140,18,3757,79,61,38.3,2.5,1.4
2010,"Any Weapon","55",70,58,1,1.7,296,1,,0,0,0
2010,"Archery","55",70,547,79,14.4,2184,35,44,51.4,11.6,1.3
2010,"Muzzleloader","55",70,,,,,0,0,0,0,0
2010,"All Weapons Combined","55",70,605,80,13.2,2480,36,44,50,11.3,1.3
2010,"Any Weapon","56",71,1647,408,24.8,5285,341,66,17.1,3.2,0.7
2010,"Archery","56",71,99,18,17.8,544,7,11,0,0,0
2010,"Muzzleloader","56",71,5,,0,14,0,0,0,0,0
2010,"All Weapons Combined","56",71,1751,425,24.3,5843,348,77,16.8,3.2,0.7
2010,"Any Weapon","57",72,43,10,23.3,135,9,1,22.2,0,0
2010,"Archery","57",72,28,10,36.4,187,6,4,17.3,0,0
2010,"Muzzleloader","57",72,,,,,0,0,0,0,0
2010,"All Weapons Combined","57",72,70,20,28.4,322,15,5,20.3,0,0
2010,"Any Weapon","58",73,387,63,16.3,1432,49,14,24.1,8.2,7.6
2010,"Archery","58",73,75,13,16.9,429,7,6,28.6,0,0
2010,"Muzzleloader","58",73,1,,0,4,0,0,0,0,0
2010,"All Weapons Combined","58",73,463,76,16.4,1866,56,20,24.7,7.2,6.3
2010,"Any Weapon","59",74,847,189,22.3,2692,145,44,25.7,4.1,4.2
2010,"Archery","59",74,148,13,9,1151,9,4,0,0,0
2010,"Muzzleloader","59",74,6,,0,38,0,0,0,0,0
2010,"All Weapons Combined","59",74,1001,202,20.2,3881,154,48,24.2,3.9,4
2010,"Any Weapon","59A",75,376,84,22.3,1340,52,32,11.6,1.9,2.4
2010,"Archery","59A",75,50,2,4,313,1,1,0,0,50
2010,"Muzzleloader","59A",75,,,,,0,0,0,0,0
2010,"All Weapons Combined","59A",75,426,86,20.1,1653,53,33,11.4,1.9,3.5
2010,"Any Weapon","60",76,558,79,14.1,2113,71,8,26.2,2.8,15.8
2010,"Archery","60",76,173,20,11.6,1280,15,5,36.2,36.2,61.1
2010,"Muzzleloader","60",76,1,1,100,,1,,0,0,100
2010,"All Weapons Combined","60",76,731,100,13.6,3393,87,13,27.6,8.6,25.7
2010,"Any Weapon","60A",77,463,82,17.7,1695,63,19,33.4,1.6,15.2
2010,"Archery","60A",77,143,44,31,1244,32,12,35.7,12.5,84.7
2010,"Muzzleloader","60A",77,1,,0,1,0,0,0,0,0
2010,"All Weapons Combined","60A",77,607,126,20.8,2941,95,31,34.1,5.3,39.6
2010,"Any Weapon","61",78,806,109,13.5,2957,83,26,39.4,10.6,18.3
2010,"Archery","61",78,288,20,6.9,2269,9,11,11.4,0,5.1
2010,"Muzzleloader","61",78,2,,0,6,0,0,0,0,0
2010,"All Weapons Combined","61",78,1096,128,11.7,5232,92,37,36.8,9.6,16.2
2010,"Any Weapon","62",79,471,38,8.1,2420,27,11,42.8,3.7,38
2010,"Archery","62",79,91,9,9.6,649,8,1,100,38.6,88.6
2010,"Muzzleloader","62",79,,,,,0,0,0,0,0
2010,"All Weapons Combined","62",79,562,47,8.3,3069,34,12,55.7,11.6,47.5
2010,"Any Weapon","62A",80,210,53,25.5,1009,31,23,17.6,3.2,67.2
2010,"Archery","62A",80,35,6,16.3,237,6,,0,0,0
2010,"Muzzleloader","62A",80,2,,0,8,0,0,0,0,0
2010,"All Weapons Combined","62A",80,247,59,24,1255,37,23,14.8,2.7,60.7
2010,"Any Weapon","63",81,353,54,15.3,1384,43,11,44,14.3,56
2010,"Archery","63",81,126,45,35.7,1200,39,6,65.9,43.2,45.1
2010,"Muzzleloader","63",81,24,7,28.3,119,7,,0,0,0
2010,"All Weapons Combined","63",81,503,106,21,2703,88,17,50.2,25.8,47.8
2010,"Any Weapon","63A",82,283,127,44.7,1390,71,55,23.1,4.2,90.9
2010,"Archery","63A",82,344,92,26.9,4587,68,24,64.7,35.6,98.9
2010,"Muzzleloader","63A",82,34,13,38.3,126,6,7,66.7,16.7,100
2010,"All Weapons Combined","63A",82,661,232,35.1,6103,145,87,44.4,19.4,94.6
2010,"Any Weapon","64",83,631,72,11.4,2350,55,18,41.3,21.6,24.6
2010,"Archery","64",83,124,4,3.2,804,3,1,33.3,0,75
2010,"Muzzleloader","64",83,1,,0,10,0,0,0,0,0
2010,"All Weapons Combined","64",83,756,76,10.1,3164,58,19,40.9,20.4,27.3
2010,"Any Weapon","65",84,320,76,23.7,1431,52,24,47.5,3.8,29.1
2010,"Archery","65",84,73,35,47.3,571,26,9,96.1,47.9,86.3
2010,"Muzzleloader","65",84,,,,,0,0,0,0,0
2010,"All Weapons Combined","65",84,393,111,28.1,2002,78,33,63.7,18.5,47
2010,"Any Weapon","66",85,1028,148,14.4,3889,133,14,40.9,7.8,9.3
2010,"Archery","66",85,131,6,4.6,953,3,3,66.7,33.3,16.7
2010,"Muzzleloader","66",85,1,,0,3,0,0,0,0,0
2010,"All Weapons Combined","66",85,1160,154,13.2,4845,136,17,41.4,8.3,9.6
2010,"Any Weapon","66A",86,568,120,21.1,2304,111,9,32.7,9.1,1.7
2010,"Archery","66A",86,138,13,9.2,1275,2,11,0,0,0
2010,"Muzzleloader","66A",86,4,,0,9,0,0,0,0,0
2010,"All Weapons Combined","66A",86,711,133,18.6,3588,113,20,32.1,9,1.5
2010,"Any Weapon","67",87,817,124,15.2,3553,109,15,47.9,18.3,15.7
2010,"Archery","67",87,102,8,7.8,825,5,3,80,0,62.5
2010,"Muzzleloader","67",87,,,,,0,0,0,0,0
2010,"All Weapons Combined","67",87,919,132,14.4,4378,114,18,49.3,17.5,18.5
2010,"Any Weapon","68",88,478,97,20.3,1693,76,21,26.2,11.6,2.1
2010,"Archery","68",88,23,,0,142,0,0,0,0,0
2010,"Muzzleloader","68",88,1,1,100,,,1,0,0,0
2010,"All Weapons Combined","68",88,500,98,19.6,1835,76,22,26.2,11.6,3.1
2010,"Any Weapon","68A",89,85,27,31.6,279,15,12,31.2,0,3.7
2010,"Archery","68A",89,7,1,13.5,73,1,,0,0,100
2010,"Muzzleloader","68A",89,,,,,0,0,0,0,0
2010,"All Weapons Combined","68A",89,92,28,30.1,352,16,12,29.2,0,7.2
2010,"Any Weapon","69",90,2500,557,22.3,9727,459,98,34.4,9.5,5
2010,"Archery","69",90,274,6,2.2,1380,2,4,50,50,33.3
2010,"Muzzleloader","69",90,,,,,0,0,0,0,0
2010,"All Weapons Combined","69",90,2774,563,20.3,11107,461,102,34.5,9.6,5.3
2010,"Any Weapon","70",91,245,85,34.5,755,16,69,30.7,0,1.2
2010,"Archery","70",91,178,35,19.5,1285,25,10,39.6,12.2,0
2010,"Muzzleloader","70",91,,,,,0,0,0,0,0
2010,"All Weapons Combined","70",91,423,119,28.2,2040,40,79,36.2,7.5,0.8
2010,"Any Weapon","71",92,941,220,23.4,3425,176,44,22.6,4,1.8
2010,"Archery","71",92,119,7,5.9,777,2,5,0,0,0
2010,"Muzzleloader","71",92,1,,0,7,0,0,0,0,0
2010,"All Weapons Combined","71",92,1062,227,21.4,4209,178,49,22.3,3.9,1.8
2010,"Any Weapon","72",93,676,141,20.9,2254,108,33,23.5,0.9,0.7
