"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2009,"Any Weapon","8A",10,4530,1505,33.2,29910,1124,381,71.9,29.1,96.7
2009,"Archery","8A",10,174,23,13.4,1342,22,1,95.5,68.8,100
2009,"Muzzleloader","8A",10,128,29,22.7,424,12,17,10.1,0,100
2009,"All Weapons Combined","8A",10,4833,1558,32.2,31676,1159,399,71.8,29.6,96.8
2009,"Any Weapon","9",11,132,10,7.6,755,8,2,37.5,0,40
2009,"Archery","9",11,26,0,0,223,0,0,0,0,0
2009,"Muzzleloader","9",11,6,1,16.7,32,1,,100,0,0
2009,"All Weapons Combined","9",11,164,11,6.7,1010,9,2,44.4,0,36.4
2009,"Any Weapon","10",13,624,133,21.4,3664,107,26,62.5,19.8,93.2
2009,"Archery","10",13,33,2,6.1,194,2,,100,50,50
2009,"Muzzleloader","10",13,6,5,83.6,11,,5,0,0,100
2009,"All Weapons Combined","10",13,663,140,21.2,3869,109,31,63.2,20.3,92.9
2009,"Any Weapon","10A",14,5701,2311,40.5,41607,1622,688,68.6,27.4,98.4
2009,"Archery","10A",14,275,21,7.6,2352,18,3,44.7,22.3,100
2009,"Muzzleloader","10A",14,274,97,35.3,1168,11,86,69,0,100
2009,"All Weapons Combined","10A",14,6250,2429,38.9,45127,1650,778,68.4,27.2,98.4
2009,"Any Weapon","11",15,1754,659,37.6,10147,451,207,72.8,32.2,99.1
2009,"Archery","11",15,3,1,33.3,13,,1,0,0,100
2009,"Muzzleloader","11",15,3,0,0,14,0,0,0,0,0
2009,"All Weapons Combined","11",15,1760,660,37.5,10174,451,208,72.8,32.2,99.1
2009,"Any Weapon","11A",16,2508,1171,46.7,14769,890,278,68,29.9,97.5
2009,"Archery","11A",16,113,8,7.1,632,7,1,85.7,57.1,87.5
2009,"Muzzleloader","11A",16,2,1,50,4,1,,0,0,100
2009,"All Weapons Combined","11A",16,2622,1180,45,15405,898,279,68.1,30.1,97.4
2009,"Any Weapon","12",17,303,40,13.2,1668,30,10,46.7,13.3,60
2009,"Archery","12",17,14,2,14.3,103,1,1,100,0,50
2009,"Muzzleloader","12",17,1,1,100,14,,1,0,0,100
2009,"All Weapons Combined","12",17,318,43,13.5,1785,31,12,48.4,12.9,60.5
2009,"Any Weapon","13",18,481,154,32.1,2653,128,26,46.7,16.4,98.1
2009,"Archery","13",18,0,0,0,0,0,0,0,0,0
2009,"Muzzleloader","13",18,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","13",18,481,154,32.1,2653,128,26,46.7,16.4,98.1
2009,"Any Weapon","14",19,1286,353,27.5,6232,284,69,58.8,20.7,94.3
2009,"Archery","14",19,2,3,150,18,3,,33.3,0,100
2009,"Muzzleloader","14",19,12,2,16.4,40,1,1,0,0,100
2009,"All Weapons Combined","14",19,1300,358,27.6,6290,288,70,58.4,20.4,94.4
2009,"Any Weapon","15",20,2141,841,39.3,11787,554,286,50.6,13.5,97.6
2009,"Archery","15",20,327,68,20.9,2377,54,14,82.3,37.6,100
2009,"Muzzleloader","15",20,10,4,40,32,4,,25,0,100
2009,"All Weapons Combined","15",20,2478,914,36.9,14195,613,300,52.9,15.2,97.8
2009,"Any Weapon","16",21,914,414,45.3,4645,294,118,54.6,18.4,96.9
2009,"Archery","16",21,36,1,2.8,188,1,,0,0,100
2009,"Muzzleloader","16",21,162,52,32.3,622,36,16,55.8,36.5,100
2009,"All Weapons Combined","16",21,1112,467,42,5456,332,134,54.6,20.4,97.2
2009,"Any Weapon","16A",22,201,67,33.2,1107,53,14,81,29.6,78.1
2009,"Archery","16A",22,0,0,0,0,0,0,0,0,0
2009,"Muzzleloader","16A",22,6,0,0,32,0,0,0,0,0
2009,"All Weapons Combined","16A",22,207,67,32.2,1139,53,14,81,29.6,78.1
2009,"Any Weapon","17",23,378,79,21,2495,66,13,80.4,43.2,53.8
2009,"Archery","17",23,1,0,0,6,0,0,0,0,0
2009,"Muzzleloader","17",23,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","17",23,379,79,20.9,2501,66,13,80.4,43.2,53.8
2009,"Any Weapon","18",24,730,249,34.1,3895,209,40,68.5,20.1,98.8
2009,"Archery","18",24,4,1,25,21,1,,100,0,100
2009,"Muzzleloader","18",24,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","18",24,734,250,34,3916,210,40,68.6,20,98.8
2009,"Any Weapon","19",25,322,93,28.8,1768,82,11,55.7,15.2,12.9
2009,"Archery","19",25,4,1,25,11,1,,0,0,0
2009,"Muzzleloader","19",25,0,1,0,0,,1,0,0,0
2009,"All Weapons Combined","19",25,326,95,29.1,1779,83,12,55,15,12.7
2009,"Any Weapon","19A",26,281,51,18.1,1587,42,9,40.6,19.1,13.8
2009,"Archery","19A",26,72,2,2.8,473,1,1,100,0,0
2009,"Muzzleloader","19A",26,1,0,0,1,0,0,0,0,0
2009,"All Weapons Combined","19A",26,355,53,14.9,2061,43,10,42,18.6,13.2
2009,"Any Weapon","20",27,258,55,21.3,1739,50,5,67.9,29.9,32.8
2009,"Archery","20",27,2,0,0,8,0,0,0,0,0
2009,"Muzzleloader","20",27,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","20",27,260,55,21.1,1747,50,5,67.9,29.9,32.8
2009,"Any Weapon","20A",28,166,33,19.9,1002,33,,72.7,21.2,21.2
2009,"Archery","20A",28,2,0,0,7,0,0,0,0,0
2009,"Muzzleloader","20A",28,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","20A",28,168,33,19.7,1009,33,,72.7,21.2,21.2
2009,"Any Weapon","21",29,466,74,15.9,2449,72,1,27.8,7,14.9
2009,"Archery","21",29,38,4,10.6,269,3,1,33.3,0,75
2009,"Muzzleloader","21",29,12,8,67.3,132,8,,87.8,0,100
2009,"All Weapons Combined","21",29,516,86,16.7,2851,83,2,33.9,6,25.8
2009,"Any Weapon","21A",30,562,109,19.3,3092,102,6,38.5,6.9,22.6
2009,"Archery","21A",30,64,3,4.7,546,3,,50,0,33.3
2009,"Muzzleloader","21A",30,30,16,53.5,214,15,1,26.3,0,93.8
2009,"All Weapons Combined","21A",30,656,128,19.5,3852,120,7,37.2,5.9,31.9
2009,"Any Weapon","22",31,1168,351,30.1,4361,272,79,1.5,0.4,4.8
2009,"Archery","22",31,253,72,28.3,1641,28,44,0,0,13.8
2009,"Muzzleloader","22",31,2,1,50,2,1,,0,0,0
2009,"All Weapons Combined","22",31,1423,424,29.8,6004,301,123,1.3,0.3,6.3
2009,"Any Weapon","23",32,1798,481,26.7,10425,419,61,41.3,10,44.9
2009,"Archery","23",32,424,74,17.6,2855,29,46,41.2,0,16.9
2009,"Muzzleloader","23",32,19,3,15.9,97,3,,33.3,33.3,66.7
2009,"All Weapons Combined","23",32,2241,559,25,13376,452,106,41.4,9.5,41.2
2009,"Any Weapon","24",33,1635,307,18.8,8693,228,78,26.3,9.2,21.2
2009,"Archery","24",33,378,71,18.8,2567,36,35,51.3,8.6,1.4
2009,"Muzzleloader","24",33,19,3,15.8,93,3,,33.3,0,100
2009,"All Weapons Combined","24",33,2032,381,18.8,11352,268,113,30,9,18.1
2009,"Any Weapon","25",34,492,98,19.8,2736,93,5,30.9,3.2,1
2009,"Archery","25",34,59,9,15.3,422,5,4,20,0,0
2009,"Muzzleloader","25",34,7,7,100,14,,7,0,0,100
2009,"All Weapons Combined","25",34,559,114,20.4,3173,98,16,30.3,3.1,7.2
2009,"Any Weapon","26",35,138,33,23.5,746,23,10,22.1,4.4,30.4
2009,"Archery","26",35,20,0,0,57,0,0,0,0,0
2009,"Muzzleloader","26",35,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","26",35,158,33,20.6,803,23,10,22.1,4.4,30.4
2009,"Any Weapon","27",36,419,77,18.3,2399,76,,67,17,0
2009,"Archery","27",36,0,0,0,0,0,0,0,0,0
2009,"Muzzleloader","27",36,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","27",36,419,77,18.3,2399,76,,67,17,0
2009,"Any Weapon","28",37,1290,315,24.4,6711,297,19,31.8,7.4,6
2009,"Archery","28",37,276,69,24.9,1731,22,47,13.7,9.1,1.5
2009,"Muzzleloader","28",37,11,5,45.5,59,5,,60,0,100
2009,"All Weapons Combined","28",37,1577,389,24.7,8500,323,65,31,7.4,6.4
2009,"Any Weapon","29",38,779,258,33.2,2814,236,21,30.7,8.6,16.7
2009,"Archery","29",38,100,32,32,717,24,8,25.1,4.2,9.4
2009,"Muzzleloader","29",38,28,14,49.8,103,11,3,55.6,33.3,100
2009,"All Weapons Combined","29",38,907,304,33.6,3635,271,32,31,9,19.8
2009,"Any Weapon","30",39,664,252,38,2697,237,15,17.6,2.9,13.2
2009,"Archery","30",39,81,20,24.6,456,10,10,40,20,20.1
2009,"Muzzleloader","30",39,21,9,42.9,100,8,1,62.5,37.5,100
2009,"All Weapons Combined","30",39,766,281,36.7,3253,255,26,19.9,4.7,16.4
2009,"Any Weapon","30A",40,42,18,43.4,265,18,,5.5,5.5,0
2009,"Archery","30A",40,55,12,21.8,367,,12,0,0,8.4
2009,"Muzzleloader","30A",40,2,1,50,7,1,,0,0,100
2009,"All Weapons Combined","30A",40,99,31,31.5,639,19,12,5.2,5.2,6.4
2009,"Any Weapon","31",41,1467,549,37.4,4690,486,63,28.6,3.3,0.7
2009,"Archery","31",41,245,52,21.1,2275,21,31,57.7,0,0
2009,"Muzzleloader","31",41,2,0,0,5,0,0,0,0,0
2009,"All Weapons Combined","31",41,1715,601,35,6971,507,94,29.7,3.2,0.7
2009,"Any Weapon","32",42,3312,1124,33.9,11210,914,209,23,4.7,1.1
2009,"Archery","32",42,226,29,12.8,1745,14,15,14.3,0,3.4
2009,"Muzzleloader","32",42,3,2,66.7,9,2,,50,0,0
2009,"All Weapons Combined","32",42,3541,1156,32.6,12963,931,224,23,4.7,1.1
2009,"Any Weapon","32A",43,2409,700,29.1,8812,557,143,31.5,4.9,3.1
2009,"Archery","32A",43,223,27,12.1,1357,13,14,23.1,0,0
2009,"Muzzleloader","32A",43,2,0,0,6,0,0,0,0,0
2009,"All Weapons Combined","32A",43,2634,727,27.6,10175,570,157,31.3,4.8,3
2009,"Any Weapon","33",44,1058,178,16.8,4665,157,20,32.9,8,26.9
2009,"Archery","33",44,149,4,2.7,1190,2,2,50,0,0
2009,"Muzzleloader","33",44,9,0,0,18,0,0,0,0,0
2009,"All Weapons Combined","33",44,1216,182,14.9,5873,159,22,33.1,7.9,26.3
2009,"Any Weapon","34",45,278,19,6.8,1292,19,,73.5,0,0
2009,"Archery","34",45,68,8,11.8,446,1,7,0,0,0
2009,"Muzzleloader","34",45,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","34",45,346,27,7.8,1738,20,7,69.8,0,0
2009,"Any Weapon","35",46,341,57,16.8,1485,56,1,41.8,8.9,0
2009,"Archery","35",46,28,4,14.3,219,,4,0,0,0
2009,"Muzzleloader","35",46,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","35",46,369,61,16.6,1704,56,5,41.8,8.9,0
2009,"Any Weapon","36",47,686,105,15.2,3408,100,5,55.3,15.6,0
2009,"Archery","36",47,155,25,16.1,1023,16,9,68.6,6.3,0
2009,"Muzzleloader","36",47,1,0,0,2,0,0,0,0,0
2009,"All Weapons Combined","36",47,842,129,15.4,4433,115,14,57.1,14.3,0
2009,"Any Weapon","36A",48,332,118,35.6,1346,115,3,41.5,14.7,0
2009,"Archery","36A",48,38,11,28.8,244,11,,9.2,0,0
2009,"Muzzleloader","36A",48,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","36A",48,370,129,34.9,1589,126,3,38.7,13.4,0
2009,"Any Weapon","36B",49,761,233,30.7,3660,225,8,26.9,4,5.1
2009,"Archery","36B",49,50,20,39,267,16,4,74.4,68,5.1
2009,"Muzzleloader","36B",49,9,7,77.8,73,7,,71.4,42.9,71.4
2009,"All Weapons Combined","36B",49,820,260,31.7,4000,248,12,31.2,9.1,6.9
2009,"Any Weapon","37",50,356,132,37,1320,125,7,50.5,23.1,25
2009,"Archery","37",50,48,9,18.8,298,5,4,40,40,33.3
2009,"Muzzleloader","37",50,39,16,40.5,134,6,10,83.3,33.3,37.7
2009,"All Weapons Combined","37",50,444,157,35.3,1751,136,21,51.6,24.1,26.8
2009,"Any Weapon","37A",51,196,58,29.6,825,58,,27.6,5.2,3.4
2009,"Archery","37A",51,32,1,3.1,266,1,,0,0,0
2009,"Muzzleloader","37A",51,12,3,25.2,31,3,,100,33.3,100
2009,"All Weapons Combined","37A",51,240,62,25.9,1122,62,,30.6,6.5,8.1
2009,"Any Weapon","38",52,980,240,24.5,4279,119,121,20.6,11,1.3
2009,"Archery","38",52,69,8,11.5,285,4,4,25,0,0
2009,"Muzzleloader","38",52,75,15,20.1,283,6,9,33.3,0,0
2009,"All Weapons Combined","38",52,1124,263,23.4,4847,129,134,21.3,10.1,1.1
2009,"Any Weapon","39",53,8779,2142,24.4,35035,1667,473,28.8,6.5,0.8
2009,"Archery","39",53,1296,105,8.1,6178,52,52,48.5,20.1,0
2009,"Muzzleloader","39",53,409,93,22.7,2233,8,85,28.6,14.3,0
2009,"All Weapons Combined","39",53,10484,2340,22.3,43446,1727,610,29.4,6.9,0.7
2009,"Any Weapon","40",54,2152,824,38.3,5660,728,95,1.5,0,1.6
2009,"Archery","40",54,152,56,36.7,603,28,28,0,0,0
2009,"Muzzleloader","40",54,2,0,0,4,0,0,0,0,0
2009,"All Weapons Combined","40",54,2306,879,38.1,6268,756,123,1.4,0,1.5
2009,"Any Weapon","41",55,525,154,29.3,1705,129,25,2.3,0.8,2.6
2009,"Archery","41",55,28,6,21.5,162,1,5,0,0,0
2009,"Muzzleloader","41",55,2,0,0,6,0,0,0,0,0
2009,"All Weapons Combined","41",55,555,160,28.8,1873,130,30,2.3,0.8,2.5
2009,"Any Weapon","42",56,270,78,29,698,77,1,12.8,11.5,11.4
2009,"Archery","42",56,22,2,9.1,109,1,1,0,0,0
2009,"Muzzleloader","42",56,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","42",56,292,80,27.5,807,78,2,12.6,11.4,11.1
2009,"Any Weapon","43",57,2059,594,28.9,7978,538,56,36.2,10.4,1.8
2009,"Archery","43",57,267,51,19,1601,31,20,43.3,33.2,0
2009,"Muzzleloader","43",57,9,2,22.5,18,1,1,100,0,0
2009,"All Weapons Combined","43",57,2334,647,27.7,9597,570,77,36.7,11.6,1.7
2009,"Any Weapon","44",58,0,0,0,0,0,0,0,0,0
2009,"Archery","44",58,0,0,0,0,0,0,0,0,0
2009,"Muzzleloader","44",58,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","44",58,0,0,0,0,0,0,0,0,0
2009,"Any Weapon","45",59,0,0,0,0,0,0,0,0,0
2009,"Archery","45",59,0,0,0,0,0,0,0,0,0
2009,"Muzzleloader","45",59,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","45",59,0,0,0,0,0,0,0,0,0
2009,"Any Weapon","46",60,1332,407,30.6,5614,329,77,27.3,6.9,0.7
2009,"Archery","46",60,47,10,21.4,239,8,2,37.5,25,0
2009,"Muzzleloader","46",60,3,0,0,5,0,0,0,0,0
2009,"All Weapons Combined","46",60,1381,418,30.3,5857,338,79,27.7,7.3,0.7
2009,"Any Weapon","47",61,0,0,0,0,0,0,0,0,0
2009,"Archery","47",61,23,2,8.7,102,1,1,100,0,0
2009,"Muzzleloader","47",61,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","47",61,23,2,8.7,102,1,1,100,0,0
2009,"Any Weapon","48",62,1496,277,18.5,6091,253,23,44.3,5.2,0
2009,"Archery","48",62,127,9,7.1,874,5,4,20,20,0
2009,"Muzzleloader","48",62,0,1,0,0,1,,0,0,0
2009,"All Weapons Combined","48",62,1623,287,17.7,6965,259,27,43.6,5.4,0
2009,"Any Weapon","49",63,1938,413,21.3,7277,341,71,33.3,4.7,2.6
2009,"Archery","49",63,173,29,16.7,1131,14,15,0,0,0
2009,"Muzzleloader","49",63,2,0,0,8,0,0,0,0,0
2009,"All Weapons Combined","49",63,2113,442,20.9,8416,355,86,32,4.5,2.5
2009,"Any Weapon","50",64,1285,300,23.3,5130,270,30,30.7,6.7,5.1
2009,"Archery","50",64,186,1,0.5,1425,,1,0,0,0
2009,"Muzzleloader","50",64,0,1,0,0,1,,0,0,0
2009,"All Weapons Combined","50",64,1472,302,20.5,6556,271,31,30.6,6.7,5
2009,"Any Weapon","51",65,838,157,18.7,3085,117,39,31,11.7,9.1
2009,"Archery","51",65,124,23,18.4,877,11,12,0,0,0
2009,"Muzzleloader","51",65,2,0,0,4,0,0,0,0,0
2009,"All Weapons Combined","51",65,964,179,18.6,3967,128,51,28.1,10.6,7.9
2009,"Any Weapon","52",66,0,0,0,0,0,0,0,0,0
2009,"Archery","52",66,0,0,0,0,0,0,0,0,0
2009,"Muzzleloader","52",66,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","52",66,0,0,0,0,0,0,0,0,0
2009,"Any Weapon","52A",67,935,116,12.4,3569,94,23,61.9,14.2,1.7
2009,"Archery","52A",67,40,0,0,194,0,0,0,0,0
2009,"Muzzleloader","52A",67,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","52A",67,975,116,11.9,3763,94,23,61.9,14.2,1.7
2009,"Any Weapon","53",68,374,105,28,1574,53,51,30.9,5.8,1
2009,"Archery","53",68,449,71,15.8,4783,53,18,29,7.7,0
2009,"Muzzleloader","53",68,18,10,55.6,110,7,3,42.9,0,0
2009,"All Weapons Combined","53",68,841,186,22.1,6467,113,72,30.7,6.3,0.5
2009,"Any Weapon","54",69,92,18,19.6,346,11,8,9.5,0,5.5
2009,"Archery","54",69,773,99,12.9,4966,54,46,34.2,9.5,0
2009,"Muzzleloader","54",69,0,1,0,0,1,,100,0,0
2009,"All Weapons Combined","54",69,865,119,13.7,5312,65,53,31.2,7.8,0.8
2009,"Any Weapon","55",70,107,20,18.2,380,20,,54.4,0,0
2009,"Archery","55",70,437,31,7.1,1968,18,13,39.1,11.2,0
2009,"Muzzleloader","55",70,1,0,0,1,0,0,0,0,0
2009,"All Weapons Combined","55",70,545,50,9.2,2350,37,13,47.1,5.3,0
2009,"Any Weapon","56",71,2072,366,17.7,7679,255,111,27.7,6.3,0.5
2009,"Archery","56",71,84,5,5.9,452,3,2,33.3,0,0
2009,"Muzzleloader","56",71,10,0,0,12,0,0,0,0,0
2009,"All Weapons Combined","56",71,2166,371,17.1,8143,258,113,27.8,6.3,0.5
2009,"Any Weapon","57",72,73,14,18.5,365,4,10,25,0,0
2009,"Archery","57",72,30,2,6.8,153,1,1,100,100,0
2009,"Muzzleloader","57",72,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","57",72,103,16,15.1,518,5,11,40,20,0
2009,"Any Weapon","58",73,447,66,14.7,1716,53,13,17,0,4.6
2009,"Archery","58",73,44,3,6.9,251,2,1,0,0,0
2009,"Muzzleloader","58",73,2,0,0,3,0,0,0,0,0
2009,"All Weapons Combined","58",73,493,69,14,1971,55,14,16.4,0,4.4
2009,"Any Weapon","59",74,841,175,20.8,2973,92,83,29.7,6.2,9.1
2009,"Archery","59",74,157,9,5.7,1438,4,5,25,0,11.1
2009,"Muzzleloader","59",74,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","59",74,998,184,18.4,4411,96,88,29.4,5.9,9.2
2009,"Any Weapon","59A",75,388,74,19.2,1286,47,28,10.9,2.2,6.7
2009,"Archery","59A",75,75,10,13.2,564,9,1,0,0,0
2009,"Muzzleloader","59A",75,3,0,0,24,0,0,0,0,0
2009,"All Weapons Combined","59A",75,466,84,18.1,1874,56,29,9.1,1.8,5.9
2009,"Any Weapon","60",76,556,66,11.8,2397,54,12,51.8,3.7,10.7
2009,"Archery","60",76,149,14,9.4,1380,11,3,9.2,9.2,78.4
2009,"Muzzleloader","60",76,4,0,0,14,0,0,0,0,0
2009,"All Weapons Combined","60",76,708,80,11.2,3791,65,15,44.6,4.6,22.5
2009,"Any Weapon","60A",77,481,76,15.7,1965,65,11,47.6,15.3,25
2009,"Archery","60A",77,116,26,22.3,1274,16,10,81.1,12.6,96.1
2009,"Muzzleloader","60A",77,9,2,22.5,36,2,,100,0,50
2009,"All Weapons Combined","60A",77,605,103,17.1,3275,83,21,55.3,14.4,43.2
2009,"Any Weapon","61",78,707,103,14.5,2751,80,23,46.4,5,14.6
2009,"Archery","61",78,244,21,8.6,2179,15,6,0,0,47.4
2009,"Muzzleloader","61",78,8,2,25,44,,2,0,0,100
2009,"All Weapons Combined","61",78,959,126,13.1,4975,95,31,39.1,4.2,21.4
2009,"Any Weapon","62",79,388,63,16.2,1866,51,12,38,26,37
2009,"Archery","62",79,20,3,15,125,3,,66.7,66.7,66.7
2009,"Muzzleloader","62",79,4,0,0,9,0,0,0,0,0
2009,"All Weapons Combined","62",79,412,66,15.9,2000,54,12,39.7,28.3,38.4
2009,"Any Weapon","62A",80,167,25,14.7,903,10,15,40,30,16.3
2009,"Archery","62A",80,53,11,20.6,504,10,1,10.1,10.1,9.2
2009,"Muzzleloader","62A",80,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","62A",80,220,35,16.1,1407,20,16,25.1,20.1,14.1
2009,"Any Weapon","63",81,324,39,12,1027,37,2,19,5.4,15.5
2009,"Archery","63",81,147,25,16.9,827,20,5,95,0,37.1
2009,"Muzzleloader","63",81,11,5,45.5,38,5,,60,20,40
2009,"All Weapons Combined","63",81,482,69,14.2,1892,62,7,46.8,4.9,25.1
2009,"Any Weapon","63A",82,379,83,22,1952,59,24,57.5,17.7,95.2
2009,"Archery","63A",82,320,115,35.8,4527,94,20,62.9,22.4,100
2009,"Muzzleloader","63A",82,30,10,32.9,121,8,2,37.5,12.5,100
2009,"All Weapons Combined","63A",82,729,208,28.6,6600,162,46,59.7,20.3,98.1
2009,"Any Weapon","64",83,581,66,11.4,2193,56,10,28.4,1.8,22.6
2009,"Archery","64",83,153,10,6.5,1336,8,2,62.5,25,40
2009,"Muzzleloader","64",83,11,1,9.2,30,1,,0,0,100
2009,"All Weapons Combined","64",83,745,77,10.3,3559,65,12,32.1,4.6,25.8
2009,"Any Weapon","65",84,314,39,12.5,1346,18,21,33.3,5.6,61.7
2009,"Archery","65",84,46,17,37.3,350,16,1,87.7,24.7,82.6
2009,"Muzzleloader","65",84,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","65",84,360,56,15.7,1696,34,22,59.1,14.6,68.1
2009,"Any Weapon","66",85,1025,105,10.2,4513,96,9,41.5,12.2,2.9
2009,"Archery","66",85,238,5,2.1,1963,2,3,0,0,0
2009,"Muzzleloader","66",85,0,0,0,0,2,0,100,0,100
2009,"All Weapons Combined","66",85,1263,110,8.7,6477,98,12,40.7,12,2.7
2009,"Any Weapon","66A",86,633,132,20.9,2792,100,32,47.6,5,1.5
2009,"Archery","66A",86,123,2,1.6,1275,1,1,100,0,0
2009,"Muzzleloader","66A",86,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","66A",86,756,134,17.8,4067,101,33,48.1,4.9,1.5
2009,"Any Weapon","67",87,796,77,9.7,3757,62,14,43.4,19.3,10.4
2009,"Archery","67",87,79,6,7.6,456,4,2,75,75,50
2009,"Muzzleloader","67",87,1,0,0,1,0,0,0,0,0
2009,"All Weapons Combined","67",87,876,83,9.5,4214,66,16,45.3,22.7,13.2
2009,"Any Weapon","68",88,535,75,14.1,1975,65,10,32.5,3.1,11.4
2009,"Archery","68",88,19,2,10.6,100,2,,0,0,0
2009,"Muzzleloader","68",88,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","68",88,554,77,14,2075,67,10,31.5,3,11.1
2009,"Any Weapon","68A",89,12,1,8.2,44,1,,0,0,100
2009,"Archery","68A",89,78,8,10.2,598,4,4,100,50,100
2009,"Muzzleloader","68A",89,1,0,0,1,0,0,0,0,0
2009,"All Weapons Combined","68A",89,91,9,9.9,643,5,4,80,40,100
2009,"Any Weapon","69",90,2204,275,12.5,9165,264,10,28.7,7.2,4.7
2009,"Archery","69",90,285,12,4.3,1859,10,2,80.4,80.4,67.3
2009,"Muzzleloader","69",90,7,0,0,36,0,0,0,0,0
2009,"All Weapons Combined","69",90,2496,287,11.5,11060,274,12,30.6,9.9,7.4
2009,"Any Weapon","70",91,365,105,28.6,1091,26,78,39,39,9.1
2009,"Archery","70",91,146,27,18.4,1081,9,18,66.7,11.1,0
2009,"Muzzleloader","70",91,0,0,0,0,0,0,0,0,0
2009,"All Weapons Combined","70",91,512,131,25.7,2172,35,96,46.9,31.1,7.3
2009,"Any Weapon","71",92,1196,169,14.1,4751,133,36,15.9,3,0.6
