"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2006,"Any Weapon","11A",16,1812,846,46.7,,627,203,67.6,28.5,98.3
2006,"Archery","11A",16,88,13,14.8,,10,2,80,30,76.9
2006,"Muzzleloader","11A",16,4,,,,,,0,0,0
2006,"All Weapons Combined","11A",16,1904,859,45.1,9785,637,205,67.8,28.6,98
2006,"Any Weapon","12",17,409,112,27.4,,79,30,37.9,15.2,78.6
2006,"Archery","12",17,26,7,26.9,,5,1,,,28.6
2006,"Muzzleloader","12",17,,1,,,1,,,100,100
2006,"All Weapons Combined","12",17,435,120,27.6,2449,85,31,38.8,15.3,75.9
2006,"Any Weapon","13",18,352,146,41.5,,128,14,71.1,15.6,80.1
2006,"Archery","13",18,2,1,50,,,1,,,0
2006,"Muzzleloader","13",18,,1,,,1,,,,100
2006,"All Weapons Combined","13",18,354,148,41.8,1915,129,15,71.3,15.5,79.7
2006,"Any Weapon","14",19,1028,295,28.7,,235,48,58.3,19.1,98
2006,"Archery","14",19,4,,,,,,0,0,0
2006,"Muzzleloader","14",19,4,,,,,,0,0,0
2006,"All Weapons Combined","14",19,1036,295,28.5,5026,235,48,58.3,19.1,98
2006,"Any Weapon","15",20,2157,955,44.3,,626,308,59.1,16.8,95.8
2006,"Archery","15",20,369,76,20.6,,51,24,66.7,35.3,94.7
2006,"Muzzleloader","15",20,10,3,30,,,2,,,100
2006,"All Weapons Combined","15",20,2535,1034,40.8,14314,677,334,59.7,18.2,95.7
2006,"Any Weapon","16",21,892,406,45.5,,296,100,50.9,16.2,98.3
2006,"Archery","16",21,8,3,37.5,,3,,66.7,33.3,100
2006,"Muzzleloader","16",21,179,66,36.9,,47,19,68.1,31.9,100
2006,"All Weapons Combined","16",21,1079,476,44.1,4991,347,119,53.5,18.4,98.5
2006,"Any Weapon","16A",22,331,76,23,,58,15,48.3,24.1,82.9
2006,"Archery","16A",22,2,,,,,,0,0,0
2006,"Muzzleloader","16A",22,7,3,42.9,,2,1,100,50,100
2006,"All Weapons Combined","16A",22,340,79,23.2,2196,60,16,50,25,83.5
2006,"Any Weapon","17",23,529,216,40.8,,202,10,59.5,20.3,41.8
2006,"Archery","17",23,4,,,,,,0,0,0
2006,"Muzzleloader","17",23,,,,,,,0,0,0
2006,"All Weapons Combined","17",23,533,216,40.5,3811,202,10,59.5,20.3,41.8
2006,"Any Weapon","18",24,587,215,36.6,,182,32,55,23.7,98.6
2006,"Archery","18",24,1,1,100,,1,,,,100
2006,"Muzzleloader","18",24,,1,,,,1,,,100
2006,"All Weapons Combined","18",24,588,217,36.9,2471,183,33,55.2,23.5,98.6
2006,"Any Weapon","19",25,478,112,23.4,,95,13,56.8,15.8,16.1
2006,"Archery","19",25,6,1,16.7,,,1,,,0
2006,"Muzzleloader","19",25,2,2,100,,1,1,,,0
2006,"All Weapons Combined","19",25,486,115,23.7,3567,96,15,56.2,15.6,15.7
2006,"Any Weapon","19A",26,449,141,31.4,,122,13,41.4,8.2,22.3
2006,"Archery","19A",26,87,7,8,,3,4,,,14.3
2006,"Muzzleloader","19A",26,2,1,50,,1,,,,100
2006,"All Weapons Combined","19A",26,538,149,27.7,3177,126,17,40.9,7.9,22.5
2006,"Any Weapon","20",27,326,123,37.7,,87,33,57.5,16.1,48.8
2006,"Archery","20",27,2,1,50,,1,,,100,100
2006,"Muzzleloader","20",27,,,,,,,0,0,0
2006,"All Weapons Combined","20",27,328,124,37.8,2067,88,33,58,17,49.2
2006,"Any Weapon","20A",28,295,55,18.6,,49,1,42.9,16.3,0
2006,"Archery","20A",28,1,,,,,,0,0,0
2006,"Muzzleloader","20A",28,,,,,,,0,0,0
2006,"All Weapons Combined","20A",28,296,55,18.6,1844,49,1,42.9,16.3,0
2006,"Any Weapon","21",29,613,235,38.3,,232,1,26.3,4.7,10.8
2006,"Archery","21",29,50,25,50,,22,3,17.8,8.9,11.8
2006,"Muzzleloader","21",29,4,,,,,,0,0,0
2006,"All Weapons Combined","21",29,668,260,38.9,3864,254,4,25.5,5.1,10.9
2006,"Any Weapon","21A",30,534,222,41.6,,212,3,37.2,7.5,8.5
2006,"Archery","21A",30,28,13,46.4,,8,5,,12.5,23.1
2006,"Muzzleloader","21A",30,22,11,50,,5,6,100,20,100
2006,"All Weapons Combined","21A",30,584,246,42.1,2804,225,14,37.7,8,13.4
2006,"Any Weapon","22",31,1892,570,30.1,,463,87,29.8,3.2,12.7
2006,"Archery","22",31,297,78,26.3,,36,41,11,2.7,23.7
2006,"Muzzleloader","22",31,2,,,,,,0,0,0
2006,"All Weapons Combined","22",31,2191,648,29.6,9740,500,129,28.4,3.2,14
2006,"Any Weapon","23",32,1883,586,31.1,,455,115,54.5,15.4,39.6
2006,"Archery","23",32,407,49,12,,20,26,,,16.3
2006,"Muzzleloader","23",32,21,4,19,,3,1,,,25
2006,"All Weapons Combined","23",32,2311,639,27.7,12657,478,142,53.6,14.7,37.7
2006,"Any Weapon","24",33,1600,292,18.2,,201,71,25.8,5.5,14
2006,"Archery","24",33,465,85,18.3,,42,41,,,1.2
2006,"Muzzleloader","24",33,41,3,7.3,,2,1,,,33.3
2006,"All Weapons Combined","24",33,2107,381,18.1,11288,246,113,22.4,4.5,11.5
2006,"Any Weapon","25",34,484,76,15.7,,63,6,38.1,7.9,2.6
2006,"Archery","25",34,109,21,19.3,,7,14,,,0
2006,"Muzzleloader","25",34,19,1,5.3,,1,,,,0
2006,"All Weapons Combined","25",34,613,98,16,3382,71,20,35.2,7,2
2006,"Any Weapon","26",35,224,31,13.8,,28,,60.7,17.9,0
2006,"Archery","26",35,4,1,25,,,,,,0
2006,"Muzzleloader","26",35,,,,,,,0,0,0
2006,"All Weapons Combined","26",35,228,32,14,1285,28,,60.7,17.9,0
2006,"Any Weapon","27",36,574,126,22,,121,1,56.2,16.5,0
2006,"Archery","27",36,3,,,,,,0,0,0
2006,"Muzzleloader","27",36,,,,,,,0,0,0
2006,"All Weapons Combined","27",36,577,126,21.8,3356,121,1,56.2,16.5,0
2006,"Any Weapon","28",37,1535,564,36.7,,548,7,31.6,6.6,3.5
2006,"Archery","28",37,207,35,16.9,,7,28,,,5.7
2006,"Muzzleloader","28",37,14,5,35.7,,4,1,,,100
2006,"All Weapons Combined","28",37,1757,604,34.4,9300,559,36,31.5,6.4,4.5
2006,"Any Weapon","29",38,610,176,28.9,,170,1,28.8,8.2,10.8
2006,"Archery","29",38,179,43,24,,19,24,,,2.3
2006,"Muzzleloader","29",38,26,11,42.3,,9,1,55.6,33.3,100
2006,"All Weapons Combined","29",38,815,230,28.2,3675,198,26,30.8,8.6,13.4
2006,"Any Weapon","30",39,730,326,44.7,,318,3,34.3,4.4,9.5
2006,"Archery","30",39,89,20,22.5,,11,9,18.2,9.1,0
2006,"Muzzleloader","30",39,26,13,50,,12,1,41.7,16.7,92.3
2006,"All Weapons Combined","30",39,845,359,42.5,3509,341,13,34,5,12
2006,"Any Weapon","30A",40,137,32,23.4,,32,,31.2,3.1,6.2
2006,"Archery","30A",40,46,9,19.6,,,8,,,0
2006,"Muzzleloader","30A",40,2,3,150,,3,,,,0
2006,"All Weapons Combined","30A",40,185,44,23.8,681,35,8,31.4,2.9,4.5
2006,"Any Weapon","31",41,1188,488,41.1,,412,65,21.9,3.2,0.2
2006,"Archery","31",41,165,15,9.1,,7,7,,,0
2006,"Muzzleloader","31",41,2,2,100,,2,,,,0
2006,"All Weapons Combined","31",41,1355,505,37.3,5278,421,72,21.7,3.1,0.2
2006,"Any Weapon","32",42,3435,1156,33.7,,810,308,22.1,2.8,2.7
2006,"Archery","32",42,221,24,10.9,,13,9,,,4.2
2006,"Muzzleloader","32",42,19,1,5.3,,1,,,,0
2006,"All Weapons Combined","32",42,3675,1182,32.2,13096,825,317,22,2.8,2.7
2006,"Any Weapon","32A",43,2263,622,27.5,,466,126,19.7,3,1.8
2006,"Archery","32A",43,273,46,16.8,,14,32,,,2.2
2006,"Muzzleloader","32A",43,4,,,,,,0,0,0
2006,"All Weapons Combined","32A",43,2540,668,26.3,10962,480,159,19.6,2.9,1.8
2006,"Any Weapon","33",44,1239,189,15.3,,178,8,27.8,2.2,15.4
2006,"Archery","33",44,132,6,4.5,,4,2,,,0
2006,"Muzzleloader","33",44,7,,,,,,0,0,0
2006,"All Weapons Combined","33",44,1378,195,14.2,6544,182,10,27.2,2.2,14.9
2006,"Any Weapon","34",45,474,22,4.6,,19,2,31.6,10.5,0
2006,"Archery","34",45,71,2,2.8,,,1,,,0
2006,"Muzzleloader","34",45,3,,,,,,0,0,0
2006,"All Weapons Combined","34",45,549,24,4.4,2547,19,3,31.6,10.5,0
2006,"Any Weapon","35",46,392,53,13.5,,48,2,33.3,6.2,0
2006,"Archery","35",46,100,2,2,,2,,,,0
2006,"Muzzleloader","35",46,1,,,,,,0,0,0
2006,"All Weapons Combined","35",46,494,55,11.1,2253,50,2,34,6,0
2006,"Any Weapon","36",47,991,172,17.4,,147,17,37.8,3.4,0
2006,"Archery","36",47,209,36,17.2,,14,21,,,0
2006,"Muzzleloader","36",47,3,,,,,,0,0,0
2006,"All Weapons Combined","36",47,1203,208,17.3,6605,161,38,36.3,3.1,0
2006,"Any Weapon","36A",48,441,157,35.6,,155,,35.4,5.8,1.9
2006,"Archery","36A",48,53,7,13.2,,2,5,,,0
2006,"Muzzleloader","36A",48,1,,,,,,0,0,0
2006,"All Weapons Combined","36A",48,495,164,33.1,2190,157,5,34.9,5.7,1.8
2006,"Any Weapon","36B",49,898,384,42.8,,373,1,24.6,5.4,2.3
2006,"Archery","36B",49,66,12,18.2,,5,6,60,20,8.3
2006,"Muzzleloader","36B",49,5,3,60,,3,,66.7,33.3,100
2006,"All Weapons Combined","36B",49,969,399,41.2,4800,381,7,25.4,5.8,3.3
2006,"Any Weapon","37",50,230,102,44.3,,99,,24.1,3,3.9
2006,"Archery","37",50,19,2,10.5,,1,1,,100,50
2006,"Muzzleloader","37",50,4,3,75,,3,,,,100
2006,"All Weapons Combined","37",50,253,107,42.3,950,103,1,26.1,3.9,7.4
2006,"Any Weapon","37A",51,108,45,41.7,,44,,27.3,6.8,4.4
2006,"Archery","37A",51,41,6,14.6,,1,4,,,16.7
2006,"Muzzleloader","37A",51,2,2,100,,2,,,100,100
2006,"All Weapons Combined","37A",51,151,53,35.1,648,47,4,29.8,10.6,9.4
2006,"Any Weapon","38",52,710,206,29,,84,116,18.9,3.6,5.3
2006,"Archery","38",52,49,9,18.4,,4,5,,,0
2006,"Muzzleloader","38",52,71,21,29.6,,9,10,22.2,11.1,4.8
2006,"All Weapons Combined","38",52,830,237,28.6,3150,98,131,20.3,4.1,5.1
2006,"Any Weapon","39",53,8667,2504,28.9,,2003,418,31,6.2,1.2
2006,"Archery","39",53,1217,145,11.9,,74,69,45.9,9.5,0.7
2006,"Muzzleloader","39",53,344,94,27.3,,5,89,,,2.1
2006,"All Weapons Combined","39",53,10228,2745,26.8,41147,2082,576,31.5,6.3,1.3
2006,"Any Weapon","40",54,2104,988,47,,833,142,0.7,0.1,2.6
2006,"Archery","40",54,185,51,27.6,,18,33,,,0
2006,"Muzzleloader","40",54,1,2,200,,1,,,,0
2006,"All Weapons Combined","40",54,2291,1041,45.4,6638,852,175,0.8,0.1,2.4
2006,"Any Weapon","41",55,503,157,31.2,,127,23,,,0.6
2006,"Archery","41",55,28,19,67.9,,2,17,,,5.1
2006,"Muzzleloader","41",55,3,1,33.3,,,,,,0
2006,"All Weapons Combined","41",55,535,178,33.3,1811,129,40,,,1.1
2006,"Any Weapon","42",56,366,77,21,,55,18,,,2.6
2006,"Archery","42",56,10,2,20,,2,,,,0
2006,"Muzzleloader","42",56,1,,,,,,0,0,0
2006,"All Weapons Combined","42",56,377,79,21,1210,57,18,,,2.5
2006,"Any Weapon","43",57,2190,633,28.9,,568,51,36.8,4.9,0.8
2006,"Archery","43",57,294,54,18.4,,15,39,33.3,20,0
2006,"Muzzleloader","43",57,1,,,,,,0,0,0
2006,"All Weapons Combined","43",57,2485,688,27.7,10274,583,90,36.7,5.3,0.7
2006,"Any Weapon","44",58,18,7,38.9,,7,,85.7,42.9,0
2006,"Archery","44",58,2,,,,,,0,0,0
2006,"Muzzleloader","44",58,,,,,,,0,0,0
2006,"All Weapons Combined","44",58,20,7,35,62,7,,85.7,42.9,0
2006,"Any Weapon","45",59,12,2,16.7,,2,,,,0
2006,"Archery","45",59,,,,,,,0,0,0
2006,"Muzzleloader","45",59,,,,,,,0,0,0
2006,"All Weapons Combined","45",59,12,2,16.7,40,2,,,,0
2006,"Any Weapon","46",60,932,302,32.4,,271,18,28.5,4.1,2.3
2006,"Archery","46",60,21,2,9.5,,1,1,,,0
2006,"Muzzleloader","46",60,20,2,10,,1,,,100,0
2006,"All Weapons Combined","46",60,973,306,31.4,3364,273,19,28.7,4.4,2.3
2006,"Any Weapon","47",61,64,3,4.7,,1,1,,,0
2006,"Archery","47",61,19,1,5.3,,,,,,0
2006,"Muzzleloader","47",61,,,,,,,0,0,0
2006,"All Weapons Combined","47",61,83,4,4.8,378,1,1,,,0
2006,"Any Weapon","48",62,1477,495,33.5,,426,54,45.5,7.7,0.4
2006,"Archery","48",62,151,12,7.9,,6,6,,33.3,0
2006,"Muzzleloader","48",62,1,,,,,,0,0,0
2006,"All Weapons Combined","48",62,1629,509,31.2,6535,433,60,45.3,8.1,0.4
2006,"Any Weapon","49",63,1943,586,30.2,,480,84,30.2,7,1.2
2006,"Archery","49",63,201,20,10,,18,2,,,0
2006,"Muzzleloader","49",63,3,,,,,,0,0,0
2006,"All Weapons Combined","49",63,2147,607,28.3,9552,498,86,32.4,6.7,1.2
2006,"Any Weapon","50",64,1520,510,33.6,,447,41,37,6.5,1.2
2006,"Archery","50",64,195,14,7.2,,8,4,,,0
2006,"Muzzleloader","50",64,3,1,33.3,,,1,,,0
2006,"All Weapons Combined","50",64,1718,525,30.6,7469,455,46,36.8,6.4,1.1
2006,"Any Weapon","51",65,790,219,27.7,,188,28,46.7,14.7,12.4
2006,"Archery","51",65,103,34,33,,8,25,37.5,12.5,0
2006,"Muzzleloader","51",65,2,1,50,,1,,,,0
2006,"All Weapons Combined","51",65,895,255,28.5,3860,198,53,46.9,14.4,10.6
2006,"Any Weapon","52",66,31,6,19.4,,5,1,,,0
2006,"Archery","52",66,2,,,,,,0,0,0
2006,"Muzzleloader","52",66,1,,,,,,0,0,0
2006,"All Weapons Combined","52",66,34,6,17.6,134,5,1,,,0
2006,"Any Weapon","52A",67,546,117,21.4,,84,31,23.8,6,0.9
2006,"Archery","52A",67,42,16,38.1,,16,,,100,0
2006,"Muzzleloader","52A",67,1,,,,,,0,0,0
2006,"All Weapons Combined","52A",67,589,134,22.8,2233,100,31,36.3,21.4,0.7
2006,"Any Weapon","53",68,252,52,20.6,,33,16,27.3,9.1,3.8
2006,"Archery","53",68,416,65,15.6,,52,12,67.6,40.9,0
2006,"Muzzleloader","53",68,10,5,50,,4,1,,,0
2006,"All Weapons Combined","53",68,678,123,18.1,4414,89,30,50.8,27.4,1.6
2006,"Any Weapon","54",69,95,22,23.2,,20,1,,,4.4
2006,"Archery","54",69,535,129,24.1,,82,46,32.3,2.4,0
2006,"Muzzleloader","54",69,18,,,,,,0,0,0
2006,"All Weapons Combined","54",69,648,151,23.3,3237,102,47,43.9,2,0.7
2006,"Any Weapon","55",70,24,4,16.7,,3,1,,66.7,0
2006,"Archery","55",70,332,23,6.9,,10,9,40,10,0
2006,"Muzzleloader","55",70,,,,,,,0,0,0
2006,"All Weapons Combined","55",70,356,27,7.6,1516,13,10,46.2,23.1,0
2006,"Any Weapon","56",71,1512,447,29.6,,402,17,31.4,4.7,0.2
2006,"Archery","56",71,71,22,31,,19,3,,,0
2006,"Muzzleloader","56",71,1,,,,,,0,0,0
2006,"All Weapons Combined","56",71,1584,471,29.7,4937,424,20,30.1,4.5,0.2
2006,"Any Weapon","57",72,30,11,36.7,,11,,,,0
2006,"Archery","57",72,12,2,16.7,,1,1,,100,0
2006,"Muzzleloader","57",72,,,,,,,0,0,0
2006,"All Weapons Combined","57",72,42,13,31,150,12,1,33.3,8.3,0
2006,"Any Weapon","58",73,565,192,34,,146,39,44,6.8,0
2006,"Archery","58",73,56,22,39.3,,4,18,,,0
2006,"Muzzleloader","58",73,,1,,,,1,,,0
2006,"All Weapons Combined","58",73,621,216,34.8,2512,150,58,42.9,6.6,0
2006,"Any Weapon","59",74,980,279,28.5,,203,73,50.9,6.4,2.5
2006,"Archery","59",74,107,14,13.1,,7,6,,,7.1
2006,"Muzzleloader","59",74,1,,,,,,0,0,0
2006,"All Weapons Combined","59",74,1088,293,26.9,4153,210,79,50.1,6.2,2.7
2006,"Any Weapon","59A",75,384,124,32.3,,89,34,28.1,4.5,4
2006,"Archery","59A",75,37,1,2.7,,1,,,,0
2006,"Muzzleloader","59A",75,,,,,,,0,0,0
2006,"All Weapons Combined","59A",75,421,125,29.7,1489,90,34,27.8,4.4,4
2006,"Any Weapon","60",76,694,102,14.7,,89,11,43,4.5,30.7
2006,"Archery","60",76,245,47,19.2,,39,8,97.4,50,52.1
2006,"Muzzleloader","60",76,3,,,,,,0,0,0
2006,"All Weapons Combined","60",76,942,149,15.8,7501,128,19,59.5,18.3,37.5
2006,"Any Weapon","60A",77,412,120,29.1,,103,16,34,9.7,16.7
2006,"Archery","60A",77,64,17,26.6,,14,3,64.3,21.4,76.5
2006,"Muzzleloader","60A",77,2,,,,,,0,0,0
2006,"All Weapons Combined","60A",77,478,137,28.7,2006,117,19,37.6,11.1,24.1
2006,"Any Weapon","61",78,673,82,12.2,,65,14,30.5,3.1,15.8
2006,"Archery","61",78,287,21,7.3,,7,12,42.9,14.3,14.3
2006,"Muzzleloader","61",78,13,,,,,,0,0,0
2006,"All Weapons Combined","61",78,973,103,10.6,6723,72,26,31.7,4.1,15.5
2006,"Any Weapon","62",79,495,155,31.3,,82,68,41.5,13.4,24.8
2006,"Archery","62",79,88,5,5.7,,4,1,,25,80
2006,"Muzzleloader","62",79,3,,,,,,0,0,0
2006,"All Weapons Combined","62",79,586,160,27.3,2460,86,69,40.7,14,26.5
2006,"Any Weapon","62A",80,239,30,12.6,,22,8,40.9,9.1,36.7
2006,"Archery","62A",80,70,2,2.9,,2,,,,50
2006,"Muzzleloader","62A",80,1,,,,,,0,0,0
2006,"All Weapons Combined","62A",80,310,32,10.3,2388,24,8,37.5,8.3,37.5
2006,"Any Weapon","63",81,503,98,19.5,,80,14,22.5,5,21.4
2006,"Archery","63",81,181,32,17.7,,27,5,18.2,7.3,30.8
2006,"Muzzleloader","63",81,28,4,14.3,,2,1,,,50
2006,"All Weapons Combined","63",81,713,134,18.8,4605,109,20,22.8,5.5,24.5
2006,"Any Weapon","63A",82,420,155,36.9,,126,27,41,22.7,90.3
2006,"Archery","63A",82,367,83,22.6,,78,5,45.5,28.8,98.8
2006,"Muzzleloader","63A",82,24,8,33.3,,4,3,75,50,87.5
2006,"All Weapons Combined","63A",82,810,246,30.4,5738,208,35,43.3,25.5,93.1
2006,"Any Weapon","64",83,696,163,23.4,,126,25,49.7,17.8,34.1
2006,"Archery","64",83,93,9,9.7,,7,1,85.7,57.1,66.7
2006,"Muzzleloader","64",83,3,,,,,,0,0,0
2006,"All Weapons Combined","64",83,793,172,21.7,3688,133,26,51.5,19.9,35.8
2006,"Any Weapon","65",84,263,48,18.3,,26,20,53.8,19.2,16.7
2006,"Archery","65",84,75,23,30.7,,21,2,,86,95.7
2006,"Muzzleloader","65",84,,,,,,,0,0,0
2006,"All Weapons Combined","65",84,338,71,21,2859,47,22,68.4,49.5,42.6
2006,"Any Weapon","66",85,957,107,11.2,,98,2,42.9,5.1,7.5
2006,"Archery","66",85,176,34,19.3,,16,16,,,2.9
2006,"Muzzleloader","66",85,1,,,,,,0,0,0
2006,"All Weapons Combined","66",85,1134,142,12.5,5100,114,18,36.7,4.4,6.3
2006,"Any Weapon","66A",86,685,109,15.9,,103,1,51.5,5.8,3.7
2006,"Archery","66A",86,160,18,11.2,,5,13,,,5.6
2006,"Muzzleloader","66A",86,,,,,,,0,0,0
2006,"All Weapons Combined","66A",86,845,127,15,4533,108,14,49.1,5.6,3.9
2006,"Any Weapon","67",87,751,134,17.8,,85,43,45.9,16.5,15.6
2006,"Archery","67",87,89,8,9,,5,3,60,20,87.5
2006,"Muzzleloader","67",87,4,4,100,,2,2,,,50
2006,"All Weapons Combined","67",87,844,146,17.3,3923,92,48,46.7,16.3,20.5
2006,"Any Weapon","68",88,379,81,21.4,,72,2,31.9,9.7,0
2006,"Archery","68",88,44,3,6.8,,2,1,,,33.3
2006,"Muzzleloader","68",88,2,,,,,,0,0,0
2006,"All Weapons Combined","68",88,425,84,19.8,1536,74,3,31.1,9.5,1.2
2006,"Any Weapon","68A",89,28,1,3.6,,1,,,,0
2006,"Archery","68A",89,26,6,23.1,,4,1,100,75,100
2006,"Muzzleloader","68A",89,,,,,,,0,0,0
2006,"All Weapons Combined","68A",89,54,7,13,345,5,1,100,60,85.7
2006,"Any Weapon","69",90,2363,464,19.6,,433,7,34.6,6.9,4.3
2006,"Archery","69",90,174,10,5.7,,8,1,,37.5,30
2006,"Muzzleloader","69",90,25,1,4,,,,,,100
2006,"All Weapons Combined","69",90,2562,475,18.5,11072,441,8,34.7,7.5,5
2006,"Any Weapon","70",91,599,98,16.4,,95,,72.3,9.4,0
2006,"Archery","70",91,95,19,20,,17,2,,100,0
2006,"Muzzleloader","70",91,1,,,,,,0,0,0
2006,"All Weapons Combined","70",91,696,119,17.1,2744,113,2,76.6,23.4,0
2006,"Any Weapon","71",92,821,143,17.4,,139,,32.4,7.2,0.7
2006,"Archery","71",92,86,7,8.1,,4,3,,,0
2006,"Muzzleloader","71",92,,,,,,,0,0,0
2006,"All Weapons Combined","71",92,907,150,16.5,3518,143,3,32.2,7,0.7
2006,"Any Weapon","72",93,791,151,19.1,,142,1,28.2,4.2,0.7
2006,"Archery","72",93,54,6,11.1,,3,2,,,0
2006,"Muzzleloader","72",93,,,,,,,0,0,0
2006,"All Weapons Combined","72",93,845,157,18.6,3385,145,3,28.3,4.1,0.6
2006,"Any Weapon","73",94,1732,445,25.7,,424,,93.2,13.7,0.7
2006,"Archery","73",94,165,32,19.4,,31,1,93.6,9.5,0
2006,"Muzzleloader","73",94,5,,,,,,0,0,0
2006,"All Weapons Combined","73",94,1902,477,25.1,6550,455,1,93.2,13.4,0.6
2006,"Any Weapon","73A",95,1413,399,28.2,,385,,29.1,7.3,0.3
2006,"Archery","73A",95,38,5,13.2,,3,2,100,33.3,0
2006,"Muzzleloader","73A",95,,,,,,,0,0,0
2006,"All Weapons Combined","73A",95,1451,404,27.8,5708,388,2,29.6,7.5,0.2
2006,"Any Weapon","74",96,1348,491,36.4,,469,1,33.2,11.5,0
2006,"Archery","74",96,73,5,6.8,,3,2,,,0
2006,"Muzzleloader","74",96,2,1,50,,1,,,,0
2006,"All Weapons Combined","74",96,1423,499,35.1,6613,475,3,33.4,11.4,0
2006,"Any Weapon","75",97,1123,272,24.2,,258,,33.9,5.8,0.4
2006,"Archery","75",97,138,9,6.5,,4,5,,,0
2006,"Muzzleloader","75",97,1,,,,,,0,0,0
