"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2001,"Any Weapon","28",37,865,290,33,3668,275,15,18,3,2
2001,"Archery","28",37,123,11,9,520,9,2,25,0,20
2001,"Any Weapon","29",38,539,191,35,2026,183,8,26,5,10
2001,"Archery","29",38,115,17,14,784,14,3,54,15,13
2001,"Any Weapon","30",39,492,243,49,1744,235,8,25,8,8
2001,"Archery","30",39,71,6,8,408,6,0,40,20,0
2001,"Any Weapon","30A",40,151,46,31,493,45,1,39,5,2
2001,"Archery","30A",40,30,1,4,115,1,0,0,0,0
2001,"Any Weapon","31",41,1099,528,48,3412,450,78,23,2,1
2001,"Archery","31",41,131,19,14,661,9,10,38,0,0
2001,"Any Weapon","32",42,3300,1456,44,11138,1105,351,19,2,2
2001,"Archery","32",42,323,34,11,1353,15,19,29,7,3
2001,"Any Weapon","32A",43,2022,806,40,7443,637,169,17,2,4
2001,"Archery","32A",43,288,51,18,1385,17,34,7,0,2
2001,"Any Weapon","33",44,1270,296,23,5105,232,64,21,4,4
2001,"Archery","33",44,264,20,8,1346,11,9,10,10,0
2001,"Any Weapon","34",45,468,62,13,1874,51,11,24,0,5
2001,"Archery","34",45,194,25,13,1111,9,16,0,0,0
2001,"Any Weapon","35",46,464,157,34,1825,133,24,29,7,2
2001,"Archery","35",46,87,9,10,424,2,7,0,0,13
2001,"Any Weapon","36",47,822,180,22,3375,166,14,29,6,2
2001,"Archery","36",47,185,11,6,992,9,2,0,0,0
2001,"Any Weapon","36A",48,278,101,36,1261,97,4,34,5,0
2001,"Archery","36A",48,52,1,2,293,1,0,0,0,0
2001,"Any Weapon","36B",49,598,239,40,2915,229,10,26,4,1
2001,"Archery","36B",49,30,1,4,101,1,0,100,0,0
2001,"Any Weapon","37",50,217,74,34,825,72,2,29,9,9
2001,"Archery","37",50,24,2,9,104,2,0,0,0,0
2001,"Any Weapon","37A",51,110,42,38,483,42,0,29,3,3
2001,"Archery","37A",51,19,3,17,144,2,1,100,0,33
2001,"Any Weapon","38",52,963,294,31,3162,155,139,21,7,3
2001,"Archery","38",52,100,7,7,285,2,5,50,0,0
2001,"Any Weapon","39",53,7650,2447,32,31258,1998,449,22,4,1
2001,"Archery","39",53,1474,174,12,4822,89,85,36,12,0
2001,"Any Weapon","40",54,1237,520,42,3321,497,23,0,0,0
2001,"Archery","40",54,172,46,27,618,10,36,0,0,0
2001,"Any Weapon","41",55,270,93,34,797,88,5,6,3,1
2001,"Archery","41",55,27,3,12,80,0,3,0,0,0
2001,"Any Weapon","42",56,205,39,19,590,39,0,0,0,3
2001,"Archery","42",56,24,0,0,62,0,0,0,0,0
2001,"Any Weapon","43",57,2342,913,39,8766,805,108,35,7,2
2001,"Archery","43",57,337,69,21,1559,32,37,17,3,0
2001,"Any Weapon","46",60,650,218,34,2232,213,5,32,8,2
2001,"Archery","46",60,57,2,4,172,2,0,0,0,0
2001,"Archery","47",61,13,1,9,52,0,1,0,0,0
2001,"Any Weapon","48",62,1552,651,42,5379,579,72,27,7,2
2001,"Archery","48",62,207,21,10,1001,10,11,38,13,0
2001,"Any Weapon","49",63,1837,840,46,6686,686,154,19,3,3
2001,"Archery","49",63,247,21,8,1004,8,13,43,14,0
2001,"Any Weapon","50",64,1569,676,43,6429,578,98,23,3,1
2001,"Archery","50",64,258,13,5,1378,11,2,20,0,0
2001,"Any Weapon","51",65,619,163,26,2269,129,34,30,5,3
2001,"Archery","51",65,104,10,10,524,4,6,25,0,0
2001,"Any Weapon","52A",67,371,107,29,1237,83,24,43,9,1
2001,"Archery","52A",67,30,1,4,93,1,0,100,0,0
2001,"Any Weapon","53",68,456,74,16,1171,41,33,34,11,1
2001,"Archery","53",68,511,124,24,2852,62,62,48,21,1
2001,"Archery","54",69,281,37,13,1254,18,19,29,7,0
2001,"Archery","55",70,131,10,8,380,8,2,71,14,0
2001,"Any Weapon","56",71,862,377,44,2542,241,136,2,0,1
2001,"Archery","56",71,89,8,9,232,3,5,0,0,0
2001,"Archery","57",72,9,2,24,51,2,0,100,100,0
2001,"Any Weapon","58",73,380,107,28,1154,91,16,37,7,0
2001,"Archery","58",73,56,6,10,226,2,4,50,0,0
2001,"Any Weapon","59",74,705,210,30,2068,159,51,18,1,4
2001,"Archery","59",74,123,14,12,687,8,6,29,0,0
2001,"Any Weapon","59A",75,256,80,31,794,56,24,25,6,4
2001,"Archery","59A",75,32,2,7,167,0,2,0,0,0
2001,"Any Weapon","60",76,765,159,21,2870,122,37,20,5,9
2001,"Archery","60",76,181,11,6,1151,6,5,60,0,30
2001,"Any Weapon","60A",77,483,128,26,2214,104,24,27,11,10
2001,"Archery","60A",77,76,6,7,409,4,2,25,0,80
2001,"Any Weapon","61",78,867,141,16,3254,111,30,28,4,8
2001,"Archery","61",78,299,21,7,2255,7,14,33,17,11
2001,"Any Weapon","62",79,404,93,23,1831,68,25,24,3,15
2001,"Archery","62",79,39,4,11,205,4,0,0,0,25
2001,"Any Weapon","62A",80,173,36,21,699,26,10,30,9,12
2001,"Archery","62A",80,27,1,4,152,1,0,0,0,0
2001,"Any Weapon","63",81,405,102,25,1472,72,30,31,10,20
2001,"Archery","63",81,145,15,11,685,10,5,44,11,43
2001,"Any Weapon","63A",82,304,48,16,1232,34,14,40,20,77
2001,"Archery","63A",82,201,37,19,1397,18,19,38,19,82
2001,"Any Weapon","64",83,528,109,21,2043,79,30,24,6,9
2001,"Archery","64",83,95,3,3,585,1,2,100,0,67
2001,"Any Weapon","65",84,240,55,23,1083,45,10,32,12,8
2001,"Archery","65",84,37,2,6,166,1,1,100,0,0
2001,"Any Weapon","66",85,905,154,17,3603,137,17,39,10,4
2001,"Archery","66",85,127,4,3,693,1,3,0,0,0
2001,"Any Weapon","66A",86,647,170,26,2651,149,21,37,8,2
2001,"Archery","66A",86,155,15,10,1033,4,11,50,25,0
2001,"Any Weapon","67",87,496,87,18,1949,61,26,36,11,11
2001,"Archery","67",87,80,9,11,283,8,1,71,14,13
2001,"Any Weapon","68",88,350,110,31,1122,87,23,34,11,4
2001,"Archery","68",88,23,0,0,64,0,0,0,0,0
2001,"Any Weapon","68A",89,5,2,48,35,1,1,100,0,0
2001,"Any Weapon","69",90,1518,300,20,4652,216,84,29,6,4
2001,"Archery","69",90,126,2,2,507,2,0,50,50,50
2001,"Any Weapon","70",91,637,210,33,2037,167,43,24,7,3
2001,"Archery","70",91,79,1,1,264,1,0,0,0,0
2001,"Any Weapon","71",92,1015,368,36,3722,300,68,29,5,1
2001,"Archery","71",92,108,8,7,549,3,5,67,33,0
2001,"Any Weapon","72",93,831,207,25,3092,170,37,24,3,5
2001,"Archery","72",93,67,3,5,242,0,3,0,0,0
2001,"Any Weapon","73",94,1996,936,47,7001,839,97,37,10,1
2001,"Archery","73",94,201,14,7,930,11,3,50,30,0
2001,"Any Weapon","73A",95,1460,606,42,5277,509,97,35,8,2
2001,"Archery","73A",95,127,1,1,363,1,0,0,0,0
2001,"Any Weapon","74",96,1412,593,42,5869,480,113,33,7,1
2001,"Archery","74",96,191,22,12,1044,20,2,28,0,0
2001,"Any Weapon","75",97,1091,421,39,4496,366,55,25,3,2
2001,"Archery","75",97,179,26,15,853,10,16,11,11,0
2001,"Any Weapon","76",98,3057,1493,49,14205,1278,215,29,5,1
2001,"Archery","76",98,566,77,14,4058,39,38,18,6,0
2001,"Any Weapon","77",99,678,271,40,3055,239,32,34,11,1
2001,"Archery","77",99,96,8,8,550,6,2,0,0,0
2001,"Any Weapon","78",100,662,308,47,3068,283,25,36,9,0
2001,"Archery","78",100,102,11,11,583,8,3,14,0,0
