"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2013,"Archery","7",8,48,4,8.3,308,2,2,100,100,75
2013,"Muzzleloader","7",8,7,2,28.6,25,2,,100,100,100
2013,"All Weapons Combined","7",8,328,58,17.6,1799,50,8,45.3,32.5,50.5
2013,"Any Weapon","8",9,3339,1404,42,21104,1016,387,68.2,26.9,95.3
2013,"Archery","8",9,145,24,16.2,1343,22,2,49.6,45,91.5
2013,"Muzzleloader","8",9,9,5,55.6,31,3,2,66.7,33.3,100
2013,"All Weapons Combined","8",9,3493,1432,41,22478,1041,391,67.8,27.3,95.3
2013,"Any Weapon","8A",10,4818,1866,38.7,32103,1268,598,67.3,27.7,97.6
2013,"Archery","8A",10,216,19,8.7,1939,16,3,57.1,44.4,100
2013,"Muzzleloader","8A",10,192,44,22.8,711,2,42,50,50,100
2013,"All Weapons Combined","8A",10,5226,1928,36.9,34754,1286,642,67.2,27.9,97.7
2013,"Any Weapon","9",11,71,4,5.7,326,4,,75,25,75
2013,"Archery","9",11,5,0,0,41,,,,,
2013,"Muzzleloader","9",11,2,0,0,6,,,,,
2013,"All Weapons Combined","9",11,78,4,5.2,373,4,,75,25,75
2013,"Any Weapon","10",13,548,179,32.7,2959,110,69,60.4,29,94.2
2013,"Archery","10",13,32,4,12.4,263,2,2,100,50,25
2013,"Muzzleloader","10",13,21,1,4.7,68,1,,0,0,100
2013,"All Weapons Combined","10",13,602,184,30.6,3290,113,71,60.6,29.1,92.8
2013,"Any Weapon","10A",14,5600,2503,44.7,39089,1751,752,58.3,19.2,98.4
2013,"Archery","10A",14,373,41,11,3293,37,4,65.7,17.2,100
2013,"Muzzleloader","10A",14,266,121,45.3,1297,1,120,100,0,100
2013,"All Weapons Combined","10A",14,6239,2664,42.7,43679,1789,875,58.4,19.2,98.5
2013,"Any Weapon","11",15,2089,792,37.9,11478,575,217,68.9,26.2,99.9
2013,"Archery","11",15,18,9,48,175,3,6,66.7,66.7,100
2013,"Muzzleloader","11",15,6,0,0,7,,,,,
2013,"All Weapons Combined","11",15,2113,801,37.9,11660,578,223,68.9,26.4,99.9
2013,"Any Weapon","11A",16,2754,1288,46.8,15751,1011,268,68,28,99.8
2013,"Archery","11A",16,100,18,17.7,672,17,1,62.2,12,69.9
2013,"Muzzleloader","11A",16,5,3,63.6,5,3,,66.7,33.3,100
2013,"All Weapons Combined","11A",16,2858,1309,45.8,16428,1031,269,67.9,27.7,99.4
2013,"Any Weapon","12",17,189,47,24.9,1167,42,5,49.9,23.8,82.3
2013,"Archery","12",17,4,0,0,16,,,,,
2013,"Muzzleloader","12",17,0,0,,0,,,,,
2013,"All Weapons Combined","12",17,193,47,24.4,1183,42,5,49.9,23.8,82.3
2013,"Any Weapon","13",18,600,224,37.4,3688,142,81,59,19.3,98.7
2013,"Archery","13",18,5,5,100,15,5,,0,0,100
2013,"Muzzleloader","13",18,1,0,0,4,,,,,
2013,"All Weapons Combined","13",18,606,229,37.8,3706,147,81,57.1,18.6,98.7
2013,"Any Weapon","14",19,1432,473,33.1,6701,389,84,57.8,22.1,99.1
2013,"Archery","14",19,10,0,0,147,,,,,
2013,"Muzzleloader","14",19,8,0,0,32,,,,,
2013,"All Weapons Combined","14",19,1449,473,32.7,6880,389,84,57.8,22.1,99.1
2013,"Any Weapon","15",20,1956,784,40.1,10345,549,234,49.9,21.4,98.1
2013,"Archery","15",20,297,98,33.1,1934,59,39,84.8,40.1,100
2013,"Muzzleloader","15",20,7,5,70.7,28,5,,0,0,100
2013,"All Weapons Combined","15",20,2260,887,39.2,12307,613,274,52.9,23,98.3
2013,"Any Weapon","16",21,915,462,50.4,4249,356,106,55.6,12.3,98
2013,"Archery","16",21,13,2,15.1,50,1,1,100,0,100
2013,"Muzzleloader","16",21,87,23,26.2,313,16,7,31.6,6.3,100
2013,"All Weapons Combined","16",21,1016,486,47.9,4613,373,114,54.7,12,98.1
2013,"Any Weapon","16A",22,86,23,27.1,423,14,9,41.7,13.9,91.5
2013,"Archery","16A",22,5,5,100,14,,5,,,100
2013,"Muzzleloader","16A",22,7,0,0,45,,,,,
2013,"All Weapons Combined","16A",22,98,28,28.8,483,14,14,41.7,13.9,92.9
2013,"Any Weapon","17",23,271,114,41.9,1658,106,8,73.8,25.3,39.1
2013,"Archery","17",23,1,0,0,8,,,,,
2013,"Muzzleloader","17",23,0,0,,0,,,,,
2013,"All Weapons Combined","17",23,272,114,41.7,1666,106,8,73.8,25.3,39.1
2013,"Any Weapon","18",24,818,319,39,3719,244,75,58.6,23.3,100
2013,"Archery","18",24,2,1,50,13,1,,0,0,100
2013,"Muzzleloader","18",24,1,1,100,2,1,,100,100,100
2013,"All Weapons Combined","18",24,821,321,39.1,3734,246,75,58.6,23.5,100
2013,"Any Weapon","19",25,385,98,25.5,2257,87,11,60.9,18.5,17.2
2013,"Archery","19",25,1,0,0,2,,,,,
2013,"Muzzleloader","19",25,0,0,,0,,,,,
2013,"All Weapons Combined","19",25,386,98,25.4,2259,87,11,60.9,18.5,17.2
2013,"Any Weapon","19A",26,363,133,36.6,2036,106,27,47.5,14.6,20.8
2013,"Archery","19A",26,36,4,11,288,1,3,0,0,50
2013,"Muzzleloader","19A",26,0,0,,0,,,,,
2013,"All Weapons Combined","19A",26,399,137,34.3,2324,107,30,47.1,14.4,21.6
2013,"Any Weapon","20",27,173,67,38.7,1059,60,7,63.5,10,35.7
2013,"Archery","20",27,0,0,,0,,,,,
2013,"Muzzleloader","20",27,0,0,,0,,,,,
2013,"All Weapons Combined","20",27,173,67,38.7,1059,60,7,63.5,10,35.7
2013,"Any Weapon","20A",28,92,17,18.5,467,17,,17.6,0,35.3
2013,"Archery","20A",28,0,0,,0,,,,,
2013,"Muzzleloader","20A",28,0,0,,0,,,,,
2013,"All Weapons Combined","20A",28,92,17,18.5,467,17,,17.6,0,35.3
2013,"Any Weapon","21",29,372,91,24.6,1794,90,1,29.2,11.5,12.8
2013,"Archery","21",29,37,12,33.2,385,11,1,8.7,0,75.9
2013,"Muzzleloader","21",29,4,1,25,14,1,,0,0,100
2013,"All Weapons Combined","21",29,414,105,25.4,2192,103,2,26.6,10.1,21.1
2013,"Any Weapon","21A",30,443,154,34.7,2106,148,6,45.1,10.4,21.2
2013,"Archery","21A",30,22,5,23,141,2,3,50,50,40
2013,"Muzzleloader","21A",30,7,10,144.4,25,8,2,87.1,0,89.8
2013,"All Weapons Combined","21A",30,472,168,35.7,2272,157,11,47.2,10.4,25.7
2013,"Any Weapon","22",31,1689,409,24.2,6774,284,125,7.8,0.7,10.3
2013,"Archery","22",31,287,45,15.8,2183,13,32,22.4,0,9.7
2013,"Muzzleloader","22",31,0,0,,0,,,,,
2013,"All Weapons Combined","22",31,1975,454,23,8957,297,157,8.5,0.7,10.3
2013,"Any Weapon","23",32,1873,400,21.3,9513,342,58,38.1,10.5,51.7
2013,"Archery","23",32,367,69,18.9,2683,42,27,9.5,4.8,14.4
2013,"Muzzleloader","23",32,2,3,150,12,3,,33.3,0,100
2013,"All Weapons Combined","23",32,2241,472,21.1,12207,387,85,35,9.8,46.5
2013,"Any Weapon","24",33,2114,239,11.3,10616,188,51,25.2,6.6,20.8
2013,"Archery","24",33,432,68,15.8,3294,32,36,28.3,6.3,22.8
2013,"Muzzleloader","24",33,49,14,28,398,14,,29.2,7.3,78.1
2013,"All Weapons Combined","24",33,2595,321,12.4,14308,233,86,25.9,6.6,23.7
2013,"Any Weapon","25",34,543,96,17.6,2746,92,4,30.3,4.4,2.1
2013,"Archery","25",34,134,31,23.3,925,5,26,20,0,0
2013,"Muzzleloader","25",34,3,1,33.3,19,,1,,,100
2013,"All Weapons Combined","25",34,680,128,18.8,3690,97,31,29.8,4.1,2.3
2013,"Any Weapon","26",35,114,21,18.8,507,21,,51.4,14,14
2013,"Archery","26",35,2,1,50,13,1,,100,100,0
2013,"Muzzleloader","26",35,0,0,,0,,,,,
2013,"All Weapons Combined","26",35,116,22,19.3,520,22,,53.6,17.9,13.4
2013,"Any Weapon","27",36,425,115,27.1,2145,114,1,63.3,28.4,1.7
2013,"Archery","27",36,10,3,30.7,45,3,,0,0,0
2013,"Muzzleloader","27",36,1,1,100,0,1,,100,0,100
2013,"All Weapons Combined","27",36,435,119,27.3,2190,118,1,62,27.4,2.5
2013,"Any Weapon","28",37,1238,380,30.7,6370,366,10,43.5,19.1,7.1
2013,"Archery","28",37,277,76,27.4,1034,39,37,26.7,16.4,0
2013,"Muzzleloader","28",37,22,3,13.7,53,2,1,50,0,100
2013,"All Weapons Combined","28",37,1537,459,29.9,7458,407,48,42,18.8,6.6
2013,"Any Weapon","29",38,875,267,30.5,3563,245,17,34.9,8.1,21.7
2013,"Archery","29",38,148,26,17.8,895,14,12,20.8,13.9,18.9
2013,"Muzzleloader","29",38,40,20,49.4,152,18,2,83.2,16.8,100
2013,"All Weapons Combined","29",38,1064,313,29.4,4609,277,31,37.3,8.9,26.5
2013,"Any Weapon","30",39,773,321,41.5,2887,278,42,33.6,8,22
2013,"Archery","30",39,117,36,31.2,778,23,14,43.4,0,26.9
2013,"Muzzleloader","30",39,40,28,69.5,137,25,3,63.9,27.9,100
2013,"All Weapons Combined","30",39,929,385,41.4,3803,325,59,36.5,9,28.1
2013,"Any Weapon","30A",40,24,1,4.2,48,1,,100,0,100
2013,"Archery","30A",40,43,6,14.9,354,1,5,0,0,15.6
2013,"Muzzleloader","30A",40,5,5,100,19,5,,100,0,100
2013,"All Weapons Combined","30A",40,71,12,17.1,422,7,5,85.4,0,55.9
2013,"Any Weapon","31",41,1580,491,31.1,5031,383,108,31.7,3.1,0.4
2013,"Archery","31",41,194,25,12.7,1219,22,3,18.4,4.6,0
2013,"Muzzleloader","31",41,0,0,,0,,,,,
2013,"All Weapons Combined","31",41,1775,516,29.1,6250,405,111,31,3.2,0.4
2013,"Any Weapon","32",42,4072,1278,31.4,13918,957,316,29.2,4.8,2.1
2013,"Archery","32",42,237,42,17.8,1429,22,20,27.5,4.6,0
2013,"Muzzleloader","32",42,2,0,0,6,,,,,
2013,"All Weapons Combined","32",42,4311,1320,30.6,15353,979,336,29.1,4.8,2.1
2013,"Any Weapon","32A",43,2798,655,23.4,10813,536,118,27.1,4.8,3.4
2013,"Archery","32A",43,387,74,19,2741,46,27,4.3,0,1.4
2013,"Muzzleloader","32A",43,1,1,100,2,1,,0,0,0
2013,"All Weapons Combined","32A",43,3187,729,22.9,13556,584,146,25.2,4.4,3.2
2013,"Any Weapon","33",44,998,177,17.7,4502,168,9,30.3,11.6,13.5
2013,"Archery","33",44,116,24,20.8,733,15,9,36.5,29.7,4.1
2013,"Muzzleloader","33",44,1,0,0,4,,,,,
2013,"All Weapons Combined","33",44,1115,201,18,5239,183,18,30.8,13.1,12.3
2013,"Any Weapon","34",45,251,32,12.6,1168,32,,32.9,17.1,0
2013,"Archery","34",45,77,12,16.1,675,3,9,33.3,0,0
2013,"Muzzleloader","34",45,0,0,,0,,,,,
2013,"All Weapons Combined","34",45,328,44,13.4,1843,35,9,32.9,15.6,0
2013,"Any Weapon","35",46,426,49,11.4,1785,48,1,51,21.7,0
2013,"Archery","35",46,41,1,2.5,173,1,,0,0,0
2013,"Muzzleloader","35",46,4,0,0,18,,,,,
2013,"All Weapons Combined","35",46,471,50,10.6,1976,49,1,50,21.3,0
2013,"Any Weapon","36",47,823,173,21.1,3576,166,7,38,4.2,1.2
2013,"Archery","36",47,116,30,25.8,691,13,17,50,0,0
2013,"Muzzleloader","36",47,15,5,37,50,1,4,100,100,18.5
2013,"All Weapons Combined","36",47,953,209,21.9,4317,180,28,39.2,4.4,1.4
2013,"Any Weapon","36A",48,356,134,37.6,1489,126,8,45.2,7.9,5.1
2013,"Archery","36A",48,38,4,10.5,245,2,2,50,0,25
2013,"Muzzleloader","36A",48,2,1,50,4,1,,100,0,100
2013,"All Weapons Combined","36A",48,396,139,35.1,1737,129,10,45.7,7.7,6.4
2013,"Any Weapon","36B",49,903,396,43.8,4594,384,12,39.4,7.8,2.5
2013,"Archery","36B",49,52,10,19.4,297,4,6,25,0,0
2013,"Muzzleloader","36B",49,21,10,47.6,61,5,5,100,60,89.8
2013,"All Weapons Combined","36B",49,976,415,42.6,4952,393,23,40,8.4,4.5
2013,"Any Weapon","37",50,331,130,39.3,1548,119,11,42.4,9.6,23.5
2013,"Archery","37",50,37,1,2.7,450,,1,,,0
2013,"Muzzleloader","37",50,24,6,25,298,4,2,100,50,100
2013,"All Weapons Combined","37",50,392,137,35,2296,123,14,44.3,10.9,26.6
2013,"Any Weapon","37A",51,134,45,33.4,794,41,4,40.2,15.7,6.7
2013,"Archery","37A",51,46,2,4.4,484,1,1,0,0,0
2013,"Muzzleloader","37A",51,18,1,5.5,204,1,,100,0,100
2013,"All Weapons Combined","37A",51,198,48,24.1,1481,43,5,40.7,14.9,8.4
2013,"Any Weapon","38",52,1156,260,22.5,4333,119,141,24.9,5.4,2.1
2013,"Archery","38",52,86,9,10.5,466,2,7,50,50,0
2013,"Muzzleloader","38",52,36,28,79.2,147,21,7,30.2,4.7,0
2013,"All Weapons Combined","38",52,1277,297,23.3,4947,142,155,26.1,5.9,1.8
2013,"Any Weapon","39",53,8987,1808,20.1,34595,1498,301,28.7,6.9,0.9
2013,"Archery","39",53,1683,181,10.8,7195,112,69,56.4,10.1,0
2013,"Muzzleloader","39",53,398,79,19.8,1997,8,71,50,0,1.3
2013,"All Weapons Combined","39",53,11067,2068,18.7,43787,1619,440,30.7,7,0.8
2013,"Any Weapon","40",54,2485,522,21,7703,516,5,1.4,0,0.4
2013,"Archery","40",54,269,52,19.1,1133,23,29,0,0,0
2013,"Muzzleloader","40",54,0,0,,0,,,,,
2013,"All Weapons Combined","40",54,2754,573,20.8,8836,539,34,1.3,0,0.3
2013,"Any Weapon","41",55,538,92,17.2,1596,91,1,4.4,0,3.2
2013,"Archery","41",55,45,1,2.2,189,1,,0,0,0
2013,"Muzzleloader","41",55,1,1,100,1,1,,0,0,0
2013,"All Weapons Combined","41",55,584,94,16.2,1786,93,1,4.3,0,3.2
2013,"Any Weapon","42",56,380,83,21.7,1442,82,1,9,0,1.2
2013,"Archery","42",56,21,2,9.6,92,,2,,,0
2013,"Muzzleloader","42",56,0,0,,0,,,,,
2013,"All Weapons Combined","42",56,401,85,21.1,1534,82,3,9,0,1.2
2013,"Any Weapon","43",57,2550,721,28.3,10276,641,80,41.3,7.6,0.8
2013,"Archery","43",57,228,69,30,1252,35,29,33.7,2.9,6.4
2013,"Muzzleloader","43",57,4,1,22.8,9,1,,0,0,0
2013,"All Weapons Combined","43",57,2783,791,28.4,11537,677,109,40.9,7.3,1.3
2013,"Any Weapon","44",58,0,0,,0,,,,,
2013,"Archery","44",58,0,0,,0,,,,,
2013,"Muzzleloader","44",58,0,0,,0,,,,,
2013,"All Weapons Combined","44",58,0,0,,0,,,,,
2013,"Any Weapon","45",59,244,39,15.9,891,24,15,43.7,0,2.6
2013,"Archery","45",59,13,0,0,48,,,,,
2013,"Muzzleloader","45",59,28,12,44.9,100,9,3,21.3,0,0
2013,"All Weapons Combined","45",59,284,51,18,1040,33,18,37.3,0,2
2013,"Any Weapon","46",60,1644,384,23.4,6418,301,84,27.9,9.7,1.8
2013,"Archery","46",60,87,15,17.8,361,10,5,9.6,0,0
2013,"Muzzleloader","46",60,3,3,100,9,2,1,0,0,0
2013,"All Weapons Combined","46",60,1734,403,23.2,6788,313,90,27.1,9.3,1.7
2013,"Any Weapon","47",61,0,0,,0,,,,,
2013,"Archery","47",61,50,5,10,226,3,2,66.7,33.3,0
2013,"Muzzleloader","47",61,0,0,,0,,,,,
2013,"All Weapons Combined","47",61,50,5,10,226,3,2,67,33,0
2013,"Any Weapon","48",62,1328,328,24.7,5212,309,19,48,10.4,0.9
2013,"Archery","48",62,128,15,12,1079,11,4,64.9,0,28.5
2013,"Muzzleloader","48",62,6,5,84.4,53,5,,18.5,0,81.5
2013,"All Weapons Combined","48",62,1462,349,23.8,6344,325,23,48.1,9.9,3.4
2013,"Any Weapon","49",63,2213,601,27.2,8161,536,65,33.6,6.5,2.7
2013,"Archery","49",63,226,11,4.9,1624,4,7,0,0,0
2013,"Muzzleloader","49",63,7,6,86.5,39,6,,0,0,84.4
2013,"All Weapons Combined","49",63,2447,619,25.3,9823,547,72,32.9,6.4,3.5
2013,"Any Weapon","50",64,1388,381,27.5,4906,330,52,44.3,8.3,4.1
2013,"Archery","50",64,197,34,17,1343,15,18,67.5,19.5,0
2013,"Muzzleloader","50",64,2,0,0,3,,,,,
2013,"All Weapons Combined","50",64,1588,415,26.1,6252,345,70,45.3,8.8,3.8
2013,"Any Weapon","51",65,812,160,19.7,3080,141,18,24.6,11.2,4
2013,"Archery","51",65,152,23,14.9,1256,11,12,18.2,9.1,4.4
2013,"Muzzleloader","51",65,12,7,58.6,63,7,,0,0,85.4
2013,"All Weapons Combined","51",65,976,189,19.4,4399,159,30,23.1,10.6,7
2013,"Any Weapon","52",66,180,16,9.1,693,14,2,58.1,14,0
2013,"Archery","52",66,14,0,0,126,,,,,
2013,"Muzzleloader","52",66,0,0,,0,,,,,
2013,"All Weapons Combined","52",66,194,16,8.4,819,14,2,58.1,14,0
2013,"Any Weapon","52A",67,944,186,19.7,3792,157,29,46.1,8.3,3.6
2013,"Archery","52A",67,26,3,11.6,215,3,,33.3,0,0
2013,"Muzzleloader","52A",67,0,0,,0,,,,,
2013,"All Weapons Combined","52A",67,970,189,19.5,4006,160,29,45.8,8.1,3.6
2013,"Any Weapon","53",68,560,134,24,2001,79,55,29.6,10.1,3.3
2013,"Archery","53",68,35,9,25.5,159,6,3,33.3,0,0
2013,"Muzzleloader","53",68,20,25,128.8,104,13,12,62.7,0,0
2013,"All Weapons Combined","53",68,615,169,27.4,2265,98,70,34.4,8.1,2.6
2013,"Any Weapon","54",69,119,0,0,333,,,,,
2013,"Archery","54",69,781,143,18.3,4385,79,63,31.3,9.3,1.4
2013,"Muzzleloader","54",69,13,0,0,40,,,,,
2013,"All Weapons Combined","54",69,913,143,15.6,4757,79,63,31.3,9.3,1.4
2013,"Any Weapon","55",70,28,0,0,89,,,,,
2013,"Archery","55",70,668,40,6,2770,33,7,53.6,19.3,0
2013,"Muzzleloader","55",70,0,0,,0,,,,,
2013,"All Weapons Combined","55",70,696,40,5.8,2860,33,7,53.6,19.3,0
2013,"Any Weapon","56",71,2230,406,18.2,7702,301,105,33,7.2,3.6
2013,"Archery","56",71,195,11,5.9,1181,5,6,0,0,0
2013,"Muzzleloader","56",71,10,0,0,43,,,,,
2013,"All Weapons Combined","56",71,2434,418,17.2,8925,306,111,32.5,7.1,3.5
2013,"Any Weapon","57",72,52,0,0,122,,,,,
2013,"Archery","57",72,16,1,6.3,123,1,,100,0,0
2013,"Muzzleloader","57",72,0,0,,0,,,,,
2013,"All Weapons Combined","57",72,68,1,1.5,244,1,,100,0,0
2013,"Any Weapon","58",73,375,93,24.7,1160,69,24,30.9,7.9,1.1
2013,"Archery","58",73,46,1,2.2,351,,1,,,0
2013,"Muzzleloader","58",73,0,0,,0,,,,,
2013,"All Weapons Combined","58",73,421,94,22.3,1511,69,25,30.9,7.9,1.1
2013,"Any Weapon","59",74,1086,287,26.4,3542,214,74,29.8,7.4,3.1
2013,"Archery","59",74,204,21,10.2,1616,10,10,19.2,0,0
2013,"Muzzleloader","59",74,15,0,0,121,,,,,
2013,"All Weapons Combined","59",74,1306,308,23.6,5279,224,84,29.3,7.1,2.9
2013,"Any Weapon","59A",75,310,107,34.5,888,74,33,23.4,8.1,3.7
2013,"Archery","59A",75,61,6,10.5,402,1,5,0,0,68.7
2013,"Muzzleloader","59A",75,2,0,0,8,,,,,
2013,"All Weapons Combined","59A",75,373,113,30.4,1298,75,38,23.1,8,7.4
2013,"Any Weapon","60",76,909,171,18.8,3726,130,41,29.4,9.9,2.3
2013,"Archery","60",76,211,24,11.3,1821,13,10,77.6,40.3,66.4
2013,"Muzzleloader","60",76,0,0,,0,,,,,
2013,"All Weapons Combined","60",76,1120,196,17.5,5547,143,53,33.9,12.7,10.6
2013,"Any Weapon","60A",77,594,142,23.9,2326,100,42,38.2,11,18
2013,"Archery","60A",77,140,51,36.6,1339,47,4,69.8,28,96.1
2013,"Muzzleloader","60A",77,4,1,22.8,4,1,,0,0,100
2013,"All Weapons Combined","60A",77,739,194,26.3,3669,148,46,47.9,16.3,39.1
2013,"Any Weapon","61",78,967,151,15.6,3685,104,46,31.4,4.8,14
2013,"Archery","61",78,368,42,11.4,2913,20,22,35.4,10.1,2.4
2013,"Muzzleloader","61",78,28,0,0,200,,,,,
2013,"All Weapons Combined","61",78,1363,193,14.1,6798,123,69,32.1,5.7,11.5
2013,"Any Weapon","62",79,487,111,22.8,1891,98,13,17.6,7,35.7
2013,"Archery","62",79,90,16,18,575,15,1,71.1,13.2,39.5
2013,"Muzzleloader","62",79,1,1,100,4,1,,0,0,100
2013,"All Weapons Combined","62",79,577,128,22.2,2469,114,14,24.6,7.8,36.7
2013,"Any Weapon","62A",80,233,40,17.1,1046,22,18,40.9,22.7,28.6
2013,"Archery","62A",80,39,5,13.7,413,5,,0,0,0
2013,"Muzzleloader","62A",80,4,0,0,9,,,,,
2013,"All Weapons Combined","62A",80,277,45,16.3,1469,27,18,32.9,18.3,25.2
2013,"Any Weapon","63",81,394,57,14.5,1746,40,17,43.1,35.6,42
2013,"Archery","63",81,190,22,11.4,1177,21,1,45.2,4.8,9.2
2013,"Muzzleloader","63",81,9,10,119.2,48,9,1,68.1,57.4,19.2
2013,"All Weapons Combined","63",81,593,89,15.1,2971,70,19,47,29.4,31.4
2013,"Any Weapon","63A",82,570,107,18.8,3110,78,29,52.6,31.2,96
2013,"Archery","63A",82,392,105,26.8,4535,77,29,75.4,26.8,100
2013,"Muzzleloader","63A",82,31,22,70.5,143,9,13,11.3,0,100
2013,"All Weapons Combined","63A",82,993,234,23.5,7789,163,70,61.1,27.5,98.1
2013,"Any Weapon","64",83,517,105,20.2,1906,61,39,31.4,8.2,11.9
2013,"Archery","64",83,81,12,14.6,582,11,1,50,0,83
2013,"Muzzleloader","64",83,1,2,200,2,2,,50,0,100
2013,"All Weapons Combined","64",83,598,118,19.8,2490,74,40,34.6,6.8,20.4
2013,"Any Weapon","65",84,237,48,20.1,1008,37,11,28.4,17.5,46.7
2013,"Archery","65",84,78,14,17.7,787,14,,60.9,0,68.1
2013,"Muzzleloader","65",84,0,0,,0,,,,,
2013,"All Weapons Combined","65",84,315,61,19.5,1796,50,11,37.3,12.7,51.5
2013,"Any Weapon","66",85,1001,229,22.9,4081,185,44,36.1,5.9,1.7
2013,"Archery","66",85,219,17,7.7,1607,8,8,23.8,0,17.9
2013,"Muzzleloader","66",85,0,0,,0,,,,,
2013,"All Weapons Combined","66",85,1220,246,20.2,5688,194,52,35.6,5.7,2.8
2013,"Any Weapon","66A",86,462,116,25.2,1897,104,12,45,13.2,1.7
2013,"Archery","66A",86,120,6,5.3,971,4,2,100,0,0
2013,"Muzzleloader","66A",86,4,4,100,18,4,,0,0,0
2013,"All Weapons Combined","66A",86,587,127,21.7,2886,113,14,45.4,12.2,1.6
2013,"Any Weapon","67",87,672,119,17.7,2708,85,25,44.7,24.9,16.5
2013,"Archery","67",87,123,4,3.2,774,3,1,33.3,0,50
2013,"Muzzleloader","67",87,0,0,,0,,,,,
2013,"All Weapons Combined","67",87,795,123,15.5,3482,88,26,44.3,24.1,17.6
2013,"Any Weapon","68",88,583,151,25.9,2119,112,39,29,15.3,2
2013,"Archery","68",88,44,11,24.8,314,11,,50,9.3,0
2013,"Muzzleloader","68",88,0,0,,0,,,,,
2013,"All Weapons Combined","68",88,626,162,25.8,2433,123,39,30.9,14.8,1.9
2013,"Any Weapon","68A",89,0,0,,0,,,,,
2013,"Archery","68A",89,0,0,,0,,,,,
2013,"Muzzleloader","68A",89,0,0,,0,,,,,
2013,"All Weapons Combined","68A",89,0,0,,0,,,,,
2013,"Any Weapon","69",90,2841,683,24,11059,516,168,24.2,7.7,4.2
2013,"Archery","69",90,274,33,12.1,1827,13,20,77.6,22.4,18.1
2013,"Muzzleloader","69",90,1,1,100,4,,1,,,0
2013,"All Weapons Combined","69",90,3116,717,23,12890,529,188,25.6,8.1,4.8
2013,"Any Weapon","70",91,241,85,35.3,716,13,72,22.4,0,0
2013,"Archery","70",91,254,50,19.6,1616,40,9,40.1,21.8,0
2013,"Muzzleloader","70",91,2,2,100,2,,2,,,0
2013,"All Weapons Combined","70",91,497,137,27.6,2335,54,83,35.7,16.3,0
2013,"Any Weapon","71",92,1204,340,28.2,4360,266,74,21.4,5,2.2
2013,"Archery","71",92,93,24,25.4,644,14,10,60.9,0,4.2
2013,"Muzzleloader","71",92,2,0,0,4,,,,,
2013,"All Weapons Combined","71",92,1299,363,28,5008,280,84,23.4,4.8,2.3
2013,"Any Weapon","72",93,875,245,28,3151,183,62,29.2,6.2,0.8
2013,"Archery","72",93,68,7,10.9,584,2,5,0,0,0
2013,"Muzzleloader","72",93,4,4,100,18,,4,,,0
2013,"All Weapons Combined","72",93,948,257,27.1,3753,185,72,28.8,6.2,0.8
2013,"Any Weapon","73",94,393,141,35.9,1269,61,80,29.1,1.6,0
