"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2012,"All Weapons Combined","16",21,1094,554,50.6,5420,402,148,56.8,13.3,98.8
2012,"Any Weapon","16A",22,136,30,22.2,909,18,12,65.9,26.3,77.2
2012,"Muzzleloader","16A",22,3,,0,3,,,,,
2012,"All Weapons Combined","16A",22,139,30,21.6,913,18,12,65.9,26.3,77.2
2012,"Any Weapon","17",23,257,88,34.4,1650,76,13,84.7,56.1,60.9
2012,"Archery","17",23,2,,0,4,,,,,
2012,"All Weapons Combined","17",23,251,88,35.3,1654,76,13,84.7,56.1,60.9
2012,"Any Weapon","18",24,784,294,37.5,3362,221,73,48.2,16.6,98.6
2012,"Archery","18",24,6,,0,82,,,,,
2012,"Muzzleloader","18",24,4,,0,4,,,,,
2012,"All Weapons Combined","18",24,782,294,37.6,3448,221,73,48.2,16.6,98.6
2012,"Any Weapon","19",25,281,77,27.5,1847,69,8,64.7,19.9,30.1
2012,"Archery","19",25,1,1,100,2,,1,,,0
2012,"Muzzleloader","19",25,1,,0,5,,,,,
2012,"All Weapons Combined","19",25,283,78,27.7,1854,69,9,64.7,19.9,29.8
2012,"Any Weapon","19A",26,321,63,19.7,1736,57,6,46.1,1.7,15.8
2012,"Archery","19A",26,57,2,3.5,393,2,,0,0,50
2012,"Muzzleloader","19A",26,6,,0,22,,,,,
2012,"All Weapons Combined","19A",26,376,65,17.3,2151,59,6,44.6,1.7,16.9
2012,"Any Weapon","20",27,184,46,25.2,951,40,6,54,21,33.6
2012,"All Weapons Combined","20",27,183,46,25.4,951,40,6,54,21,33.6
2012,"Any Weapon","20A",28,97,22,22.2,502,20,2,79.5,15.4,46.5
2012,"Archery","20A",28,1,,0,5,,,,,
2012,"All Weapons Combined","20A",28,97,22,22.2,507,20,2,79.5,15.4,46.5
2012,"Any Weapon","21",29,219,63,28.7,1080,60,3,37.7,3.3,15.3
2012,"Archery","21",29,15,1,6.6,117,,1,,,0
2012,"Muzzleloader","21",29,14,,0,49,,,,,
2012,"All Weapons Combined","21",29,238,64,26.8,1246,60,4,37.7,3.3,15
2012,"Any Weapon","21A",30,367,173,47.1,1667,162,11,37.4,6.4,12.9
2012,"Archery","21A",30,26,10,38.6,193,10,,30.4,0,20.3
2012,"Muzzleloader","21A",30,14,6,43.1,99,5,1,40,0,100
2012,"All Weapons Combined","21A",30,388,189,48.6,1959,177,12,37.1,5.8,16.1
2012,"Any Weapon","22",31,1409,362,25.7,5419,242,120,1.7,1.2,12.5
2012,"Archery","22",31,260,45,17.4,1774,17,29,0,0,8.8
2012,"All Weapons Combined","22",31,1639,407,24.8,7193,259,148,1.5,1.2,12.1
2012,"Any Weapon","23",32,1795,507,28.2,9483,443,63,43.3,12.1,49.9
2012,"Archery","23",32,369,75,20.4,2615,18,58,28.6,5.7,15.8
2012,"Muzzleloader","23",32,13,2,15.6,33,1,1,0,0,0
2012,"All Weapons Combined","23",32,2092,584,27.9,12131,462,122,42.6,11.8,45.3
2012,"Any Weapon","24",33,1903,313,16.4,9666,210,103,38.3,4.3,25.1
2012,"Archery","24",33,559,121,21.6,3761,44,77,28.4,9.1,11.2
2012,"Muzzleloader","24",33,31,9,29.4,149,9,,44.4,22.2,66.7
2012,"All Weapons Combined","24",33,2342,443,18.9,13576,263,180,36.9,5.7,22.1
2012,"Any Weapon","25",34,584,100,17.1,3066,91,9,52.4,5.5,2
2012,"Archery","25",34,139,26,18.6,835,12,14,16.9,8.5,7.7
2012,"Muzzleloader","25",34,10,,0,45,,,,,
2012,"All Weapons Combined","25",34,724,126,17.4,3947,103,23,48.3,5.8,3.2
2012,"Any Weapon","26",35,126,29,23.4,726,29,,69.9,56.3,3.4
2012,"Archery","26",35,0,,,0,,,,,
2012,"All Weapons Combined","26",35,126,29,23.4,726,29,,69.9,56.3,3.4
2012,"Any Weapon","27",36,368,83,22.6,1974,83,,54,9.6,2.4
2012,"Archery","27",36,5,,0,5,,,,,
2012,"All Weapons Combined","27",36,370,83,22.5,1978,83,,54,9.6,2.4
2012,"Any Weapon","28",37,1204,361,30,5762,342,20,31.6,9.8,8.3
2012,"Archery","28",37,347,113,32.4,1314,38,75,35.4,5.3,3.2
2012,"Muzzleloader","28",37,21,5,24.3,122,3,2,33.3,33.3,100
2012,"All Weapons Combined","28",37,1521,479,31.5,7198,382,96,32,9.6,8.1
2012,"Any Weapon","29",38,758,237,31.2,3077,220,17,43.6,15.8,19.2
2012,"Archery","29",38,224,67,29.9,1561,37,30,45.8,21.3,16.1
2012,"Muzzleloader","29",38,45,17,38.6,173,12,6,34.4,17.2,94.2
2012,"All Weapons Combined","29",38,963,321,33.3,4811,268,53,43.5,16.6,22.6
2012,"Any Weapon","30",39,698,328,46.9,2781,309,19,40.6,11.4,22
2012,"Archery","30",39,120,14,11.6,922,9,5,47,36.5,31.9
2012,"Muzzleloader","30",39,45,33,73.3,149,23,10,82.4,44.4,100
2012,"All Weapons Combined","30",39,828,374,45.2,3851,341,33,43.6,14.3,29.2
2012,"Any Weapon","30A",40,52,19,36.7,159,18,1,55.6,0,39.5
2012,"Archery","30A",40,63,3,4.8,444,2,1,50,0,0
2012,"Muzzleloader","30A",40,5,,0,23,,,,,
2012,"All Weapons Combined","30A",40,116,22,18.9,627,20,2,55,0,34.1
2012,"Any Weapon","31",41,1144,409,35.7,3512,355,54,30.7,3.1,2.3
2012,"Archery","31",41,207,37,17.9,1409,22,16,53.5,14,0
2012,"Muzzleloader","31",41,,1,,,,1,,,0
2012,"All Weapons Combined","31",41,1267,447,35.3,4921,377,70,32,3.7,2.1
2012,"Any Weapon","32",42,3198,1037,32.4,10709,819,212,24.7,5.1,1.5
2012,"Archery","32",42,250,48,19.2,1223,30,18,50,6.7,9.4
2012,"Muzzleloader","32",42,1,1,100,3,1,,0,0,0
2012,"All Weapons Combined","32",42,3365,1086,32.3,11935,850,230,25.5,5.1,1.8
2012,"Any Weapon","32A",43,2248,582,25.9,8476,475,108,32.2,9.9,2.5
2012,"Archery","32A",43,263,38,14.3,1940,20,18,20,5,0
2012,"Muzzleloader","32A",43,,1,,,1,,0,0,0
2012,"All Weapons Combined","32A",43,2432,625,25.7,10416,496,125,31.6,9.6,2.4
2012,"Any Weapon","33",44,857,129,15.1,4163,114,15,42.5,11.7,22.2
2012,"Archery","33",44,123,10,8.2,832,7,3,43.5,0,19.8
2012,"Muzzleloader","33",44,1,1,100,5,,1,,,100
2012,"All Weapons Combined","33",44,949,140,14.8,5000,121,19,42.5,11,22.6
2012,"Any Weapon","34",45,210,14,6.7,814,14,,35.7,7.1,0
2012,"Archery","34",45,52,7,13.3,392,3,4,0,0,0
2012,"All Weapons Combined","34",45,261,21,8,1207,17,4,29.4,5.9,0
2012,"Any Weapon","35",46,285,64,22.4,1539,64,,25.2,12.6,0
2012,"Archery","35",46,19,1,5.4,109,,1,,,0
2012,"Muzzleloader","35",46,1,,0,7,,,,,
2012,"All Weapons Combined","35",46,297,65,21.9,1655,64,1,25.2,12.6,0
2012,"Any Weapon","36",47,696,164,23.6,3198,147,12,42.7,6.8,4
2012,"Archery","36",47,93,17,18.6,578,8,10,0,0,0
2012,"Muzzleloader","36",47,2,1,50,3,1,,0,0,0
2012,"All Weapons Combined","36",47,782,183,23.4,3779,156,22,40.4,6.4,3.6
2012,"Any Weapon","36A",48,223,65,29.4,942,54,12,33.4,5.6,20.8
2012,"Archery","36A",48,69,6,7.9,441,5,1,0,0,18.2
2012,"Muzzleloader","36A",48,1,1,100,,1,,100,100,100
2012,"All Weapons Combined","36A",48,280,72,25.7,1383,59,13,32,6.7,21.7
2012,"Any Weapon","36B",49,777,311,40,3937,298,4,32.7,11.3,9.3
2012,"Archery","36B",49,74,11,15,520,4,7,25,0,0
2012,"Muzzleloader","36B",49,21,5,24.1,184,4,1,75,25,100
2012,"All Weapons Combined","36B",49,822,327,39.8,4640,306,12,33.1,11.4,10.3
2012,"Any Weapon","37",50,363,127,35,1388,116,12,36.5,9.2,26.6
2012,"Archery","37",50,78,16,20.5,491,8,9,13.3,0,6.2
2012,"Muzzleloader","37",50,26,15,56.6,142,13,2,92.1,23.8,100
2012,"All Weapons Combined","37",50,432,158,36.5,2020,136,22,40.4,10,31.3
2012,"Any Weapon","37A",51,154,57,37.4,621,55,2,20.8,0,7
2012,"Archery","37A",51,49,2,4.1,281,1,1,0,0,0
2012,"Muzzleloader","37A",51,9,2,22.4,23,1,1,100,100,100
2012,"All Weapons Combined","37A",51,198,61,31,924,57,4,21.8,1.7,9.8
2012,"Any Weapon","38",52,1002,238,23.7,4633,102,136,25.2,10.4,0.4
2012,"Archery","38",52,87,15,16.7,370,15,,62.1,31,0
2012,"Muzzleloader","38",52,43,34,79.8,140,20,14,53.2,19.7,0
2012,"All Weapons Combined","38",52,1097,286,26.1,5143,137,150,33.3,14,0.3
2012,"Any Weapon","39",53,7938,2016,25.4,31288,1626,390,36,8.4,1.4
2012,"Archery","39",53,1536,176,11.5,6511,119,57,54.3,12.6,2.6
2012,"Muzzleloader","39",53,362,73,20,1925,12,61,0,0,0
2012,"All Weapons Combined","39",53,9187,2265,24.6,39724,1757,507,37,8.6,1.4
2012,"Any Weapon","40",54,2335,606,26,6879,606,,1,0.2,0.3
2012,"Archery","40",54,328,94,28.7,1395,29,65,0,0,0
2012,"Muzzleloader","40",54,1,,0,3,,,,,
2012,"All Weapons Combined","40",54,2581,700,27.1,8277,635,65,0.9,0.2,0.3
2012,"Any Weapon","41",55,429,79,18.4,1408,74,5,0,0,0
2012,"Archery","41",55,38,6,15.8,191,2,4,0,0,16.7
2012,"Muzzleloader","41",55,2,3,150,,3,,0,0,0
2012,"All Weapons Combined","41",55,464,88,18.9,1599,79,9,0,0,1.1
2012,"Any Weapon","42",56,304,69,22.8,939,69,,7,0,1.4
2012,"Archery","42",56,26,3,11.4,172,1,2,0,0,0
2012,"All Weapons Combined","42",56,324,72,22.3,1111,70,2,6.9,0,1.4
2012,"Any Weapon","43",57,2144,729,34,8850,639,89,48.3,8.1,0.9
2012,"Archery","43",57,202,43,21.1,1417,25,18,39,18.3,0
2012,"Muzzleloader","43",57,5,1,20.3,10,1,,100,0,0
2012,"All Weapons Combined","43",57,2254,772,34.3,10277,665,107,48,8.4,0.9
2012,"All Weapons Combined","44",58,,,,,,,,,
2012,"Any Weapon","45",59,245,82,33.7,995,42,36,18,10.8,5.8
2012,"Archery","45",59,17,3,17.6,46,,3,,,33.3
2012,"Muzzleloader","45",59,35,27,77.2,59,12,15,42,16.6,0
2012,"All Weapons Combined","45",59,292,113,38.6,1100,54,54,23.4,12.1,5.1
2012,"Any Weapon","46",60,1131,333,29.5,4545,280,53,37.1,9.1,2.3
2012,"Archery","46",60,83,16,19.7,356,7,10,85.3,85.3,0
2012,"All Weapons Combined","46",60,1184,350,29.5,4900,287,63,38.3,10.9,2.1
2012,"Archery","47",61,50,4,8,261,2,2,100,50,0
2012,"All Weapons Combined","47",61,49,4,8.2,261,2,2,100,50,0
2012,"Any Weapon","48",62,1376,389,28.3,5224,357,32,34.8,6.4,1
2012,"Archery","48",62,188,20,10.6,1178,10,10,53.1,0,0
2012,"All Weapons Combined","48",62,1493,409,27.4,6401,368,41,35.3,6.3,1
2012,"Any Weapon","49",63,1744,423,24.3,6601,376,47,38.4,7.1,1.7
2012,"Archery","49",63,175,20,11.4,1167,7,14,15.4,0,0
2012,"Muzzleloader","49",63,6,,0,11,,,,,
2012,"All Weapons Combined","49",63,1857,444,23.9,7779,383,61,38,7,1.6
2012,"Any Weapon","50",64,1163,297,25.5,4100,259,38,33.2,6.1,1.3
2012,"Archery","50",64,194,15,7.5,1352,8,7,50,37.5,0
2012,"All Weapons Combined","50",64,1307,311,23.8,5452,267,44,33.7,7,1.3
2012,"Any Weapon","51",65,764,179,23.4,2918,144,35,39.6,20.2,4.5
2012,"Archery","51",65,145,20,13.8,1008,4,16,50,25,0
2012,"Muzzleloader","51",65,5,,0,21,,,,,
2012,"All Weapons Combined","51",65,868,199,22.9,3947,148,51,39.9,20.3,4
2012,"All Weapons Combined","52",66,,,,,,,,,
2012,"Any Weapon","52A",67,682,149,21.9,2390,134,16,44.6,6.7,0.7
2012,"Archery","52A",67,16,2,12.2,87,,2,,,0
2012,"All Weapons Combined","52A",67,691,151,21.9,2478,134,18,44.6,6.7,0.7
2012,"Any Weapon","53",68,395,100,25.2,1598,51,49,27.4,13.7,2
2012,"Archery","53",68,37,4,10.8,154,2,2,50,0,0
2012,"Muzzleloader","53",68,17,18,108.4,86,16,2,12.5,6.2,0
2012,"All Weapons Combined","53",68,443,122,27.5,1838,69,53,24.6,11.6,1.6
2012,"Archery","54",69,855,137,16,5305,85,52,36.3,7.7,3.3
2012,"All Weapons Combined","54",69,852,137,16.1,5305,85,52,36.3,7.7,3.3
2012,"Archery","55",70,736,75,10.2,2892,50,26,67.7,22.2,0
2012,"All Weapons Combined","55",70,734,75,10.3,2892,50,26,67.7,22.2,0
2012,"Any Weapon","56",71,1863,636,34.1,5895,531,104,33.1,7.5,2
2012,"Archery","56",71,214,18,8.5,1239,5,13,0,0,0
2012,"Muzzleloader","56",71,16,7,39.9,64,1,6,0,0,15.4
2012,"All Weapons Combined","56",71,1981,660,33.3,7198,537,123,32.7,7.4,2.1
2012,"All Weapons Combined","57",72,,,,,,,,,
2012,"Any Weapon","58",73,444,101,22.7,1349,61,40,35.4,14,6.5
2012,"Archery","58",73,80,6,6.9,428,6,,0,0,0
2012,"All Weapons Combined","58",73,490,106,21.7,1777,66,40,32.5,12.8,6.1
2012,"Any Weapon","59",74,925,273,29.5,3036,202,71,27.4,4.5,1.1
2012,"Archery","59",74,239,36,14.9,1823,24,12,27.1,0,0
2012,"Muzzleloader","59",74,6,1,16.7,25,1,,0,0,0
2012,"All Weapons Combined","59",74,1077,309,28.7,4883,227,83,27.3,4,1
2012,"Any Weapon","59A",75,257,87,33.8,855,69,18,21.5,5.8,2.3
2012,"Archery","59A",75,84,8,9,478,5,3,0,0,0
2012,"Muzzleloader","59A",75,3,,0,10,,,,,
2012,"All Weapons Combined","59A",75,316,94,29.9,1343,73,21,20.2,5.4,2.1
2012,"Any Weapon","60",76,675,122,18.1,2817,85,37,52.2,10.6,12.4
2012,"Archery","60",76,184,25,13.8,1530,22,3,52.9,13.4,46.6
2012,"Muzzleloader","60",76,1,,0,5,,,,,
2012,"All Weapons Combined","60",76,787,147,18.7,4352,107,40,52.3,11.2,18.3
2012,"Any Weapon","60A",77,417,106,25.4,1646,73,33,25.2,6.8,8.5
2012,"Archery","60A",77,142,21,14.9,994,21,,50.3,14.2,85.8
2012,"Muzzleloader","60A",77,4,,0,4,,,,,
2012,"All Weapons Combined","60A",77,526,127,24.1,2644,94,33,30.8,8.5,21.3
2012,"Any Weapon","61",78,782,155,19.8,3165,123,32,50,21.8,11.7
2012,"Archery","61",78,342,47,13.8,2663,26,22,15.6,7.8,6.4
2012,"Muzzleloader","61",78,8,,0,32,,,,,
2012,"All Weapons Combined","61",78,999,202,20.2,5860,148,54,44,19.4,10.4
2012,"Any Weapon","62",79,378,90,23.7,1875,74,16,24.6,8.8,30.6
2012,"Archery","62",79,64,14,22,565,8,7,73.3,60,78.6
2012,"All Weapons Combined","62",79,422,104,24.6,2440,81,23,29.1,13.6,37.1
2012,"Any Weapon","62A",80,200,50,24.7,1016,26,23,22.8,19,19.4
2012,"Archery","62A",80,24,,0,257,,,,,
2012,"All Weapons Combined","62A",80,211,50,23.5,1273,26,23,22.8,19,19.4
2012,"Any Weapon","63",81,253,40,15.7,1046,30,10,42.8,13.4,32.2
2012,"Archery","63",81,124,15,11.7,1306,12,3,73.9,47.8,51.7
2012,"Muzzleloader","63",81,24,4,16.7,105,3,1,33.3,0,50
2012,"All Weapons Combined","63",81,366,58,15.9,2457,44,14,50.2,21.4,38.3
2012,"Any Weapon","63A",82,487,151,31.1,2773,78,70,48.1,18.3,92.7
2012,"Archery","63A",82,316,81,25.6,4129,67,14,60.8,21.4,100
2012,"Muzzleloader","63A",82,34,16,46.3,177,7,9,15.1,15.1,100
2012,"All Weapons Combined","63A",82,736,248,33.7,7079,151,93,52.3,19.5,95.6
2012,"Any Weapon","64",83,520,61,11.6,1902,38,23,29.1,10.6,21.1
2012,"Archery","64",83,74,9,11.6,517,5,4,60,0,88.4
2012,"Muzzleloader","64",83,,1,,,1,,0,0,100
2012,"All Weapons Combined","64",83,562,70,12.5,2419,44,26,32,9.1,30.5
2012,"Any Weapon","65",84,245,47,19.3,867,35,12,25.4,11.3,55
2012,"Archery","65",84,47,5,10.6,381,5,,100,40,60
2012,"Muzzleloader","65",84,1,,0,1,,,,,
2012,"All Weapons Combined","65",84,283,52,18.5,1249,40,12,34.7,14.9,55.5
2012,"Any Weapon","66",85,993,151,15.2,4084,123,28,48.4,12.9,3.8
2012,"Archery","66",85,179,4,2.2,1227,1,3,100,0,0
2012,"Muzzleloader","66",85,1,1,100,39,1,,100,100,0
2012,"All Weapons Combined","66",85,1093,156,14.3,5351,125,31,49.2,13.5,3.7
2012,"Any Weapon","66A",86,446,104,23.3,1891,84,20,45.8,6,1
2012,"Archery","66A",86,142,11,7.7,1399,2,9,0,0,0
2012,"Muzzleloader","66A",86,,1,,,1,,0,0,0
2012,"All Weapons Combined","66A",86,566,116,20.5,3290,87,29,44.2,5.8,0.9
2012,"Any Weapon","67",87,662,86,13,3043,77,9,62,19.6,27.6
2012,"Archery","67",87,87,8,8.8,449,7,1,100,0,86.9
2012,"Muzzleloader","67",87,1,1,100,18,,1,,,100
2012,"All Weapons Combined","67",87,709,95,13.4,3509,83,11,65,18,33.2
2012,"Any Weapon","68",88,433,109,25.2,1491,87,22,34,2.3,5.3
2012,"Archery","68",88,28,,0,119,,,,,
2012,"Muzzleloader","68",88,,4,,,4,,75.5,75.5,0
2012,"All Weapons Combined","68",88,436,113,25.9,1611,91,22,35.8,5.6,5.1
2012,"Any Weapon","68A",89,28,3,10.8,167,3,,33.3,33.3,0
2012,"Archery","68A",89,6,5,79.2,48,,5,,,0
2012,"All Weapons Combined","68A",89,29,8,26.1,214,3,5,33.3,33.3,0
2012,"Any Weapon","69",90,2623,654,24.9,10363,507,147,33.4,9,4.2
2012,"Archery","69",90,296,23,7.7,1835,13,10,32,0,4.4
2012,"All Weapons Combined","69",90,2771,677,24.4,12198,519,157,33.4,8.8,4.2
2012,"Any Weapon","70",91,165,48,28.8,574,20,28,20,0,0
2012,"Archery","70",91,195,26,13.1,1178,20,6,48.7,10.3,0
2012,"All Weapons Combined","70",91,347,73,21.1,1751,40,34,34.2,5.1,0
2012,"Any Weapon","71",92,947,297,31.4,3157,241,57,38.9,9.4,3
2012,"Archery","71",92,133,22,16.6,728,10,12,45,45,0
2012,"All Weapons Combined","71",92,1009,320,31.7,3885,251,69,39.1,10.8,2.8
2012,"Any Weapon","72",93,712,210,29.4,2375,168,42,44.7,11.9,0.5
2012,"Archery","72",93,59,1,1.7,357,1,,100,0,0
2012,"All Weapons Combined","72",93,741,211,28.4,2732,169,42,45,11.9,0.5
2012,"Any Weapon","73",94,351,103,29.4,1277,66,38,42.7,6.1,9.2
2012,"Archery","73",94,165,42,25.4,1156,32,10,64.2,15.6,0
2012,"Muzzleloader","73",94,1,,0,4,,,,,
2012,"All Weapons Combined","73",94,497,145,29.2,2437,98,47,49.8,9.2,6.6
2012,"Any Weapon","73A",95,1000,349,34.9,3163,298,50,35.1,5.6,1.6
2012,"Archery","73A",95,45,13,27.6,228,3,10,33.3,33.3,0
2012,"Muzzleloader","73A",95,,6,,,1,5,100,0,0
2012,"All Weapons Combined","73A",95,1019,367,36,3391,302,65,35.3,5.9,1.5
2012,"Any Weapon","74",96,964,330,34.2,3620,267,62,34.9,5.6,1.2
2012,"Archery","74",96,150,20,13.3,1081,17,3,50,5.9,0
2012,"All Weapons Combined","74",96,1010,350,34.6,4701,284,65,35.8,5.6,1.1
2012,"Any Weapon","75",97,757,209,27.6,3180,189,20,38.3,12.5,0
2012,"Archery","75",97,141,11,7.4,1001,9,2,76.5,11.8,0
2012,"All Weapons Combined","75",97,843,220,26,4181,198,22,40,12.5,0
2012,"Any Weapon","76",98,2166,731,33.8,10061,632,100,40.1,7,0.7
2012,"Archery","76",98,535,86,16,4860,45,41,30.1,2.2,2.3
2012,"Muzzleloader","76",98,3,1,33.3,9,1,,0,0,0
2012,"All Weapons Combined","76",98,2468,818,33.1,14930,677,141,39.4,6.6,0.9
2012,"Any Weapon","77",99,568,215,37.9,2441,183,32,52.4,12.3,1.7
2012,"Archery","77",99,107,7,6.5,806,4,3,50,50,0
2012,"All Weapons Combined","77",99,601,222,36.9,3248,187,35,52.3,13.1,1.6
2012,"Any Weapon","78",100,116,38,33,572,17,22,41.7,11.9,5.2
2012,"Archery","78",100,120,14,11.2,932,12,2,43.5,8.7,0
2012,"All Weapons Combined","78",100,231,52,22.4,1505,28,24,42.4,10.6,3.9
