"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2003,"Any Weapon","21",29,1010,132,13,5140,132,0,35,7,3
2003,"Archery","21",29,34,5,15,321,5,0,20,0,0
2003,"Muzzleloader","21",29,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","21",29,505,132,26.1,2570,132,0,,,
2003,"Any Weapon","21A",30,1146,217,19,5392,217,0,35,9,4
2003,"Archery","21A",30,26,4,15,189,4,0,25,0,25
2003,"Muzzleloader","21A",30,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","21A",30,573,217,37.9,2696,217,0,,,
2003,"Any Weapon","22",31,4726,661,14,18572,543,118,21,4,4
2003,"Archery","22",31,317,65,21,2188,41,23,14,0,8
2003,"Muzzleloader","22",31,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","22",31,2363,661,28,9286,543,118,,,
2003,"Any Weapon","23",32,3574,533,15,19040,463,69,45,9,19
2003,"Archery","23",32,325,84,26,2248,47,35,29,2,7
2003,"Muzzleloader","23",32,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","23",32,1787,533,29.8,9520,463,69,,,
2003,"Any Weapon","24",33,3896,469,12,18776,364,103,20,5,10
2003,"Archery","24",33,366,59,16,2553,26,32,23,0,10
2003,"Muzzleloader","24",33,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","24",33,1948,469,24.1,9388,364,103,,,
2003,"Any Weapon","25",34,1316,57,4,6544,49,7,36,11,5
2003,"Archery","25",34,160,20,13,1155,6,13,0,0,5
2003,"Muzzleloader","25",34,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","25",34,658,57,8.7,3272,49,7,,,
2003,"Any Weapon","26",35,480,32,7,2632,31,1,45,18,3
2003,"Archery","26",35,0,0,0,0,0,0,0,0,0
2003,"Muzzleloader","26",35,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","26",35,240,32,13.3,1316,31,1,,,
2003,"Any Weapon","27",36,1192,107,9,7030,107,0,32,3,1
2003,"Archery","27",36,0,0,0,0,0,0,0,0,0
2003,"Muzzleloader","27",36,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","27",36,596,107,18,3515,107,0,,,
2003,"Any Weapon","28",37,2792,359,13,12278,358,1,20,4,4
2003,"Archery","28",37,151,23,15,662,21,2,32,16,9
2003,"Muzzleloader","28",37,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","28",37,1396,359,25.7,6139,358,1,,,
2003,"Any Weapon","29",38,1502,198,13,5692,196,2,26,6,15
2003,"Archery","29",38,155,20,13,1144,20,0,16,16,10
2003,"Muzzleloader","29",38,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","29",38,751,198,26.4,2846,196,2,,,
2003,"Any Weapon","30",39,1396,189,14,5220,186,3,23,5,12
2003,"Archery","30",39,79,10,13,549,10,0,30,10,20
2003,"Muzzleloader","30",39,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","30",39,698,189,27.1,2610,186,3,,,
2003,"Any Weapon","30A",40,396,55,14,1212,55,0,33,9,4
2003,"Archery","30A",40,56,2,4,399,2,0,0,0,0
2003,"Muzzleloader","30A",40,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","30A",40,198,55,27.8,606,55,0,,,
2003,"Any Weapon","31",41,2612,429,16,8606,363,65,21,4,1
2003,"Archery","31",41,107,11,10,843,6,4,0,0,0
2003,"Muzzleloader","31",41,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","31",41,1306,429,32.8,4303,363,65,,,
2003,"Any Weapon","32",42,7548,1102,15,26784,785,316,19,4,2
2003,"Archery","32",42,195,21,11,1153,11,10,20,0,0
2003,"Muzzleloader","32",42,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","32",42,3774,1102,29.2,13392,785,316,,,
2003,"Any Weapon","32A",43,4760,580,12,18270,465,115,16,2,2
2003,"Archery","32A",43,240,46,19,1463,24,21,10,5,0
2003,"Muzzleloader","32A",43,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","32A",43,2380,580,24.4,9135,465,115,,,
2003,"Any Weapon","33",44,3030,261,9,13760,201,60,23,4,6
2003,"Archery","33",44,240,27,11,1391,13,13,8,8,4
2003,"Muzzleloader","33",44,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","33",44,1515,261,17.2,6880,201,60,,,
2003,"Any Weapon","34",45,1224,46,4,6000,37,8,22,3,11
2003,"Archery","34",45,181,35,19,1234,15,19,23,0,0
2003,"Muzzleloader","34",45,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","34",45,612,46,7.5,3000,37,8,,,
2003,"Any Weapon","35",46,1200,123,10,5110,100,22,30,11,0
2003,"Archery","35",46,81,14,17,453,2,12,50,0,7
2003,"Muzzleloader","35",46,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","35",46,600,123,20.5,2555,100,22,,,
2003,"Any Weapon","36",47,2312,204,9,10168,203,1,39,11,0
2003,"Archery","36",47,204,10,5,1473,10,0,11,0,0
2003,"Muzzleloader","36",47,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","36",47,1156,204,17.6,5084,203,1,,,
2003,"Any Weapon","36A",48,778,71,9,3536,70,1,36,5,0
2003,"Archery","36A",48,71,5,7,489,4,1,25,25,20
2003,"Muzzleloader","36A",48,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","36A",48,389,71,18.3,1768,70,1,,,
2003,"Any Weapon","36B",49,1894,244,13,9098,244,0,22,3,2
2003,"Archery","36B",49,51,6,12,339,6,0,33,17,0
2003,"Muzzleloader","36B",49,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","36B",49,947,244,25.8,4549,244,0,,,
2003,"Any Weapon","37",50,582,57,10,2000,57,0,26,14,5
2003,"Archery","37",50,31,0,0,173,0,0,0,0,0
2003,"Muzzleloader","37",50,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","37",50,291,57,19.6,1000,57,0,,,
2003,"Any Weapon","37A",51,346,41,12,1454,41,0,27,5,5
2003,"Archery","37A",51,30,1,3,204,1,0,0,0,0
2003,"Muzzleloader","37A",51,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","37A",51,173,41,23.7,727,41,0,,,
2003,"Any Weapon","38",52,2350,244,10,9326,131,109,20,6,1
2003,"Archery","38",52,49,6,12,203,3,3,33,33,17
2003,"Muzzleloader","38",52,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","38",52,1175,244,20.8,4663,131,109,,,
2003,"Any Weapon","39",53,18150,1917,11,76040,1559,355,23,4,2
2003,"Archery","39",53,1110,104,9,4269,71,32,28,10,0
2003,"Muzzleloader","39",53,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","39",53,9075,1917,21.1,38020,1559,355,,,
2003,"Any Weapon","40",54,3582,595,17,9562,595,0,1,0,1
2003,"Archery","40",54,142,35,25,596,15,19,8,0,0
2003,"Muzzleloader","40",54,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","40",54,1791,595,33.2,4781,595,0,,,
2003,"Any Weapon","41",55,712,83,12,2540,83,0,1,0,0
2003,"Archery","41",55,24,4,17,90,2,2,0,0,0
2003,"Muzzleloader","41",55,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","41",55,356,83,23.3,1270,83,0,,,
2003,"Any Weapon","42",56,550,52,9,1664,51,1,2,0,4
2003,"Archery","42",56,19,4,21,118,2,2,0,0,0
2003,"Muzzleloader","42",56,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","42",56,275,52,18.9,832,51,1,,,
2003,"Any Weapon","43",57,6868,813,12,27198,728,84,36,8,1
2003,"Archery","43",57,284,56,20,1705,20,36,12,0,2
2003,"Muzzleloader","43",57,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","43",57,3434,813,23.7,13599,728,84,,,
2003,"Any Weapon","44",58,0,0,0,0,0,0,0,0,0
2003,"Archery","44",58,0,0,0,0,0,0,0,0,0
2003,"Muzzleloader","44",58,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","44",58,,,,,,,,,
2003,"Any Weapon","45",59,0,0,0,0,0,0,0,0,0
2003,"Archery","45",59,0,0,0,0,0,0,0,0,0
2003,"Muzzleloader","45",59,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","45",59,,,,,,,,,
2003,"Any Weapon","46",60,1920,186,10,7350,185,1,26,4,1
2003,"Archery","46",60,23,2,9,98,1,1,100,0,0
2003,"Muzzleloader","46",60,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","46",60,960,186,19.4,3675,185,1,,,
2003,"Any Weapon","47",61,0,0,0,0,0,0,0,0,0
2003,"Archery","47",61,12,0,0,60,0,0,0,0,0
2003,"Muzzleloader","47",61,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","47",61,,,,,,,,,
2003,"Any Weapon","48",62,3034,327,11,9584,287,39,29,7,2
2003,"Archery","48",62,141,12,9,980,7,4,43,0,0
2003,"Muzzleloader","48",62,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","48",62,1517,327,21.6,4792,287,39,,,
2003,"Any Weapon","49",63,3968,519,13,12938,410,106,21,4,1
2003,"Archery","49",63,163,28,17,1049,8,17,0,0,0
2003,"Muzzleloader","49",63,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","49",63,1984,519,26.2,6469,410,106,,,
2003,"Any Weapon","50",64,3054,316,10,11252,247,69,20,3,2
2003,"Archery","50",64,215,15,7,1512,6,9,40,0,0
2003,"Muzzleloader","50",64,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","50",64,1527,316,20.7,5626,247,69,,,
2003,"Any Weapon","51",65,1338,112,8,4366,92,20,29,3,4
2003,"Archery","51",65,112,13,12,819,6,6,50,17,0
2003,"Muzzleloader","51",65,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","51",65,669,112,16.7,2183,92,20,,,
2003,"Any Weapon","52",66,0,0,0,0,0,0,0,0,0
2003,"Archery","52",66,0,0,0,0,0,0,0,0,0
2003,"Muzzleloader","52",66,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","52",66,,,,,,,,,
2003,"Any Weapon","52A",67,1646,126,8,6340,94,31,25,12,4
2003,"Archery","52A",67,16,1,6,78,1,0,0,0,0
2003,"Muzzleloader","52A",67,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","52A",67,823,126,15.3,3170,94,31,,,
2003,"Any Weapon","53",68,672,65,10,2958,34,30,36,12,0
2003,"Archery","53",68,406,62,15,2504,48,13,47,14,0
2003,"Muzzleloader","53",68,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","53",68,336,65,19.3,1479,34,30,,,
2003,"Any Weapon","54",69,0,0,0,0,0,0,0,0,0
2003,"Archery","54",69,329,44,13,1756,28,15,12,0,2
2003,"Muzzleloader","54",69,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","54",69,,,,,,,,,
2003,"Any Weapon","55",70,0,0,0,0,0,0,0,0,0
2003,"Archery","55",70,229,17,7,763,13,3,58,33,0
2003,"Muzzleloader","55",70,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","55",70,,,,,,,,,
2003,"Any Weapon","56",71,1434,142,10,4224,136,5,1,0,1
2003,"Archery","56",71,34,6,18,165,4,2,0,0,0
2003,"Muzzleloader","56",71,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","56",71,717,142,19.8,2112,136,5,,,
2003,"Any Weapon","57",72,0,0,0,0,0,0,0,0,0
2003,"Archery","57",72,14,0,0,27,0,0,0,0,0
2003,"Muzzleloader","57",72,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","57",72,,,,,,,,,
2003,"Any Weapon","58",73,924,97,10,2588,63,34,39,7,1
2003,"Archery","58",73,43,2,5,256,1,1,0,0,0
2003,"Muzzleloader","58",73,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","58",73,462,97,21,1294,63,34,,,
2003,"Any Weapon","59",74,1426,144,10,4498,97,46,16,4,3
2003,"Archery","59",74,94,6,6,722,3,3,33,0,17
2003,"Muzzleloader","59",74,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","59",74,713,144,20.2,2249,97,46,,,
2003,"Any Weapon","59A",75,526,67,13,1496,49,17,26,2,1
2003,"Archery","59A",75,29,0,0,176,0,0,0,0,0
2003,"Muzzleloader","59A",75,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","59A",75,263,67,25.5,748,49,17,,,
2003,"Any Weapon","60",76,1310,66,5,4994,49,16,24,7,17
2003,"Archery","60",76,162,5,3,1325,5,0,25,25,20
2003,"Muzzleloader","60",76,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","60",76,655,66,10.1,2497,49,16,,,
2003,"Any Weapon","60A",77,544,32,6,1962,21,9,49,20,38
2003,"Archery","60A",77,57,6,11,502,6,0,33,17,100
2003,"Muzzleloader","60A",77,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","60A",77,272,32,11.8,981,21,9,,,
2003,"Any Weapon","61",78,1692,94,6,6262,68,25,17,6,12
2003,"Archery","61",78,300,21,7,2485,11,10,20,0,5
2003,"Muzzleloader","61",78,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","61",78,846,94,11.1,3131,68,25,,,
2003,"Any Weapon","62",79,686,50,7,2760,36,13,24,12,22
2003,"Archery","62",79,31,0,0,277,0,0,0,0,0
2003,"Muzzleloader","62",79,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","62",79,343,50,14.6,1380,36,13,,,
2003,"Any Weapon","62A",80,410,29,7,1646,19,9,22,0,21
2003,"Archery","62A",80,49,3,6,459,2,1,0,0,33
2003,"Muzzleloader","62A",80,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","62A",80,205,29,14.1,823,19,9,,,
2003,"Any Weapon","63",81,674,42,6,2416,31,10,31,7,36
2003,"Archery","63",81,125,14,11,886,12,2,27,0,79
2003,"Muzzleloader","63",81,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","63",81,337,42,12.5,1208,31,10,,,
2003,"Any Weapon","63A",82,576,49,9,2168,38,9,27,12,78
2003,"Archery","63A",82,263,51,19,2117,33,17,38,10,86
2003,"Muzzleloader","63A",82,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","63A",82,288,49,17,1084,38,9,,,
2003,"Any Weapon","64",83,1214,98,8,4388,75,21,25,8,12
2003,"Archery","64",83,75,6,8,596,1,5,100,0,33
2003,"Muzzleloader","64",83,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","64",83,607,98,16.1,2194,75,21,,,
2003,"Any Weapon","65",84,600,49,8,2364,39,9,23,3,12
2003,"Archery","65",84,37,2,5,228,2,0,0,0,100
2003,"Muzzleloader","65",84,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","65",84,300,49,16.3,1182,39,9,,,
2003,"Any Weapon","66",85,1790,99,6,6720,85,14,37,10,2
2003,"Archery","66",85,112,3,3,837,1,2,0,0,33
2003,"Muzzleloader","66",85,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","66",85,895,99,11.1,3360,85,14,,,
2003,"Any Weapon","66A",86,968,91,9,3674,90,1,37,6,1
2003,"Archery","66A",86,182,12,7,1473,3,8,0,0,0
2003,"Muzzleloader","66A",86,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","66A",86,484,91,18.8,1837,90,1,,,
2003,"Any Weapon","67",87,1178,78,7,4106,63,15,46,12,19
2003,"Archery","67",87,90,6,7,564,5,1,40,20,33
2003,"Muzzleloader","67",87,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","67",87,589,78,13.2,2053,63,15,,,
2003,"Any Weapon","68",88,670,46,7,2172,45,1,35,10,0
2003,"Archery","68",88,8,2,25,25,1,1,100,100,0
2003,"Muzzleloader","68",88,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","68",88,335,46,13.7,1086,45,1,,,
2003,"Any Weapon","68A",89,0,0,0,0,0,0,0,0,0
2003,"Archery","68A",89,0,0,0,0,0,0,0,0,0
2003,"Muzzleloader","68A",89,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","68A",89,,,,,,,,,
2003,"Any Weapon","69",90,4056,335,8,13002,238,96,19,7,6
2003,"Archery","69",90,83,2,2,615,0,2,0,0,50
2003,"Muzzleloader","69",90,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","69",90,2028,335,16.5,6501,238,96,,,
2003,"Any Weapon","70",91,1574,167,11,4900,167,0,29,6,0
2003,"Archery","70",91,73,6,8,471,2,4,50,0,0
2003,"Muzzleloader","70",91,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","70",91,787,167,21.2,2450,167,0,,,
2003,"Any Weapon","71",92,1766,158,9,6326,157,1,20,5,1
2003,"Archery","71",92,81,4,5,551,2,2,0,0,0
2003,"Muzzleloader","71",92,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","71",92,883,158,17.9,3163,157,1,,,
2003,"Any Weapon","72",93,1620,115,7,5408,115,0,22,5,0
2003,"Archery","72",93,58,7,12,405,2,5,0,0,0
2003,"Muzzleloader","72",93,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","72",93,810,115,14.2,2704,115,0,,,
2003,"Any Weapon","73",94,4628,531,11,15108,531,0,33,8,0
2003,"Archery","73",94,193,23,12,1405,14,9,23,0,0
2003,"Muzzleloader","73",94,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","73",94,2314,531,22.9,7554,531,0,,,
2003,"Any Weapon","73A",95,2402,239,10,8304,238,1,21,5,1
2003,"Archery","73A",95,42,6,14,258,3,3,0,0,0
2003,"Muzzleloader","73A",95,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","73A",95,1201,239,19.9,4152,238,1,,,
2003,"Any Weapon","74",96,2594,284,11,9500,284,0,22,5,1
2003,"Archery","74",96,111,7,6,770,3,4,33,33,0
2003,"Muzzleloader","74",96,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","74",96,1297,284,21.9,4750,284,0,,,
2003,"Any Weapon","75",97,2504,248,10,9790,248,0,17,3,0
2003,"Archery","75",97,131,21,16,915,12,9,18,0,0
2003,"Muzzleloader","75",97,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","75",97,1252,248,19.8,4895,248,0,,,
2003,"Any Weapon","76",98,6224,798,13,28206,795,3,23,4,1
2003,"Archery","76",98,697,84,12,6496,53,30,23,13,0
2003,"Muzzleloader","76",98,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","76",98,3112,798,25.6,14103,795,3,,,
2003,"Any Weapon","77",99,1584,180,11,6982,180,0,13,4,1
2003,"Archery","77",99,79,2,3,489,1,1,0,0,0
2003,"Muzzleloader","77",99,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","77",99,792,180,22.7,3491,180,0,,,
2003,"Any Weapon","78",100,1674,161,10,7472,161,0,28,4,0
2003,"Archery","78",100,89,6,7,690,4,2,0,0,0
2003,"Muzzleloader","78",100,0,0,0,0,0,0,0,0,0
2003,"All Weapons Combined","78",100,837,161,19.2,3736,161,0,,,
