"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2004,"Archery","24",33,410,83,20.2,2554,66,17,19.7,6.1,0
2004,"Muzzleloader","24",33,6,6,100,23,3,3,0,0,50
2004,"All Weapons Combined","24",33,2347,426,18.2,12368,315,108,22.2,4.4,
2004,"Any Weapon","25",34,593,130,21.9,3161,105,25,35.2,5.7,2
2004,"Archery","25",34,146,25,17.1,1097,7,18,28.6,14.3,4
2004,"Muzzleloader","25",34,14,0,0,27,0,0,0,0,0
2004,"All Weapons Combined","25",34,752,158,21,4286,113,43,34.5,6.2,
2004,"Any Weapon","26",35,186,25,13.4,939,24,1,62.5,29.2,4
2004,"Archery","26",35,5,0,0,34,0,0,0,0,0
2004,"Muzzleloader","26",35,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","26",35,191,27,14.1,973,25,1,64,28,
2004,"Any Weapon","27",36,558,76,13.6,3268,74,2,43.2,12.2,0
2004,"Archery","27",36,3,0,0,11,0,0,0,0,0
2004,"Muzzleloader","27",36,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","27",36,561,78,13.9,3279,75,2,42.7,12,
2004,"Any Weapon","28",37,1198,378,31.6,6159,378,0,32,4.5,5
2004,"Archery","28",37,159,15,9.4,931,14,1,50,14.3,7
2004,"Muzzleloader","28",37,5,0,0,37,0,0,0,0,0
2004,"All Weapons Combined","28",37,1362,399,29.3,7127,398,1,32.7,5,
2004,"Any Weapon","29",38,722,152,21.1,3059,149,3,36.9,2,9
2004,"Archery","29",38,143,8,5.6,1036,7,1,42.9,14.3,38
2004,"Muzzleloader","29",38,1,1,100,7,1,0,0,0,100
2004,"All Weapons Combined","29",38,866,166,19.2,4102,161,4,36,2.5,
2004,"Any Weapon","30",39,608,175,28.8,2458,174,0,27.6,4.6,10
2004,"Archery","30",39,90,22,24.4,476,22,0,4.5,0,0
2004,"Muzzleloader","30",39,2,1,50,34,1,0,0,0,0
2004,"All Weapons Combined","30",39,700,202,28.9,2969,201,0,25.4,4,
2004,"Any Weapon","30A",40,208,43,20.7,719,42,1,14.3,0,37
2004,"Archery","30A",40,83,1,1.2,537,1,0,0,0,0
2004,"Muzzleloader","30A",40,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","30A",40,290,44,15.2,1256,43,1,14,0,
2004,"Any Weapon","31",41,1157,358,30.9,3887,291,64,33.7,2.4,1
2004,"Archery","31",41,147,25,17,972,21,4,4.8,4.8,0
2004,"Muzzleloader","31",41,16,0,0,16,0,0,0,0,0
2004,"All Weapons Combined","31",41,1319,387,29.3,4875,315,68,31.7,2.5,
2004,"Any Weapon","32",42,3457,1070,31,12888,793,268,27.1,2.4,6
2004,"Archery","32",42,238,33,13.9,1403,22,11,9.1,0,0
2004,"Muzzleloader","32",42,62,23,37.1,197,2,21,0,0,61
2004,"All Weapons Combined","32",42,3757,1140,30.3,14489,826,303,26.5,2.4,
2004,"Any Weapon","32A",43,2253,599,26.6,9135,477,121,28.9,4.2,4
2004,"Archery","32A",43,259,37,14.3,1827,12,25,16.7,0,0
2004,"Muzzleloader","32A",43,4,1,25,19,1,0,0,0,0
2004,"All Weapons Combined","32A",43,2516,645,25.6,10981,495,147,28.7,4,
2004,"Any Weapon","33",44,1436,261,18.2,6483,200,59,28.5,3,13
2004,"Archery","33",44,248,23,9.3,1485,8,15,12.5,12.5,4
2004,"Muzzleloader","33",44,18,2,11.1,60,2,0,50,0,0
2004,"All Weapons Combined","33",44,1703,289,17,8028,210,76,28.1,3.3,
2004,"Any Weapon","34",45,521,69,13.2,2408,62,6,48.4,1.6,1
2004,"Archery","34",45,186,16,8.6,1215,6,10,16.7,0,0
2004,"Muzzleloader","34",45,1,0,0,1,0,0,0,0,0
2004,"All Weapons Combined","34",45,708,86,12.1,3625,69,16,44.9,1.4,
2004,"Any Weapon","35",46,509,109,21.4,2179,92,17,32.6,9.8,2
2004,"Archery","35",46,87,19,21.8,537,17,2,11.8,0,0
2004,"Muzzleloader","35",46,4,0,0,17,0,0,0,0,0
2004,"All Weapons Combined","35",46,600,133,22.2,2733,113,20,29.2,8,
2004,"Any Weapon","36",47,1118,200,17.9,4982,198,1,30.8,7.6,1
2004,"Archery","36",47,241,18,7.5,1637,15,3,26.7,6.7,0
2004,"Muzzleloader","36",47,4,0,0,11,0,0,0,0,0
2004,"All Weapons Combined","36",47,1363,221,16.2,6630,216,4,30.1,7.4,
2004,"Any Weapon","36A",48,363,108,29.8,1427,108,0,38,7.4,1
2004,"Archery","36A",48,54,3,5.6,343,2,1,50,0,33
2004,"Muzzleloader","36A",48,1,0,0,2,0,0,0,0,0
2004,"All Weapons Combined","36A",48,418,112,26.8,1772,111,1,37.8,7.2,
2004,"Any Weapon","36B",49,891,288,32.3,3991,286,1,33.9,4.9,1
2004,"Archery","36B",49,68,10,14.7,398,9,1,33.3,11.1,0
2004,"Muzzleloader","36B",49,5,0,0,11,0,0,0,0,0
2004,"All Weapons Combined","36B",49,964,301,31.2,4400,297,3,34.3,5.1,
2004,"Any Weapon","37",50,227,70,30.8,823,56,14,37.5,12.5,4
2004,"Archery","37",50,29,3,10.3,145,3,0,33.3,0,0
2004,"Muzzleloader","37",50,1,0,0,5,0,0,0,0,0
2004,"All Weapons Combined","37",50,257,75,29.2,973,60,14,36.7,11.7,
2004,"Any Weapon","37A",51,148,61,41.2,627,61,0,52.5,3.3,2
2004,"Archery","37A",51,17,1,5.9,118,1,0,0,0,0
2004,"Muzzleloader","37A",51,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","37A",51,165,62,37.6,745,62,0,51.6,3.2,
2004,"Any Weapon","38",52,706,171,24.2,2463,79,92,20.3,8.9,1
2004,"Archery","38",52,45,22,48.9,190,18,4,5.6,0,0
2004,"Muzzleloader","38",52,124,29,23.4,354,12,17,33.3,16.7,0
2004,"All Weapons Combined","38",52,875,231,26.4,3007,114,117,19.3,7.9,
2004,"Any Weapon","39",53,8807,2564,29.1,36802,2049,505,34.3,6,2
2004,"Archery","39",53,1130,89,7.9,6147,44,45,52.3,15.9,1
2004,"Muzzleloader","39",53,345,136,39.4,1626,18,119,0,0,2
2004,"All Weapons Combined","39",53,10282,2821,27.4,44575,2130,677,34.4,6.2,
2004,"Any Weapon","40",54,1707,598,35,4643,504,90,1,0,1
2004,"Archery","40",54,145,30,20.7,610,12,18,0,0,0
2004,"Muzzleloader","40",54,31,0,0,71,0,0,0,0,0
2004,"All Weapons Combined","40",54,1884,633,33.6,5323,518,111,1,0,
2004,"Any Weapon","41",55,432,91,21.1,1291,76,13,1.3,0,1
2004,"Archery","41",55,16,4,25,63,0,4,0,0,0
2004,"Muzzleloader","41",55,1,0,0,1,0,0,0,0,0
2004,"All Weapons Combined","41",55,449,95,21.2,1355,76,17,1.3,0,
2004,"Any Weapon","42",56,348,92,26.4,1432,60,31,1.7,0,0
2004,"Archery","42",56,24,0,0,107,0,0,0,0,0
2004,"Muzzleloader","42",56,2,1,50,5,1,0,0,0,0
2004,"All Weapons Combined","42",56,374,93,24.9,1545,61,31,1.6,0,
2004,"Any Weapon","43",57,2973,804,27,12491,705,96,38.9,8.1,1
2004,"Archery","43",57,235,60,25.5,1450,18,42,0,0,2
2004,"Muzzleloader","43",57,3,0,0,20,0,0,0,0,0
2004,"All Weapons Combined","43",57,3210,869,27.1,13961,727,138,38,7.8,
2004,"Any Weapon","44",58,168,45,26.8,745,44,1,0,0,0
2004,"Archery","44",58,4,0,0,18,0,0,0,0,0
2004,"Muzzleloader","44",58,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","44",58,172,45,26.2,763,44,1,0,0,
2004,"Any Weapon","45",59,54,27,50,194,26,1,34.6,26.9,0
2004,"Archery","45",59,4,0,0,15,0,0,0,0,0
2004,"Muzzleloader","45",59,1,1,100,10,1,0,100,100,0
2004,"All Weapons Combined","45",59,59,28,47.5,219,27,1,37,29.6,
2004,"Any Weapon","46",60,900,237,26.3,3639,219,16,33.3,5.5,1
2004,"Archery","46",60,13,1,7.7,68,0,1,0,0,0
2004,"Muzzleloader","46",60,2,1,50,7,1,0,0,0,0
2004,"All Weapons Combined","46",60,915,241,26.3,3714,222,17,33.3,5.4,
2004,"Any Weapon","47",61,53,29,54.7,131,16,14,93.8,6.2,48
2004,"Archery","47",61,7,0,0,48,0,0,0,0,0
2004,"Muzzleloader","47",61,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","47",61,60,29,48.3,179,16,14,93.8,6.2,
2004,"Any Weapon","48",62,1415,383,27.1,5049,324,59,28.1,4,1
2004,"Archery","48",62,200,12,6,2160,3,9,33.3,0,8
2004,"Muzzleloader","48",62,1,1,100,2,1,0,0,0,0
2004,"All Weapons Combined","48",62,1615,402,24.9,7211,332,69,27.7,3.9,
2004,"Any Weapon","49",63,2022,572,28.3,7589,442,128,28.3,1.6,1
2004,"Archery","49",63,141,12,8.5,905,3,9,33.3,33.3,0
2004,"Muzzleloader","49",63,4,1,25,12,0,1,0,0,0
2004,"All Weapons Combined","49",63,2166,588,27.1,8506,448,138,28.3,1.8,
2004,"Any Weapon","50",64,1421,284,20,5808,248,31,33.9,4.8,1
2004,"Archery","50",64,241,28,11.6,1866,26,2,61.5,57.7,0
2004,"Muzzleloader","50",64,2,0,0,7,0,0,0,0,0
2004,"All Weapons Combined","50",64,1664,313,18.8,7681,274,34,36.5,9.9,
2004,"Any Weapon","51",65,626,121,19.3,2382,106,13,45.3,5.7,4
2004,"Archery","51",65,115,6,5.2,1132,4,2,25,0,0
2004,"Muzzleloader","51",65,2,1,50,11,1,0,100,0,0
2004,"All Weapons Combined","51",65,743,128,17.2,3525,111,15,45,5.4,
2004,"Any Weapon","52",66,119,9,7.6,550,8,1,62.5,12.5,0
2004,"Archery","52",66,14,1,7.1,57,1,0,0,0,0
2004,"Muzzleloader","52",66,2,0,0,10,0,0,0,0,0
2004,"All Weapons Combined","52",66,135,10,7.4,617,9,1,55.6,11.1,
2004,"Any Weapon","52A",67,561,74,13.2,2115,63,9,39.7,6.3,0
2004,"Archery","52A",67,7,0,0,56,0,0,0,0,0
2004,"Muzzleloader","52A",67,2,0,0,1,0,0,0,0,0
2004,"All Weapons Combined","52A",67,570,74,13,2172,63,9,39.7,6.3,
2004,"Any Weapon","53",68,299,73,24.4,1176,34,39,20.6,2.9,3
2004,"Archery","53",68,373,39,10.5,2751,33,6,36.4,12.1,0
2004,"Muzzleloader","53",68,25,6,24,79,2,4,100,0,0
2004,"All Weapons Combined","53",68,698,124,17.8,4006,73,51,31.5,6.8,
2004,"Any Weapon","54",69,67,6,9,213,4,2,75,25,33
2004,"Archery","54",69,396,67,16.9,2156,28,39,21.4,3.6,2
2004,"Muzzleloader","54",69,1,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","54",69,464,74,15.9,2369,32,42,28.1,6.2,
2004,"Any Weapon","55",70,49,17,34.7,150,3,14,33.3,0,0
2004,"Archery","55",70,220,24,10.9,888,15,9,60,13.3,0
2004,"Muzzleloader","55",70,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","55",70,269,42,15.6,1038,18,24,55.6,11.1,
2004,"Any Weapon","56",71,2041,369,18.1,6370,367,1,38.4,10.9,1
2004,"Archery","56",71,82,3,3.7,436,1,2,100,100,0
2004,"Muzzleloader","56",71,2,0,0,5,0,0,0,0,0
2004,"All Weapons Combined","56",71,2125,375,17.6,6811,371,3,38.5,11.1,
2004,"Any Weapon","57",72,61,6,9.8,164,3,3,33.3,0,0
2004,"Archery","57",72,6,0,0,29,0,0,0,0,0
2004,"Muzzleloader","57",72,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","57",72,67,6,9,193,3,3,33.3,0,
2004,"Any Weapon","58",73,426,82,19.2,1456,63,17,39.7,7.9,0
2004,"Archery","58",73,110,18,16.4,934,16,2,6.2,0,0
2004,"Muzzleloader","58",73,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","58",73,536,100,18.7,2390,79,19,32.9,6.3,
2004,"Any Weapon","59",74,829,202,24.4,2644,170,30,42.4,4.7,1
2004,"Archery","59",74,134,7,5.2,1131,2,5,0,0,0
2004,"Muzzleloader","59",74,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","59",74,963,211,21.9,3775,173,35,41.6,4.6,
2004,"Any Weapon","59A",75,224,65,29,861,50,13,22,0,0
2004,"Archery","59A",75,26,2,7.7,161,0,2,0,0,50
2004,"Muzzleloader","59A",75,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","59A",75,250,67,26.8,1022,50,15,22,0,
2004,"Any Weapon","60",76,780,120,15.4,3384,89,30,14.6,5.6,23
2004,"Archery","60",76,234,23,9.8,2790,21,2,76.2,71.4,83
2004,"Muzzleloader","60",76,34,0,0,157,0,0,0,0,0
2004,"All Weapons Combined","60",76,1049,144,13.7,6332,111,32,26.1,18,
2004,"Any Weapon","60A",77,380,35,9.2,1578,33,2,42.4,18.2,29
2004,"Archery","60A",77,70,8,11.4,509,5,3,80,40,100
2004,"Muzzleloader","60A",77,4,0,0,8,0,0,0,0,0
2004,"All Weapons Combined","60A",77,454,44,9.7,2095,39,5,46.2,20.5,
2004,"Any Weapon","61",78,798,120,15,3090,88,33,19.3,5.7,17
2004,"Archery","61",78,368,30,8.2,2741,23,7,65.2,0,7
2004,"Muzzleloader","61",78,30,0,0,80,0,0,0,0,0
2004,"All Weapons Combined","61",78,1196,150,12.5,5910,110,40,29.1,4.5,
2004,"Any Weapon","62",79,415,65,15.7,1958,56,9,42.9,3.6,15
2004,"Archery","62",79,89,5,5.6,893,2,3,50,50,80
2004,"Muzzleloader","62",79,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","62",79,504,70,13.9,2851,58,12,43.1,5.2,
2004,"Any Weapon","62A",80,207,21,10.1,793,15,4,20,6.7,10
2004,"Archery","62A",80,36,1,2.8,361,0,1,0,0,0
2004,"Muzzleloader","62A",80,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","62A",80,243,22,9.1,1154,15,5,20,6.7,
2004,"Any Weapon","63",81,369,57,15.4,1447,36,21,11.1,8.3,12
2004,"Archery","63",81,157,27,17.2,1046,25,2,80,16,85
2004,"Muzzleloader","63",81,8,2,25,17,1,1,100,0,100
2004,"All Weapons Combined","63",81,534,86,16.1,2510,61,24,41,11.5,
2004,"Any Weapon","63A",82,271,41,15.1,1155,33,8,27.3,18.2,85
2004,"Archery","63A",82,301,124,41.2,3154,96,29,60.4,20.8,99
2004,"Muzzleloader","63A",82,29,11,37.9,101,9,2,33.3,22.2,91
2004,"All Weapons Combined","63A",82,601,177,29.5,4410,139,39,51.1,20.1,
2004,"Any Weapon","64",83,719,100,13.9,2962,69,32,26.1,7.2,28
2004,"Archery","64",83,159,5,3.1,1108,2,3,0,0,80
2004,"Muzzleloader","64",83,21,2,9.5,38,2,0,50,50,50
2004,"All Weapons Combined","64",83,899,109,12.1,4107,75,35,28,9.3,
2004,"Any Weapon","65",84,312,37,11.9,1449,28,9,17.9,7.1,5
2004,"Archery","65",84,35,8,22.9,282,5,3,40,20,75
2004,"Muzzleloader","65",84,14,0,0,68,0,0,0,0,0
2004,"All Weapons Combined","65",84,361,45,12.5,1799,33,12,21.2,9.1,
2004,"Any Weapon","66",85,922,106,11.5,3454,95,11,28.4,7.4,3
2004,"Archery","66",85,125,3,2.4,1015,1,2,100,0,0
2004,"Muzzleloader","66",85,1,1,100,0,1,0,0,0,100
2004,"All Weapons Combined","66",85,1048,112,10.7,4469,98,14,28.6,7.1,
2004,"Any Weapon","66A",86,512,125,24.4,2098,124,0,35.5,13.7,0
2004,"Archery","66A",86,147,4,2.7,1264,3,1,33.3,33.3,0
2004,"Muzzleloader","66A",86,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","66A",86,658,130,19.8,3362,128,1,35.2,14.1,
2004,"Any Weapon","67",87,537,84,15.6,2089,72,9,36.1,11.1,8
2004,"Archery","67",87,91,7,7.7,787,3,4,100,33.3,71
2004,"Muzzleloader","67",87,3,1,33.3,12,1,0,0,0,100
2004,"All Weapons Combined","67",87,630,92,14.6,2887,76,13,38.2,11.8,
2004,"Any Weapon","68",88,325,53,16.3,1107,52,1,44.2,28.8,2
2004,"Archery","68",88,20,0,0,130,0,0,0,0,0
2004,"Muzzleloader","68",88,1,0,0,2,0,0,0,0,0
2004,"All Weapons Combined","68",88,345,53,15.4,1240,52,1,44.2,28.8,
2004,"Any Weapon","68A",89,62,1,1.6,277,1,0,0,0,100
2004,"Archery","68A",89,6,1,16.7,55,1,0,100,100,0
2004,"Muzzleloader","68A",89,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","68A",89,68,2,2.9,332,2,0,50,50,
2004,"Any Weapon","69",90,2107,322,15.3,6925,204,115,27.9,4.9,5
2004,"Archery","69",90,181,19,10.5,1574,17,2,88.2,5.9,16
2004,"Muzzleloader","69",90,4,0,0,6,0,0,0,0,0
2004,"All Weapons Combined","69",90,2291,345,15.1,8506,224,118,31.7,4.9,
2004,"Any Weapon","70",91,492,46,9.3,1345,45,0,88.9,17.8,0
2004,"Archery","70",91,52,0,0,228,0,0,0,0,0
2004,"Muzzleloader","70",91,1,0,0,1,0,0,0,0,0
2004,"All Weapons Combined","70",91,544,46,8.5,1574,45,0,88.9,17.8,
2004,"Any Weapon","71",92,777,109,14,2750,109,0,19.3,6.4,0
2004,"Archery","71",92,96,0,0,506,0,0,0,0,0
2004,"Muzzleloader","71",92,0,0,0,0,0,0,0,0,0
2004,"All Weapons Combined","71",92,873,111,12.7,3256,110,0,19.1,6.4,
2004,"Any Weapon","72",93,683,125,18.3,2648,125,0,14.4,3.2,0
2004,"Archery","72",93,58,0,0,300,0,0,0,0,0
2004,"Muzzleloader","72",93,1,0,0,10,0,0,0,0,0
2004,"All Weapons Combined","72",93,742,125,16.8,2957,125,0,14.4,3.2,
2004,"Any Weapon","73",94,1482,185,12.5,5278,181,1,92.3,17.7,0
2004,"Archery","73",94,112,3,2.7,913,3,0,100,33.3,0
2004,"Muzzleloader","73",94,18,0,0,37,0,0,0,0,0
2004,"All Weapons Combined","73",94,1611,190,11.8,6228,185,1,92.4,17.8,
