Year,TakeMethod,Unit,UnitID,Hunters,Harvest,Success,Days,Antlered,Antlerless,%4+Pts,%5+Pts,%Whitetail
2005,Muzzleloader,6,7,11,2,18.2,26,2,0,0,0,100
2005,All Weapons Combined,6,7,2723,1034,38,18138,731,275,32.5,30.4,89.9
2005,Any Weapon,7,8,625,117,18.7,3696,84,32,14.2,35.9,48.2
2005,Archery,7,8,136,8,5.9,1152,3,5,0,0,50
2005,Muzzleloader,7,8,164,39,23.7,856,35,4,42.9,28.6,61.5
2005,All Weapons Combined,7,8,925,164,17.7,5704,123,39,22.1,32.9,51.5
2005,Any Weapon,8,9,2644,1234,46.7,15734,814,420,38.7,24.1,97.2
2005,Archery,8,9,122,20,16.4,987,16,4,12.4,6.2,100
2005,Muzzleloader,8,9,8,4,50,21,3,1,0,100,100
2005,All Weapons Combined,8,9,2774,1258,45.3,16742,860,383,38,24.1,97.3
2005,Any Weapon,8A,10,4535,1966,43.3,28108,1371,595,36.5,27.1,98.2
2005,Archery,8A,10,151,15,9.9,1084,10,5,40,10,100
2005,Muzzleloader,8A,10,143,50,35,431,2,48,0,50,100
2005,All Weapons Combined,8A,10,4829,2031,42.1,29623,1416,579,36.4,27,98.2
2005,Any Weapon,9,11,98,9,9.1,615,7,2,14.3,57.1,44.4
2005,Archery,9,11,23,2,8.7,154,2,0,100,0,100
2005,Muzzleloader,9,11,1,,0,5,,0,0,0,0
2005,All Weapons Combined,9,11,122,11,9,774,9,1,33.3,44.4,54.5
2005,Any Weapon,10,13,727,238,32.7,4155,182,56,40.3,19.8,84.8
2005,Archery,10,13,22,2,9.1,157,1,1,100,0,100
2005,Muzzleloader,10,13,8,2,25,33,,2,0,0,100
2005,All Weapons Combined,10,13,757,243,32.1,4345,183,54,40.7,19.7,85.1
2005,Any Weapon,10A,14,5345,2379,44.5,34472,1667,712,36,28.2,97.5
2005,Archery,10A,14,306,19,6.2,2484,13,6,23.1,38.5,100
2005,Muzzleloader,10A,14,286,96,33.5,1118,3,93,66.7,0,100
2005,All Weapons Combined,10A,14,5937,2497,42.1,38073,1724,734,36,28.2,97.5
2005,Any Weapon,11,15,1459,625,42.8,7629,463,162,34.9,31.2,98.2
2005,Archery,11,15,9,2,22.2,18,2,0,50,0,100
2005,Muzzleloader,11,15,1,1,100,5,1,0,100,0,100
2005,All Weapons Combined,11,15,1469,628,42.8,7652,472,145,35.1,31,98.2
2005,Any Weapon,11A,16,1940,970,50,9771,678,292,39.7,33.2,98.2
2005,Archery,11A,16,65,14,21.5,294,13,1,38.5,30.8,64.3
2005,Muzzleloader,11A,16,3,2,66.7,13,1,1,100,0,100
2005,All Weapons Combined,11A,16,2008,986,49.1,10078,709,262,39.8,33.1,97.8
2005,Any Weapon,12,17,330,113,34.3,1959,79,34,50.7,10.1,81.4
2005,Archery,12,17,33,3,9.1,244,,3,0,0,33.3
2005,Muzzleloader,12,17,2,1,50,17,1,0,0,0,100
2005,All Weapons Combined,12,17,365,117,32.1,2220,80,33,50.1,10,80.4
2005,Any Weapon,13,18,301,117,38.9,1537,88,29,54.6,20.4,97.4
2005,Archery,13,18,1,,0,2,,0,0,0,0
2005,Muzzleloader,13,18,1,1,100,0,,1,0,0,100
2005,All Weapons Combined,13,18,303,118,38.9,1539,89,26,54.6,20.4,97.5
2005,Any Weapon,14,19,1111,369,33.2,5354,278,91,36.1,20.5,94.5
2005,Archery,14,19,7,,0,37,,0,0,0,0
2005,Muzzleloader,14,19,8,2,25,27,2,0,0,0,100
2005,All Weapons Combined,14,19,1126,371,32.9,5418,282,85,35.9,20.4,94.5
2005,Any Weapon,15,20,2152,1072,49.8,12028,739,332,37.2,24.1,96.4
2005,Archery,15,20,352,151,42.8,2620,96,54,31.2,36.4,99.3
2005,Muzzleloader,15,20,18,7,38.4,40,2,5,50,0,100
2005,All Weapons Combined,15,20,2522,1229,48.7,14687,871,336,36.5,25.5,96.7
2005,Any Weapon,16,21,865,399,46.1,4175,277,122,34.7,21.7,98.5
2005,Archery,16,21,22,6,27.2,133,5,1,100,0,100
2005,Muzzleloader,16,21,226,80,35.4,854,52,28,28.8,25,100
2005,All Weapons Combined,16,21,1114,485,43.5,5162,341,135,34.7,21.8,98.8
2005,Any Weapon,16A,22,242,83,34.5,1822,66,17,42.5,22.6,89.2
2005,Archery,16A,22,3,,0,3,,0,0,0,0
2005,Muzzleloader,16A,22,16,11,68.9,45,11,0,0,0,100
2005,All Weapons Combined,16A,22,261,95,36.4,1870,79,13,36.4,19.4,90.5
2005,Any Weapon,17,23,528,178,33.8,3576,149,29,45.6,22.1,42.6
2005,Archery,17,23,4,,0,25,,0,0,0,0
2005,Muzzleloader,17,23,3,,0,19,,0,0,0,0
2005,All Weapons Combined,17,23,535,178,33.3,3620,149,26,45.6,22.1,42.6
2005,Any Weapon,18,24,561,229,40.9,2283,167,62,38.3,11.9,94.8
2005,Archery,18,24,2,,0,5,,0,0,0,0
2005,Muzzleloader,18,24,,,,,,0,0,0,0
2005,All Weapons Combined,18,24,563,229,40.7,2288,182,44,38.3,11.9,94.8
2005,Any Weapon,19,25,341,124,36.4,1765,105,19,33.3,30.6,18.5
2005,Archery,19,25,4,,0,30,,0,0,0,0
2005,Muzzleloader,19,25,,,,,,0,0,0,0
2005,All Weapons Combined,19,25,345,124,35.9,1795,106,17,33.3,30.6,18.5
2005,Any Weapon,19A,26,454,137,30.3,2648,120,17,34.2,11.6,13.8
2005,Archery,19A,26,44,14,31.8,297,6,8,16.7,0,7.1
2005,Muzzleloader,19A,26,2,,0,6,,0,0,0,0
2005,All Weapons Combined,19A,26,500,151,30.2,2951,129,19,33.4,11.1,13.2
2005,Any Weapon,20,27,314,137,43.5,1806,124,13,40.6,19.4,43.9
2005,Archery,20,27,2,,0,9,,0,0,0,0
2005,Muzzleloader,20,27,,,,,,0,0,0,0
2005,All Weapons Combined,20,27,316,137,43.4,1815,124,11,40.6,19.4,43.9
2005,Any Weapon,20A,28,206,79,38.2,1286,77,2,35.5,21.2,6.4
2005,Archery,20A,28,1,,0,9,,0,0,0,0
2005,Muzzleloader,20A,28,,,,,,0,0,0,0
2005,All Weapons Combined,20A,28,207,79,38.2,1295,77,,35.5,21.2,6.4
2005,Any Weapon,21,29,736,358,48.6,4041,342,15,40.2,12.4,6.5
2005,Archery,21,29,28,8,28.6,186,5,3,20,20,12.5
2005,Muzzleloader,21,29,7,5,71.4,23,3,2,0,33.3,80
2005,All Weapons Combined,21,29,771,371,48.1,4250,351,16,39.5,12.7,7.6
2005,Any Weapon,21A,30,790,434,54.9,4243,418,16,34.1,17.1,10
2005,Archery,21A,30,31,8,25.8,277,5,3,20,0,25
2005,Muzzleloader,21A,30,12,8,66.7,56,7,1,28.6,42.9,100
2005,All Weapons Combined,21A,30,833,450,54,4576,431,16,33.8,17.3,11.8
2005,Any Weapon,22,31,2203,851,38.6,9278,708,143,21.5,5.1,4.1
2005,Archery,22,31,266,72,27.2,2071,34,38,11.8,2.9,4.2
2005,Muzzleloader,22,31,13,9,69.7,93,,9,0,0,0
2005,All Weapons Combined,22,31,2482,932,37.6,11441,749,157,21.1,5,4.1
2005,Any Weapon,23,32,2049,782,38.2,10785,531,251,35.4,12.2,56
2005,Archery,23,32,298,73,24.5,2143,36,37,16.7,0,4.1
2005,Muzzleloader,23,32,20,8,40,83,6,2,16.7,33.3,100
2005,All Weapons Combined,23,32,2368,863,36.4,13011,582,247,34,11.7,52
2005,Any Weapon,24,33,1862,451,24.2,9301,322,129,16.8,6.2,15.6
2005,Archery,24,33,385,102,26.4,2638,51,50,7.8,3.9,3.9
2005,Muzzleloader,24,33,35,9,25.6,179,7,2,14.3,14.3,66.7
2005,All Weapons Combined,24,33,2282,562,24.6,12117,386,157,15.6,6,14.3
2005,Any Weapon,25,34,541,84,15.6,2902,57,27,28.1,8.8,5.9
2005,Archery,25,34,131,35,26.8,895,11,24,9.1,9.1,0
2005,Muzzleloader,25,34,1,,0,1,,0,0,0,0
2005,All Weapons Combined,25,34,673,119,17.7,3798,69,40,25,8.8,4.2
2005,Any Weapon,26,35,273,54,19.8,1322,52,2,46.2,15.4,5.6
2005,Archery,26,35,5,1,20,21,,1,0,0,0
2005,Muzzleloader,26,35,1,,0,6,,0,0,0,0
2005,All Weapons Combined,26,35,279,55,19.7,1349,52,1,46.2,15.4,5.5
2005,Any Weapon,27,36,510,175,34.2,3018,157,17,34.9,10.8,12.2
2005,Archery,27,36,8,,0,32,,0,0,0,0
2005,Muzzleloader,27,36,2,,0,7,,0,0,0,0
2005,All Weapons Combined,27,36,520,175,33.7,3057,157,12,34.9,10.8,12.2
2005,Any Weapon,28,37,1459,614,42.1,7472,594,20,31.7,7.7,2.9
2005,Archery,28,37,172,63,37,928,26,37,46.6,7.6,4.7
2005,Muzzleloader,28,37,12,5,41.7,74,5,0,60,0,100
2005,All Weapons Combined,28,37,1642,683,41.6,8474,630,37,32.5,7.7,3.8
2005,Any Weapon,29,38,572,228,39.9,2070,206,22,21.8,4.4,12.3
2005,Archery,29,38,122,23,18.9,908,14,9,7.1,14.3,0
2005,Muzzleloader,29,38,22,9,40.9,98,7,2,28.6,42.9,88.9
2005,All Weapons Combined,29,38,716,260,36.3,3076,229,28,21.1,6.2,13.8
2005,Any Weapon,30,39,692,355,51.4,2681,340,15,21.2,8.2,9.8
2005,Archery,30,39,73,14,19.1,498,10,4,0,30,7.1
2005,Muzzleloader,30,39,41,14,34.1,239,8,6,50,25,100
2005,All Weapons Combined,30,39,806,383,47.5,3418,362,19,21.3,9.2,13
2005,Any Weapon,30A,40,134,54,40.5,471,51,3,49.4,1.9,1.8
2005,Archery,30A,40,62,6,9.6,328,4,2,25,0,0
2005,Muzzleloader,30A,40,15,13,86.9,70,3,10,66.7,0,7.6
2005,All Weapons Combined,30A,40,212,74,34.9,870,58,12,48.7,1.7,2.7
2005,Any Weapon,31,41,1223,573,46.9,3766,457,117,27.6,2.6,2.8
2005,Archery,31,41,103,20,19.3,782,9,11,0,11.1,0
2005,Muzzleloader,31,41,1,,0,5,,0,0,0,0
2005,All Weapons Combined,31,41,1327,594,44.8,4553,471,115,27,2.8,2.7
2005,Any Weapon,32,42,4109,1958,47.7,13422,1507,451,25.2,5.5,2.2
2005,Archery,32,42,190,44,23.4,1298,31,13,38.9,0,0
2005,Muzzleloader,32,42,23,17,74.2,97,3,14,66.7,0,0
2005,All Weapons Combined,32,42,4322,2021,46.8,14817,1560,430,25.5,5.3,2.1
2005,Any Weapon,32A,43,2472,914,37,9338,759,155,23.1,3.8,2.6
2005,Archery,32A,43,216,58,26.8,1488,32,26,9.4,0,0
2005,Muzzleloader,32A,43,14,11,78.9,109,10,1,0,0,0
2005,All Weapons Combined,32A,43,2703,984,36.4,10935,805,157,22.3,3.6,2.5
2005,Any Weapon,33,44,1303,343,26.3,5742,271,72,15.1,2.9,7
2005,Archery,33,44,214,20,9.4,1511,9,11,11.1,0,10
2005,Muzzleloader,33,44,15,1,6.6,67,1,0,0,0,100
2005,All Weapons Combined,33,44,1532,364,23.8,7319,284,69,14.9,2.8,7.4
2005,Any Weapon,34,45,439,48,11,1991,42,6,19,21.8,0
2005,Archery,34,45,138,20,14.4,836,9,11,11.1,0,5
2005,Muzzleloader,34,45,,,,,,0,0,0,0
2005,All Weapons Combined,34,45,578,68,11.8,2827,51,15,17.6,18,1.5
2005,Any Weapon,35,46,484,98,20.3,2167,75,23,28,9.3,10.4
2005,Archery,35,46,98,11,11.2,534,5,6,20,0,0
2005,Muzzleloader,35,46,1,,0,3,,0,0,0,0
2005,All Weapons Combined,35,46,583,109,18.7,2704,80,25,27.5,8.8,9.4
2005,Any Weapon,36,47,1071,227,21.2,5462,211,16,22.3,8.1,4.9
2005,Archery,36,47,209,37,17.7,1346,16,21,12.5,0,2.7
2005,Muzzleloader,36,47,2,,0,2,,0,0,0,0
2005,All Weapons Combined,36,47,1282,264,20.6,6810,227,28,21.6,7.5,4.6
2005,Any Weapon,36A,48,459,174,38,2053,170,4,43.5,4.7,1.7
2005,Archery,36A,48,45,6,13.3,284,2,4,0,0,0
2005,Muzzleloader,36A,48,2,1,50,4,1,0,0,100,100
2005,All Weapons Combined,36A,48,506,181,35.8,2341,174,6,42.8,5.2,2.2
2005,Any Weapon,36B,49,1047,561,53.5,5681,555,6,32,7.2,1.1
2005,Archery,36B,49,54,12,22.1,338,6,6,16.7,0,25
2005,Muzzleloader,36B,49,5,2,40,24,1,1,0,0,50
2005,All Weapons Combined,36B,49,1107,575,51.9,6043,565,8,31.8,7.1,1.7
2005,Any Weapon,37,50,264,123,46.4,1053,122,1,31.4,10.7,4.9
2005,Archery,37,50,33,6,18.1,236,2,4,0,0,0
2005,Muzzleloader,37,50,4,4,100,24,4,0,25,50,75
2005,All Weapons Combined,37,50,301,133,44.2,1313,128,4,30.7,11.8,6.8
2005,Any Weapon,37A,51,140,68,48.6,688,67,1,17.9,1.5,5.9
2005,Archery,37A,51,28,4,14.2,225,3,1,33.3,0,0
2005,Muzzleloader,37A,51,4,2,50,21,2,0,50,50,100
2005,All Weapons Combined,37A,51,173,74,42.8,934,72,1,19.4,2.8,8.1
2005,Any Weapon,38,52,745,224,30.1,2904,109,115,11.9,4.6,2.2
2005,Archery,38,52,47,5,10.5,185,5,0,0,0,0
2005,Muzzleloader,38,52,72,37,51.5,250,10,27,0,10,0
2005,All Weapons Combined,38,52,864,266,30.8,3339,135,125,10.5,4.8,1.9
2005,Any Weapon,39,53,8546,2633,30.8,33225,2132,502,21,6.9,1.3
2005,Archery,39,53,1061,184,17.3,4839,102,82,17.7,17.9,5
2005,Muzzleloader,39,53,380,140,36.9,1793,2,138,0,0,1.4
2005,All Weapons Combined,39,53,9987,2959,29.6,39857,2261,611,20.8,7.4,1.5
2005,Any Weapon,40,54,2094,916,43.8,5957,791,126,1.3,0,1.8
2005,Archery,40,54,130,36,27.8,455,10,26,0,0,0
2005,Muzzleloader,40,54,8,2,25,14,1,1,0,0,0
2005,All Weapons Combined,40,54,2232,955,42.8,6425,811,128,1.2,0,1.7
2005,Any Weapon,41,55,412,137,33.4,1210,107,30,0,0,5.1
2005,Archery,41,55,24,4,16.5,93,1,3,0,0,0
2005,Muzzleloader,41,55,2,2,100,2,,2,0,0,0
2005,All Weapons Combined,41,55,438,143,32.6,1305,113,24,0,0,4.9
2005,Any Weapon,42,56,230,63,27.4,641,59,4,0,0,0
2005,Archery,42,56,19,2,10.4,120,2,0,0,0,0
2005,Muzzleloader,42,56,10,,0,39,,0,0,0,0
2005,All Weapons Combined,42,56,259,65,25.1,800,61,3,0,0,0
2005,Any Weapon,43,57,2327,728,31.3,8981,636,92,24.1,6.6,0.4
2005,Archery,43,57,203,36,17.7,1312,14,22,7.1,7.1,0
2005,Muzzleloader,43,57,5,2,40,19,,2,0,0,0
2005,All Weapons Combined,43,57,2536,766,30.2,10312,652,88,23.8,6.6,0.4
2005,Any Weapon,44,58,,,,,,,,,
2005,Archery,44,58,,,,,,,,,
2005,Muzzleloader,44,58,,,,,,,,,
2005,All Weapons Combined,44,58,,,,,,,,,
2005,Any Weapon,45,59,,,,,,,,,
2005,Archery,45,59,,,,,,,,,
2005,Muzzleloader,45,59,,,,,,,,,
2005,All Weapons Combined,45,59,,,,,,,,,
2005,Any Weapon,46,60,793,235,29.6,3146,214,21,23.5,10.4,0.9
2005,Archery,46,60,18,3,16.7,144,3,0,0,33.3,0
2005,Muzzleloader,46,60,5,1,20,29,1,0,0,0,0
2005,All Weapons Combined,46,60,816,239,29.3,3319,219,10,23,10.7,0.8
2005,Any Weapon,47,61,30,4,13.3,141,4,0,50,25,25
2005,Archery,47,61,14,,0,66,,0,0,0,0
2005,Muzzleloader,47,61,,,,,,0,0,0,0
2005,All Weapons Combined,47,61,44,4,9.1,207,4,,50,25,25
2005,Any Weapon,48,62,1626,461,28.3,5752,385,76,24.9,6.2,1.1
2005,Archery,48,62,119,8,6.7,758,5,3,20,40,0
2005,Muzzleloader,48,62,,,,,,0,0,0,0
2005,All Weapons Combined,48,62,1745,469,26.9,6510,397,58,24.8,6.7,1.1
2005,Any Weapon,49,63,2145,733,34.2,7580,593,140,22.9,4.7,1.1
2005,Archery,49,63,198,13,6.6,1315,9,4,33.3,11.1,0
2005,Muzzleloader,49,63,1,3,300,1,2,1,0,0,33.3
2005,All Weapons Combined,49,63,2344,750,32,8896,606,127,23.1,4.8,1.2
2005,Any Weapon,50,64,1514,515,34,6310,428,87,30.1,6.1,0.2
2005,Archery,50,64,179,12,6.7,1222,7,5,28.6,14.3,8.3
2005,Muzzleloader,50,64,11,,0,42,,0,0,0,0
2005,All Weapons Combined,50,64,1704,527,30.9,7574,436,79,30.1,6.3,0.4
2005,Any Weapon,51,65,631,181,28.7,2576,146,35,34.4,7.5,4.4
2005,Archery,51,65,93,12,12.8,681,7,5,14.3,0,8.3
2005,Muzzleloader,51,65,2,,0,29,,0,0,0,0
2005,All Weapons Combined,51,65,726,193,26.6,3286,155,33,33.5,7.2,4.7
2005,Any Weapon,52,66,,,,,,,,,
2005,Archery,52,66,,,,,,,,,
2005,Muzzleloader,52,66,,,,,,,,,
2005,All Weapons Combined,52,66,,,,,,,,,
2005,Any Weapon,52A,67,442,91,20.6,1490,77,14,22,1.3,1.1
2005,Archery,52A,67,10,1,10,79,1,0,0,0,0
2005,Muzzleloader,52A,67,,,,,,0,0,0,0
2005,All Weapons Combined,52A,67,452,92,20.4,1569,79,9,21.7,1.3,1.1
2005,Any Weapon,53,68,294,92,31.4,1203,61,31,11.4,3.3,0
2005,Archery,53,68,388,78,20,2686,41,36,24.3,7.3,0
2005,Muzzleloader,53,68,33,6,17.9,115,3,3,0,0,0
2005,All Weapons Combined,53,68,716,177,24.7,4004,118,56,16,4.7,0
2005,Any Weapon,54,69,104,16,15.7,264,14,2,0,0,0
2005,Archery,54,69,396,88,22.3,2089,50,38,11.9,7.9,0
2005,Muzzleloader,54,69,1,,0,5,,0,0,0,0
2005,All Weapons Combined,54,69,501,105,21,2359,65,39,9.3,6.2,0
2005,Any Weapon,55,70,60,4,6.7,184,4,0,0,0,0
2005,Archery,55,70,267,39,14.7,1018,31,8,19.2,9.6,0
2005,Muzzleloader,55,70,,,,,,0,0,0,0
2005,All Weapons Combined,55,70,327,43,13.1,1202,36,7,17,8.5,0
2005,Any Weapon,56,71,1440,365,25.3,4478,331,34,20.3,6,1.1
2005,Archery,56,71,68,14,20.8,344,1,13,0,100,0
2005,Muzzleloader,56,71,1,1,100,1,1,0,0,0,0
2005,All Weapons Combined,56,71,1509,380,25.2,4824,333,13,20.2,6.3,1.1
2005,Any Weapon,57,72,60,26,44.3,158,25,1,7.9,0,0
2005,Archery,57,72,9,1,11.1,30,,1,0,0,0
2005,Muzzleloader,57,72,1,,0,5,,0,0,0,0
2005,All Weapons Combined,57,72,70,27,38.6,193,25,2,7.9,0,0
2005,Any Weapon,58,73,473,123,26,1610,93,30,24.7,4.3,0.8
2005,Archery,58,73,35,1,2.9,201,1,0,0,0,0
2005,Muzzleloader,58,73,,,,,,0,0,0,0
2005,All Weapons Combined,58,73,508,124,24.4,1811,97,23,24.4,4.2,0.8
2005,Any Weapon,59,74,834,250,30,2832,178,72,25.4,4.5,4
2005,Archery,59,74,111,16,14.4,673,11,5,9.1,18.2,0
2005,Muzzleloader,59,74,10,1,9.8,69,1,0,0,0,0
2005,All Weapons Combined,59,74,955,267,28,3573,191,65,24.3,5.3,3.7
2005,Any Weapon,59A,75,286,74,25.9,886,55,19,23.6,5.5,4.1
2005,Archery,59A,75,38,3,7.9,234,2,1,0,0,0
2005,Muzzleloader,59A,75,3,1,33.3,14,1,0,0,0,100
2005,All Weapons Combined,59A,75,327,78,23.9,1134,58,18,22.4,5.2,5.1
2005,Any Weapon,60,76,690,119,17.2,3018,89,30,19.2,14.9,25.4
2005,Archery,60,76,213,19,9,2052,7,12,14.3,42.9,84.4
2005,Muzzleloader,60,76,1,,0,1,,0,0,0,0
2005,All Weapons Combined,60,76,904,138,15.3,5072,96,38,18.8,17,33.6
2005,Any Weapon,60A,77,493,99,20.2,1942,65,34,16.9,13.8,23.1
2005,Archery,60A,77,91,30,33.5,819,25,5,11.8,7.9,93.4
2005,Muzzleloader,60A,77,2,2,100,4,,2,0,0,50
2005,All Weapons Combined,60A,77,586,132,22.5,2765,93,35,15.4,12.1,39.8
2005,Any Weapon,61,78,847,93,11,3354,70,23,22.8,2.8,11.8
2005,Archery,61,78,279,20,7.2,2582,9,11,22.2,11.1,10
2005,Muzzleloader,61,78,16,1,6.2,75,,1,0,0,100
2005,All Weapons Combined,61,78,1142,114,10,6011,81,28,22.7,3.8,12.3
2005,Any Weapon,62,79,527,104,19.8,2716,66,38,21.2,10.6,28.9
2005,Archery,62,79,79,4,5.1,757,3,1,66.7,0,50
2005,Muzzleloader,62,79,3,,0,10,,0,0,0,0
2005,All Weapons Combined,62,79,608,108,17.8,3483,69,36,23.2,10.1,29.7
2005,Any Weapon,62A,80,199,40,20.2,861,30,10,47,0,19.9
2005,Archery,62A,80,40,2,5,329,1,1,0,0,50
2005,Muzzleloader,62A,80,1,1,100,1,,1,0,0,100
2005,All Weapons Combined,62A,80,240,43,17.9,1191,31,10,45.5,0,23.1
2005,Any Weapon,63,81,390,75,19.3,1262,62,13,16,6.4,29.2
2005,Archery,63,81,84,21,25.1,734,16,5,75.3,0,85.9
2005,Muzzleloader,63,81,4,3,75,16,2,1,50,0,100
2005,All Weapons Combined,63,81,479,102,21.3,2012,82,12,28.8,5,43.5
2005,Any Weapon,63A,82,485,96,19.8,2297,55,41,30.9,16.4,83.4
2005,Archery,63A,82,268,64,24,2732,42,22,19,28.6,96.9
2005,Muzzleloader,63A,82,42,18,42.9,159,14,4,71.9,0,43.9
2005,All Weapons Combined,63A,82,796,179,22.5,5188,116,57,31.7,18.9,84.2
2005,Any Weapon,64,83,717,163,22.8,2767,105,59,19.1,5.7,23.5
2005,Archery,64,83,175,37,20.9,1567,8,29,12.5,37.5,38.8
2005,Muzzleloader,64,83,2,,0,8,,0,0,0,0
2005,All Weapons Combined,64,83,894,200,22.4,4342,114,81,18.6,8,26.3
2005,Any Weapon,65,84,323,90,28,1406,65,25,23,13.8,33.4
2005,Archery,65,84,52,6,11.4,641,5,1,20,80,83.3
2005,Muzzleloader,65,84,,,,,,0,0,0,0
2005,All Weapons Combined,65,84,375,96,25.6,2047,72,23,22.8,18.5,36.5
2005,Any Weapon,66,85,929,145,15.6,3982,122,22,29.4,14.9,3.5
2005,Archery,66,85,99,3,3,792,1,2,0,0,0
2005,Muzzleloader,66,85,,,,,,0,0,0,0
2005,All Weapons Combined,66,85,1028,148,14.4,4774,123,11,29.2,14.8,3.4
2005,Any Weapon,66A,86,632,144,22.8,2655,135,9,37.1,9.6,8.5
2005,Archery,66A,86,121,2,1.6,909,1,1,0,0,0
2005,Muzzleloader,66A,86,1,,0,1,,0,0,0,0
2005,All Weapons Combined,66A,86,755,146,19.3,3565,137,1,36.8,9.5,8.3
2005,Any Weapon,67,87,636,151,23.7,2717,112,39,38.7,21.7,8
2005,Archery,67,87,77,4,5.2,486,2,2,0,0,25
2005,Muzzleloader,67,87,,2,0,,1,1,0,0,100
2005,All Weapons Combined,67,87,713,157,22,3203,117,37,37.7,21.1,9.6
2005,Any Weapon,68,88,360,106,29.4,1103,99,7,52.4,11.2,0.9
2005,Archery,68,88,9,,0,60,,0,0,0,0
2005,Muzzleloader,68,88,,,,,,0,0,0,0
2005,All Weapons Combined,68,88,369,106,28.7,1163,99,,52.4,11.2,0.9
2005,Any Weapon,68A,89,38,,0,113,,,0,0,0
2005,Archery,68A,89,28,8,28.6,375,4,4,25,75,100
2005,Muzzleloader,68A,89,,,,,,0,0,0,0
2005,All Weapons Combined,68A,89,66,8,12.1,488,4,4,25,75,100
2005,Any Weapon,69,90,2503,542,21.6,10618,499,42,25.7,8.1,7.5
2005,Archery,69,90,196,30,15.5,1704,24,6,8.2,8.2,46.7
2005,Muzzleloader,69,90,20,1,4.9,251,,1,0,0,100
2005,All Weapons Combined,69,90,2719,573,21.1,12573,525,24,24.8,8.1,9.7
2005,Any Weapon,70,91,605,115,19,1964,111,4,77.4,15.3,0
2005,Archery,70,91,60,5,8.3,377,5,0,80,20,0
2005,Muzzleloader,70,91,,,,,,0,0,0,0
2005,All Weapons Combined,70,91,665,120,18,2341,116,,77.6,15.5,0
2005,Any Weapon,71,92,970,275,28.3,4051,266,9,18.9,6,0.7
2005,Archery,71,92,59,1,1.7,468,1,0,100,0,0
2005,Muzzleloader,71,92,2,,0,2,,0,0,0,0
2005,All Weapons Combined,71,92,1031,276,26.8,4521,267,,19.2,6,0.7
2005,Any Weapon,72,93,842,232,27.5,3003,224,8,23.3,4.9,5.7
2005,Archery,72,93,63,1,1.6,658,1,0,0,0,0
2005,Muzzleloader,72,93,1,,0,5,,0,0,0,0
2005,All Weapons Combined,72,93,907,233,25.7,3666,227,,23.2,4.9,5.7
2005,Any Weapon,73,94,1650,402,24.4,5352,386,16,73.4,17.7,0.2
2005,Archery,73,94,108,4,3.7,985,4,0,75,25,0
2005,Muzzleloader,73,94,2,,0,16,,0,0,0,0
2005,All Weapons Combined,73,94,1760,407,23.1,6354,391,,73.3,18,0.2
2005,Any Weapon,73A,95,1294,402,31.1,4658,387,15,28.3,9.1,0.5
2005,Archery,73A,95,48,5,10.4,632,5,0,0,0,0
2005,Muzzleloader,73A,95,,,,,,0,0,0,0
2005,All Weapons Combined,73A,95,1342,407,30.3,5290,393,1,28,9,0.5
2005,Any Weapon,74,96,1481,460,31.1,6923,451,9,25.2,5.8,0.7
