"Year","TakeMethod","Unit","UnitID","Hunters","Harvest","Success","Days","Antlered","Antlerless","%4+Pts","%5+Pts","%Whitetail"
2002,"Muzzleloader","7",8,182,16,9,2685,16,0,57,21,63
2002,"All Weapons Combined","7",8,612,74,12.1,3423,51,22,,,
2002,"Any Weapon","8",9,2371,730,31,13629,514,216,66,27,94
2002,"Archery","8",9,91,10,11,507,5,5,100,40,90
2002,"Muzzleloader","8",9,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","8",9,2371,715,30.2,13629,506,207,,,
2002,"Any Weapon","8A",10,4807,1461,30,29799,1046,415,62,21,96
2002,"Archery","8A",10,199,9,5,1389,4,5,100,0,100
2002,"Muzzleloader","8A",10,254,23,9,2549,6,17,100,0,100
2002,"All Weapons Combined","8A",10,4807,1426,29.7,29799,1022,405,,,
2002,"Any Weapon","9",11,138,9,7,692,6,3,50,0,56
2002,"Archery","9",11,26,0,0,146,0,0,0,0,0
2002,"Muzzleloader","9",11,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","9",11,138,9,6.5,692,6,3,,,
2002,"Any Weapon","10",13,727,138,19,4123,100,38,51,22,85
2002,"Archery","10",13,30,3,10,159,3,0,67,0,67
2002,"Muzzleloader","10",13,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","10",13,727,137,18.8,4123,99,37,,,
2002,"Any Weapon","10A",14,5745,2266,39,37038,1567,699,60,22,95
2002,"Archery","10A",14,358,14,4,2761,10,4,67,22,93
2002,"Muzzleloader","10A",14,418,94,22,5583,12,82,67,11,98
2002,"All Weapons Combined","10A",14,5745,2213,38.5,37038,1534,675,,,
2002,"Any Weapon","11",15,1499,485,32,7130,384,101,60,26,98
2002,"Archery","11",15,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","11",15,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","11",15,1499,481,32.1,7130,381,97,,,
2002,"Any Weapon","11A",16,2600,1241,48,12713,866,375,64,23,97
2002,"Archery","11A",16,93,14,15,574,13,1,75,33,64
2002,"Muzzleloader","11A",16,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","11A",16,2600,1212,46.6,12713,848,364,,,
2002,"Any Weapon","12",17,389,91,23,2203,65,26,62,26,77
2002,"Archery","12",17,19,3,16,103,1,2,0,0,33
2002,"Muzzleloader","12",17,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","12",17,389,91,23.4,2203,65,27,,,
2002,"Any Weapon","13",18,448,214,48,1997,167,47,56,20,95
2002,"Archery","13",18,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","13",18,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","13",18,448,212,47.3,1997,165,47,,,
2002,"Any Weapon","14",19,1268,350,28,5733,293,57,53,20,98
2002,"Archery","14",19,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","14",19,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","14",19,1268,348,27.4,5733,291,56,,,
2002,"Any Weapon","15",20,2279,798,35,12275,562,236,52,14,91
2002,"Archery","15",20,339,41,12,2488,27,14,74,30,93
2002,"Muzzleloader","15",20,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","15",20,2279,780,34.2,12275,553,227,,,
2002,"Any Weapon","16",21,1206,576,48,5326,387,189,51,14,97
2002,"Archery","16",21,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","16",21,315,84,27,3636,54,30,63,16,96
2002,"All Weapons Combined","16",21,1206,568,47.1,5326,383,184,,,
2002,"Any Weapon","16A",22,172,37,22,1221,28,9,56,20,70
2002,"Archery","16A",22,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","16A",22,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","16A",22,172,35,20.3,1221,26,9,,,
2002,"Any Weapon","17",23,514,112,22,3776,94,18,67,19,40
2002,"Archery","17",23,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","17",23,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","17",23,514,106,20.6,3776,90,14,,,
2002,"Any Weapon","18",24,651,254,39,2623,206,48,51,13,99
2002,"Archery","18",24,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","18",24,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","18",24,651,252,38.7,2623,205,46,,,
2002,"Any Weapon","19",25,264,61,23,1525,51,10,54,17,20
2002,"Archery","19",25,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","19",25,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","19",25,264,59,22.3,1525,49,9,,,
2002,"Any Weapon","19A",26,399,66,17,2286,59,7,31,7,8
2002,"Archery","19A",26,44,4,9,355,1,3,0,0,25
2002,"Muzzleloader","19A",26,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","20",27,258,49,19,1633,42,7,53,13,33
2002,"Archery","20",27,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","20",27,0,0,0,0,0,0,0,0,0
2002,"All Weapons Combined","20",27,258,48,18.6,1633,41,7,,,
2002,"Any Weapon","20A",28,242,35,14,1517,34,1,48,13,6
2002,"Archery","20A",28,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","20A",28,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","21",29,495,112,23,2554,111,1,32,10,4
2002,"Archery","21",29,37,4,11,354,4,0,0,0,0
2002,"Muzzleloader","21",29,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","21A",30,478,152,32,2449,151,1,38,7,9
2002,"Archery","21A",30,28,2,7,203,2,0,0,0,0
2002,"Muzzleloader","21A",30,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","22",31,2223,481,22,8884,361,120,23,3,3
2002,"Archery","22",31,325,48,15,2348,28,20,19,0,15
2002,"Muzzleloader","22",31,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","23",32,1699,442,26,9316,375,67,41,8,19
2002,"Archery","23",32,315,79,25,2442,37,42,15,6,13
2002,"Muzzleloader","23",32,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","24",33,2027,377,19,10523,282,95,18,4,8
2002,"Archery","24",33,462,71,15,3279,24,47,32,9,8
2002,"Muzzleloader","24",33,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","25",34,697,50,7,3977,44,6,45,3,6
2002,"Archery","25",34,177,25,14,1249,9,16,13,13,0
2002,"Muzzleloader","25",34,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","26",35,276,36,13,1542,36,0,59,9,0
2002,"Archery","26",35,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","26",35,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","27",36,719,130,18,4073,130,0,51,14,0
2002,"Archery","27",36,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","27",36,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","28",37,1225,295,24,5838,293,2,24,6,3
2002,"Archery","28",37,146,16,11,932,16,0,20,7,6
2002,"Muzzleloader","28",37,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","29",38,776,229,30,2928,224,5,27,7,10
2002,"Archery","29",38,153,23,15,1286,20,3,22,11,13
2002,"Muzzleloader","29",38,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","30",39,767,286,37,2715,286,0,22,4,8
2002,"Archery","30",39,67,8,12,459,8,0,25,13,38
2002,"Muzzleloader","30",39,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","30A",40,206,40,19,763,40,0,41,3,10
2002,"Archery","30A",40,52,0,0,405,0,0,0,0,0
2002,"Muzzleloader","30A",40,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","31",41,1299,368,28,4303,295,73,22,3,2
2002,"Archery","31",41,100,17,17,691,7,10,17,0,0
2002,"Muzzleloader","31",41,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","32",42,4724,1378,29,18768,974,404,18,2,2
2002,"Archery","32",42,264,41,16,1528,15,26,17,0,2
2002,"Muzzleloader","32",42,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","32A",43,2526,630,25,10309,485,145,15,2,4
2002,"Archery","32A",43,307,45,15,2229,17,28,20,0,0
2002,"Muzzleloader","32A",43,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","33",44,1616,238,15,7631,169,69,17,2,6
2002,"Archery","33",44,279,33,12,1868,13,20,0,0,6
2002,"Muzzleloader","33",44,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","34",45,624,36,6,2867,24,12,40,0,0
2002,"Archery","34",45,189,22,12,1412,4,18,25,0,0
2002,"Muzzleloader","34",45,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","35",46,618,83,13,2956,59,24,34,4,0
2002,"Archery","35",46,104,9,9,668,4,5,0,0,0
2002,"Muzzleloader","35",46,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","36",47,1067,146,14,4924,138,8,31,6,1
2002,"Archery","36",47,183,15,8,1372,13,2,8,0,0
2002,"Muzzleloader","36",47,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","36A",48,440,112,25,1767,111,1,26,7,0
2002,"Archery","36A",48,53,4,8,363,4,0,50,25,0
2002,"Muzzleloader","36A",48,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","36B",49,879,283,32,4456,282,1,29,5,2
2002,"Archery","36B",49,40,7,18,287,7,0,33,0,0
2002,"Muzzleloader","36B",49,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","37",50,360,75,21,1560,75,0,20,6,4
2002,"Archery","37",50,36,2,6,219,2,0,0,0,0
2002,"Muzzleloader","37",50,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","37A",51,121,35,29,486,35,0,28,13,9
2002,"Archery","37A",51,13,1,8,65,1,0,0,0,0
2002,"Muzzleloader","37A",51,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","38",52,1023,206,20,5399,117,89,24,6,1
2002,"Archery","38",52,65,11,17,338,6,5,20,0,0
2002,"Muzzleloader","38",52,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","39",53,9606,2201,23,40829,1708,493,23,4,2
2002,"Archery","39",53,1098,102,9,5304,46,56,44,7,0
2002,"Muzzleloader","39",53,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","40",54,1776,528,30,5109,524,4,1,0,2
2002,"Archery","40",54,161,22,14,815,8,14,0,0,0
2002,"Muzzleloader","40",54,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","41",55,371,66,18,1231,65,1,2,0,2
2002,"Archery","41",55,20,1,5,81,0,1,0,0,0
2002,"Muzzleloader","41",55,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","42",56,292,43,15,1024,43,0,3,0,2
2002,"Archery","42",56,17,0,0,103,0,0,0,0,0
2002,"Muzzleloader","42",56,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","43",57,3077,713,23,12443,630,83,35,6,1
2002,"Archery","43",57,283,57,20,1765,24,33,0,0,0
2002,"Muzzleloader","43",57,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","44",58,0,0,0,0,0,0,0,0,0
2002,"Archery","44",58,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","44",58,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","45",59,0,0,0,0,0,0,0,0,0
2002,"Archery","45",59,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","45",59,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","46",60,877,207,24,3347,207,0,24,5,0
2002,"Archery","46",60,18,1,6,75,1,0,100,0,0
2002,"Muzzleloader","46",60,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","47",61,0,0,0,0,0,0,0,0,0
2002,"Archery","47",61,16,2,13,106,2,0,50,0,0
2002,"Muzzleloader","47",61,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","48",62,1939,465,24,7394,400,65,38,8,1
2002,"Archery","48",62,149,12,8,1192,5,7,60,0,0
2002,"Muzzleloader","48",62,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","49",63,2550,553,22,10529,416,137,20,4,3
2002,"Archery","49",63,204,12,6,1340,4,8,50,25,0
2002,"Muzzleloader","49",63,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","50",64,2045,528,26,9089,422,106,28,4,2
2002,"Archery","50",64,237,10,4,1891,4,6,50,50,0
2002,"Muzzleloader","50",64,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","51",65,803,125,16,3445,99,26,37,10,3
2002,"Archery","51",65,106,7,7,860,3,4,0,0,0
2002,"Muzzleloader","51",65,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","52",66,0,0,0,0,0,0,0,0,0
2002,"Archery","52",66,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","52",66,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","52A",67,509,66,13,1876,50,16,49,19,5
2002,"Archery","52A",67,15,2,13,108,2,0,50,0,0
2002,"Muzzleloader","52A",67,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","53",68,359,81,23,1609,43,38,30,8,1
2002,"Archery","53",68,383,36,9,2946,28,8,58,17,0
2002,"Muzzleloader","53",68,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","54",69,0,0,0,0,0,0,0,0,0
2002,"Archery","54",69,342,44,13,2019,24,20,10,0,0
2002,"Muzzleloader","54",69,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","55",70,0,0,0,0,0,0,0,0,0
2002,"Archery","55",70,220,17,8,1132,12,5,70,20,0
2002,"Muzzleloader","55",70,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","56",71,1227,224,18,3927,105,119,3,1,2
2002,"Archery","56",71,54,2,4,279,1,1,0,0,50
2002,"Muzzleloader","56",71,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","57",72,0,0,0,0,0,0,0,0,0
2002,"Archery","57",72,22,1,5,68,0,1,0,0,0
2002,"Muzzleloader","57",72,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","58",73,586,109,19,1936,83,26,30,4,3
2002,"Archery","58",73,30,0,0,233,0,0,0,0,0
2002,"Muzzleloader","58",73,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","59",74,1088,208,19,3699,154,54,22,1,3
2002,"Archery","59",74,101,4,4,728,2,2,0,0,0
2002,"Muzzleloader","59",74,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","59A",75,365,79,22,1285,60,19,36,4,0
2002,"Archery","59A",75,26,0,0,188,0,0,0,0,0
2002,"Muzzleloader","59A",75,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","60",76,899,62,7,4030,43,19,18,3,13
2002,"Archery","60",76,170,6,4,1480,5,1,60,20,67
2002,"Muzzleloader","60",76,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","60A",77,501,45,9,2447,30,15,36,16,16
2002,"Archery","60A",77,65,5,8,596,3,2,67,0,80
2002,"Muzzleloader","60A",77,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","61",78,1023,87,9,4487,64,23,28,5,5
2002,"Archery","61",78,338,12,4,2934,5,7,40,0,17
2002,"Muzzleloader","61",78,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","62",79,463,48,10,2194,36,12,19,9,15
2002,"Archery","62",79,28,2,7,272,2,0,50,50,50
2002,"Muzzleloader","62",79,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","62A",80,209,15,7,965,9,6,0,0,0
2002,"Archery","62A",80,45,1,2,448,0,1,0,0,0
2002,"Muzzleloader","62A",80,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","63",81,439,54,12,2056,34,20,47,30,39
2002,"Archery","63",81,134,10,7,1007,7,3,50,33,100
2002,"Muzzleloader","63",81,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","63A",82,369,54,15,2078,42,12,26,6,91
2002,"Archery","63A",82,234,31,13,2085,24,7,52,19,94
2002,"Muzzleloader","63A",82,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","64",83,691,78,11,3069,52,26,38,11,17
2002,"Archery","64",83,91,4,4,809,2,2,0,0,25
2002,"Muzzleloader","64",83,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","65",84,314,42,13,1427,31,11,26,11,14
2002,"Archery","65",84,33,1,3,235,1,0,100,0,0
2002,"Muzzleloader","65",84,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","66",85,1233,112,9,5099,83,29,36,12,4
2002,"Archery","66",85,140,4,3,1144,2,2,50,0,25
2002,"Muzzleloader","66",85,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","66A",86,791,108,14,3549,99,9,34,7,2
2002,"Archery","66A",86,172,6,3,1515,3,3,67,33,0
2002,"Muzzleloader","66A",86,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","67",87,636,78,12,2620,62,16,57,5,21
2002,"Archery","67",87,88,3,3,701,2,1,100,0,33
2002,"Muzzleloader","67",87,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","68",88,418,45,11,1661,40,5,53,14,0
2002,"Archery","68",88,12,0,0,59,0,0,0,0,0
2002,"Muzzleloader","68",88,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","68A",89,0,0,0,0,0,0,0,0,0
2002,"Archery","68A",89,0,0,0,0,0,0,0,0,0
2002,"Muzzleloader","68A",89,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","69",90,1995,176,9,6726,109,67,32,11,7
2002,"Archery","69",90,106,3,3,859,0,3,0,0,0
2002,"Muzzleloader","69",90,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","70",91,847,103,12,2704,99,4,38,9,1
2002,"Archery","70",91,74,2,3,412,0,2,0,0,0
2002,"Muzzleloader","70",91,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","71",92,1253,148,12,5527,141,7,39,11,1
2002,"Archery","71",92,81,1,1,490,0,1,0,0,0
2002,"Muzzleloader","71",92,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","72",93,1059,117,11,4274,110,7,31,1,0
2002,"Archery","72",93,62,4,6,432,3,1,0,0,0
2002,"Muzzleloader","72",93,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","73",94,2429,466,19,9403,454,12,41,10,1
2002,"Archery","73",94,146,13,9,1061,7,6,50,0,0
2002,"Muzzleloader","73",94,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","73A",95,1664,254,15,6529,242,12,47,6,1
2002,"Archery","73A",95,42,3,7,312,0,3,0,0,0
2002,"Muzzleloader","73A",95,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","74",96,1656,278,17,7545,275,3,38,9,0
2002,"Archery","74",96,129,10,8,1102,8,2,43,29,0
2002,"Muzzleloader","74",96,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","75",97,1586,236,15,8467,231,5,30,4,0
2002,"Archery","75",97,153,16,10,1159,7,9,0,0,0
2002,"Muzzleloader","75",97,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","76",98,3737,668,18,20734,650,18,32,6,1
2002,"Archery","76",98,664,49,7,6679,23,26,19,10,0
2002,"Muzzleloader","76",98,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","77",99,868,166,19,5010,164,2,36,10,1
2002,"Archery","77",99,65,6,9,552,3,3,67,33,0
2002,"Muzzleloader","77",99,0,0,0,0,0,0,0,0,0
2002,"Any Weapon","78",100,980,171,17,5793,167,4,35,7,1
2002,"Archery","78",100,86,8,9,779,5,3,0,0,0
2002,"Muzzleloader","78",100,0,0,0,0,0,0,0,0,0
